	S:1
Hz	Magnitude, N
0	0.00172629
0.390625	0.00176925
0.78125	9.5358e-005
1.17188	7.38634e-005
1.5625	4.52905e-006
1.95313	3.04309e-005
2.34375	1.66804e-005
2.73438	1.50459e-005
3.125	3.17937e-005
3.51563	2.0755e-005
3.90625	1.8628e-005
4.29688	2.29841e-005
4.6875	4.51686e-006
5.07813	3.23242e-006
5.46875	1.09846e-005
5.85938	1.43857e-005
6.25	8.7383e-006
6.64063	1.57007e-005
7.03125	1.84607e-005
7.42188	1.27504e-005
7.8125	1.00496e-005
8.20313	9.16338e-006
8.59375	4.60215e-006
8.98438	2.65596e-005
9.375	1.79365e-005
9.76563	2.97904e-005
10.1563	1.6975e-005
10.5469	1.70915e-005
10.9375	3.49864e-006
11.3281	1.27084e-005
11.7188	2.13496e-006
12.1094	9.75636e-006
12.5	9.35256e-006
12.8906	1.07623e-005
13.2813	5.18076e-006
13.6719	8.36944e-006
14.0625	7.96349e-006
14.4531	2.88471e-006
14.8438	2.5851e-006
15.2344	4.12386e-006
15.625	1.8107e-006
16.0156	7.27189e-006
16.4063	6.83264e-006
16.7969	8.07059e-006
17.1875	5.45271e-006
17.5781	7.79027e-006
17.9688	1.084e-005
18.3594	7.89252e-006
18.75	4.84257e-006
19.1406	2.15354e-006
19.5313	4.90345e-006
19.9219	8.48901e-006
20.3125	5.10297e-006
20.7031	2.64846e-006
21.0938	3.06753e-006
21.4844	4.77748e-006
21.875	1.84622e-005
22.2656	2.11538e-005
22.6563	1.24415e-005
23.0469	4.13899e-006
23.4375	1.09035e-005
23.8281	3.76976e-006
24.2188	8.32017e-006
24.6094	3.13828e-006
25	1.10774e-005
25.3906	9.94726e-006
25.7813	5.00714e-006
26.1719	4.45679e-006
26.5625	2.35467e-006
26.9531	3.11114e-006
27.3438	4.92777e-006
27.7344	1.07477e-005
28.125	3.43617e-006
28.5156	3.69684e-006
28.9063	1.05484e-005
29.2969	1.03354e-005
29.6875	1.1304e-005
30.0781	9.34082e-006
30.4688	3.06098e-006
30.8594	4.44543e-006
31.25	7.22612e-006
31.6406	2.95625e-006
32.0313	1.35706e-005
32.4219	2.3835e-005
32.8125	1.41048e-005
33.2031	2.75681e-006
33.5938	7.29248e-006
33.9844	4.86277e-006
34.375	4.61746e-006
34.7656	8.38944e-006
35.1563	3.79503e-006
35.5469	7.18439e-007
35.9375	3.2018e-006
36.3281	7.26152e-006
36.7188	5.18776e-006
37.1094	1.76441e-006
37.5	5.73087e-006
37.8906	8.75393e-006
38.2813	1.21763e-005
38.6719	7.19773e-006
39.0625	9.81237e-006
39.4531	1.42465e-005
39.8438	7.46438e-006
40.2344	7.0838e-006
40.625	7.89633e-006
41.0156	4.37202e-006
41.4063	3.43287e-006
41.7969	2.67462e-006
42.1875	4.0327e-006
42.5781	1.56897e-006
42.9688	1.41634e-006
43.3594	5.33734e-006
43.75	4.92356e-006
44.1406	4.86497e-006
44.5313	5.29478e-006
44.9219	2.7147e-006
45.3125	7.31837e-006
45.7031	1.07215e-005
46.0938	1.26124e-005
46.4844	4.13333e-006
46.875	5.70342e-006
47.2656	6.81155e-006
47.6563	1.01406e-005
48.0469	1.4723e-005
48.4375	1.22087e-005
48.8281	8.02763e-006
49.2188	2.24483e-006
49.6094	6.0332e-006
50	2.71081e-006
50.3906	2.0796e-006
50.7813	3.26489e-006
51.1719	2.90017e-006
51.5625	2.10663e-006
51.9531	2.14983e-006
52.3438	1.25139e-006
52.7344	2.333e-006
53.125	7.97555e-006
53.5156	5.96548e-006
53.9063	7.23149e-007
54.2969	2.1388e-006
54.6875	5.62758e-006
55.0781	8.15676e-006
55.4688	5.60592e-006
55.8594	2.99289e-006
56.25	3.89844e-006
56.6406	1.40366e-006
57.0313	2.06648e-006
57.4219	5.55994e-006
57.8125	3.27282e-006
58.2031	1.6406e-006
58.5938	7.61534e-007
58.9844	1.70689e-006
59.375	3.4445e-006
59.7656	5.63999e-006
60.1563	3.17829e-006
60.5469	1.9216e-006
60.9375	2.91807e-006
61.3281	1.89063e-006
61.7188	1.41691e-006
62.1094	4.19282e-006
62.5	5.42697e-006
62.8906	3.55989e-006
63.2813	2.0255e-006
63.6719	7.99482e-007
64.0625	2.10111e-006
64.4531	1.39361e-006
64.8438	4.10927e-007
65.2344	3.68531e-006
65.625	2.19117e-006
66.0156	5.06601e-006
66.4063	7.0468e-006
66.7969	7.11936e-006
67.1875	2.91334e-006
67.5781	2.33822e-006
67.9688	3.17484e-006
68.3594	7.14781e-006
68.75	8.80662e-006
69.1406	7.37972e-006
69.5313	6.98466e-006
69.9219	7.23647e-006
70.3125	4.01324e-006
70.7031	4.2914e-006
71.0938	2.39154e-006
71.4844	4.88434e-006
71.875	3.00371e-006
72.2656	1.46488e-006
72.6563	2.24906e-006
73.0469	1.05788e-006
73.4375	5.56144e-006
73.8281	8.39654e-006
74.2188	7.89324e-006
74.6094	6.8534e-006
75	6.19814e-006
75.3906	4.52868e-006
75.7813	7.02779e-008
76.1719	4.85956e-006
76.5625	4.47386e-006
76.9531	1.81541e-006
77.3438	4.99425e-006
77.7344	4.45992e-006
78.125	8.91391e-007
78.5156	5.10158e-006
78.9063	4.14686e-006
79.2969	2.12214e-006
79.6875	4.96801e-006
80.0781	4.10032e-006
80.4688	3.58406e-006
80.8594	4.50156e-006
81.25	4.05032e-006
81.6406	2.97903e-006
82.0313	2.37075e-006
82.4219	7.04602e-006
82.8125	4.4164e-006
83.2031	1.41422e-006
83.5938	2.17282e-006
83.9844	1.33847e-006
84.375	2.16995e-006
84.7656	3.6013e-006
85.1563	4.35816e-006
85.5469	5.89036e-006
85.9375	2.89796e-006
86.3281	7.61854e-007
86.7188	2.04291e-006
87.1094	3.56876e-006
87.5	7.93277e-007
87.8906	5.05143e-006
88.2813	5.80771e-006
88.6719	3.86861e-006
89.0625	7.77277e-007
89.4531	1.72744e-006
89.8438	1.51674e-006
90.2344	2.22542e-006
90.625	1.01509e-006
