	X:1
sec	Real, N
0	0.000740959
0.0003125	0.000593933
0.000625	0.000293135
0.0009375	0.000291454
0.00125	0.00044015
0.0015625	-0.000211433
0.001875	-0.000452387
0.0021875	-0.000986589
0.0025	-0.00125138
0.0028125	-0.00142916
0.003125	-0.00110359
0.0034375	-0.00109189
0.00375	-0.000631348
0.0040625	-0.000242417
0.004375	-0.00027886
0.0046875	-0.000128739
0.005	0.000467847
0.0053125	0.00101171
0.005625	0.00117457
0.0059375	0.00149688
0.00625	0.00205001
0.0065625	0.00229062
0.006875	0.00275192
0.0071875	0.00332711
0.0075	0.00413532
0.0078125	0.00454062
0.008125	0.00488484
0.0084375	0.00452464
0.00875	0.0044017
0.0090625	0.00372092
0.009375	0.00315724
0.0096875	0.00230777
0.01	0.00199702
0.0103125	0.00153607
0.010625	0.00124078
0.0109375	0.0005615
0.01125	-0.00028029
0.0115625	-0.000934535
0.011875	-0.00142053
0.0121875	-0.0018082
0.0125	-0.00196654
0.0128125	-0.00249517
0.013125	-0.0026462
0.0134375	-0.00276879
0.01375	-0.00197705
0.0140625	-0.00134638
0.014375	-0.000897142
0.0146875	4.57666e-005
0.015	0.000239485
0.0153125	0.000606965
0.015625	0.000292921
0.0159375	0.000463983
0.01625	0.00122017
0.0165625	0.00174511
0.016875	0.00249946
0.0171875	0.00369006
0.0175	0.00400016
0.0178125	0.00410595
0.018125	0.00455171
0.0184375	0.00401229
0.01875	0.00347818
0.0190625	0.00300614
0.019375	0.00220317
0.0196875	0.00100304
0.02	0.000687657
0.0203125	0.000643563
0.020625	0.000448925
0.0209375	0.000597753
0.02125	0.000341323
0.0215625	0.000102914
0.021875	-0.000436966
0.0221875	-0.000541987
0.0225	-0.00129568
0.0228125	-0.00147905
0.023125	-0.00130599
0.0234375	-0.00101321
0.02375	-0.000972814
0.0240625	-0.000314008
0.024375	2.43285e-006
0.0246875	0.000294988
0.025	0.000537031
0.0253125	0.000940305
0.025625	0.00109231
0.0259375	0.00139052
0.02625	0.00168369
0.0265625	0.00196747
0.026875	0.00254152
0.0271875	0.003272
0.0275	0.00401788
0.0278125	0.0044418
0.028125	0.00457773
0.0284375	0.00447489
0.02875	0.00427675
0.0290625	0.00361479
0.029375	0.00331978
0.0296875	0.00248043
0.03	0.00197994
0.0303125	0.0016247
0.030625	0.00126187
0.0309375	0.000659406
0.03125	-0.000171795
0.0315625	-0.000677253
0.031875	-0.00160704
0.0321875	-0.00162599
0.0325	-0.00209807
0.0328125	-0.00247856
0.033125	-0.00269317
0.0334375	-0.00224251
0.03375	-0.00209
0.0340625	-0.00157776
0.034375	-0.00060305
0.0346875	-0.000213863
0.035	0.000315028
0.0353125	0.000186657
0.035625	0.000337266
0.0359375	0.000628381
0.03625	0.0011408
0.0365625	0.00173798
0.036875	0.00280284
0.0371875	0.00377002
0.0375	0.00393766
0.0378125	0.0042368
0.038125	0.00406004
0.0384375	0.00382514
0.03875	0.00333796
0.0390625	0.00275597
0.039375	0.00201349
0.0396875	0.00134663
0.04	0.000667606
0.0403125	0.000181255
0.040625	0.000117931
0.0409375	0.000517795
0.04125	0.000161023
0.0415625	-0.000135682
0.041875	-0.000526825
0.0421875	-0.00108029
0.0425	-0.00143264
0.0428125	-0.00177051
0.043125	-0.00130711
0.0434375	-0.00103434
0.04375	-0.00100299
0.0440625	-0.000550512
0.044375	-0.000593348
0.0446875	0.000161192
0.045	0.000530509
0.0453125	0.000850194
0.045625	0.000993503
0.0459375	0.00134463
0.04625	0.00186254
0.0465625	0.00204926
0.046875	0.00255051
0.0471875	0.00315817
0.0475	0.00393248
0.0478125	0.00467504
0.048125	0.00459775
0.0484375	0.00458144
0.04875	0.00427379
0.0490625	0.00343893
0.049375	0.00282887
0.0496875	0.00228529
0.05	0.00184875
0.0503125	0.0017459
0.050625	0.001437
0.0509375	0.000483145
0.05125	-0.00023969
0.0515625	-0.000702567
0.051875	-0.0018421
0.0521875	-0.00209092
0.0525	-0.00221972
0.0528125	-0.00269065
0.053125	-0.00272166
0.0534375	-0.00237113
0.05375	-0.0021614
0.0540625	-0.00169067
0.054375	-0.0010416
0.0546875	2.1393e-005
0.055	0.000270292
0.0553125	0.000270002
0.055625	0.000166601
