	S:1
Hz	Magnitude, N
0	0.000558141
0.390625	0.000586093
0.78125	6.14591e-005
1.17188	5.40255e-005
1.5625	2.96109e-005
1.95313	2.46136e-005
2.34375	2.05816e-005
2.73438	7.88648e-006
3.125	1.68114e-005
3.51563	9.62383e-006
3.90625	1.39202e-006
4.29688	4.72981e-006
4.6875	1.2145e-005
5.07813	1.54359e-005
5.46875	4.90674e-006
5.85938	6.42204e-006
6.25	1.27874e-005
6.64063	9.10674e-006
7.03125	6.98412e-006
7.42188	8.00323e-006
7.8125	1.15332e-005
8.20313	1.06511e-005
8.59375	7.68131e-006
8.98438	1.37134e-005
9.375	1.95535e-005
9.76563	1.71613e-005
10.1563	8.96559e-006
10.5469	6.45273e-006
10.9375	1.09121e-005
11.3281	4.5626e-006
11.7188	1.04074e-005
12.1094	7.40298e-006
12.5	3.35398e-006
12.8906	9.26841e-006
13.2813	9.36614e-006
13.6719	4.71901e-006
14.0625	2.78049e-006
14.4531	6.80452e-006
14.8438	4.67872e-006
15.2344	5.68779e-006
15.625	4.55121e-006
16.0156	6.21365e-006
16.4063	6.36194e-006
16.7969	8.75178e-006
17.1875	4.0031e-006
17.5781	4.57498e-006
17.9688	8.27337e-006
18.3594	3.84951e-006
18.75	3.38177e-006
19.1406	8.18368e-007
19.5313	5.11803e-006
19.9219	3.99658e-006
20.3125	9.52246e-006
20.7031	9.77156e-006
21.0938	5.46475e-006
21.4844	1.26423e-005
21.875	2.4922e-005
22.2656	1.85495e-005
22.6563	1.02932e-005
23.0469	1.13555e-005
23.4375	5.2645e-006
23.8281	1.46997e-006
24.2188	7.74976e-006
24.6094	5.64901e-006
25	1.68594e-005
25.3906	1.74861e-005
25.7813	1.62272e-005
26.1719	1.23716e-005
26.5625	7.5475e-006
26.9531	6.40017e-006
27.3438	1.20167e-005
27.7344	1.81008e-005
28.125	1.20628e-005
28.5156	5.02264e-006
28.9063	1.32946e-005
29.2969	1.65632e-005
29.6875	1.9549e-005
30.0781	2.6114e-005
30.4688	2.06591e-005
30.8594	6.60673e-006
31.25	7.34495e-006
31.6406	4.34805e-006
32.0313	1.55969e-005
32.4219	1.96599e-005
32.8125	1.88064e-005
33.2031	2.55426e-005
33.5938	1.93151e-005
33.9844	1.75497e-005
34.375	1.2443e-005
34.7656	1.17847e-005
35.1563	1.55499e-005
35.5469	1.69579e-005
35.9375	1.16036e-005
36.3281	3.69073e-006
36.7188	1.42426e-005
37.1094	1.484e-005
37.5	8.92531e-006
37.8906	2.47744e-006
38.2813	3.59073e-006
38.6719	5.0514e-006
39.0625	4.26992e-006
39.4531	6.28957e-006
39.8438	6.39103e-006
40.2344	4.25018e-006
40.625	3.54331e-006
41.0156	7.37702e-006
41.4063	2.48208e-006
41.7969	3.0891e-006
42.1875	3.94624e-006
42.5781	9.26169e-006
42.9688	5.30493e-006
43.3594	4.56757e-006
43.75	7.03838e-006
44.1406	2.54424e-006
44.5313	4.6216e-006
44.9219	1.07193e-005
45.3125	5.61419e-006
45.7031	7.36636e-006
46.0938	9.84397e-006
46.4844	5.09964e-006
46.875	6.72071e-006
47.2656	7.74231e-006
47.6563	3.72409e-006
48.0469	2.75033e-006
48.4375	2.10753e-006
48.8281	1.44968e-006
49.2188	6.71791e-006
49.6094	1.52746e-005
50	2.15354e-005
50.3906	5.24682e-006
50.7813	8.17654e-006
51.1719	2.60795e-006
51.5625	7.126e-006
51.9531	8.59775e-006
52.3438	6.77281e-006
52.7344	6.23509e-006
53.125	3.09452e-006
53.5156	1.09837e-006
53.9063	3.98641e-006
54.2969	8.26419e-006
54.6875	1.2352e-005
55.0781	1.05282e-005
55.4688	5.73223e-006
55.8594	4.85212e-007
56.25	4.68835e-006
56.6406	2.03906e-006
57.0313	7.15354e-006
57.4219	8.03485e-006
57.8125	5.01642e-006
58.2031	1.13456e-006
58.5938	3.78486e-006
58.9844	2.45406e-006
59.375	3.38459e-006
59.7656	1.51736e-006
60.1563	4.37374e-006
60.5469	5.84371e-006
60.9375	4.33055e-006
61.3281	1.22288e-006
61.7188	4.39344e-006
62.1094	3.86905e-006
62.5	7.48293e-007
62.8906	3.69307e-006
63.2813	6.48372e-006
63.6719	8.2397e-006
64.0625	4.73192e-006
64.4531	3.30941e-006
64.8438	3.191e-006
65.2344	4.42244e-006
65.625	7.5038e-006
66.0156	4.67853e-006
66.4063	2.77916e-006
66.7969	7.32814e-006
67.1875	8.57834e-006
67.5781	3.15908e-006
67.9688	7.53528e-006
68.3594	7.08408e-006
68.75	3.68856e-006
69.1406	1.46751e-006
69.5313	1.47609e-006
69.9219	3.68839e-006
70.3125	1.71327e-006
70.7031	4.62986e-006
71.0938	4.82376e-006
71.4844	1.36089e-006
71.875	4.51465e-007
72.2656	1.64998e-006
72.6563	5.68735e-006
73.0469	5.07574e-006
73.4375	3.17155e-006
73.8281	4.21251e-006
74.2188	7.82339e-006
74.6094	5.48235e-006
75	4.55487e-006
75.3906	5.15726e-006
75.7813	1.76209e-006
76.1719	5.1795e-006
76.5625	2.83056e-006
76.9531	4.8513e-006
77.3438	4.53786e-006
77.7344	3.47819e-007
78.125	2.6288e-006
78.5156	4.35619e-006
78.9063	3.82584e-006
79.2969	2.37952e-006
79.6875	3.4789e-006
80.0781	2.70735e-006
80.4688	4.92591e-006
80.8594	3.02521e-006
81.25	7.6909e-007
81.6406	1.16234e-006
82.0313	3.69788e-006
82.4219	2.20196e-006
82.8125	3.81328e-006
83.2031	2.95028e-006
83.5938	4.38128e-006
83.9844	6.41113e-006
84.375	5.34511e-006
84.7656	3.52193e-006
85.1563	1.94925e-006
85.5469	3.1093e-006
85.9375	1.52624e-006
86.3281	4.8677e-006
86.7188	3.09381e-006
87.1094	2.90051e-006
87.5	1.34637e-006
87.8906	1.06597e-006
88.2813	3.30395e-006
88.6719	4.49264e-006
89.0625	3.2767e-006
89.4531	3.51659e-006
89.8438	5.40023e-006
90.2344	5.46575e-006
90.625	9.05117e-006
91.0156	5.51387e-006
91.4063	2.84331e-006
91.7969	2.39616e-006
92.1875	7.00289e-006
92.5781	6.52302e-006
92.9688	3.95921e-006
93.3594	1.8584e-006
93.75	5.21161e-006
94.1406	3.24435e-006
94.5313	3.4783e-006
94.9219	2.50015e-006
95.3125	1.78033e-006
95.7031	2.92437e-006
96.0938	8.62296e-007
96.4844	4.20292e-006
96.875	4.83323e-006
97.2656	6.36997e-006
97.6563	5.67767e-006
98.0469	2.31862e-006
98.4375	9.2558e-006
98.8281	8.04093e-006
99.2188	9.51872e-006
99.6094	0.000159405
100	0.000272745
100.391	0.000112227
100.781	7.77877e-006
101.172	1.45739e-006
101.563	5.62315e-006
101.953	6.5805e-006
102.344	4.04458e-006
102.734	2.20359e-006
103.125	2.0971e-006
103.516	2.79945e-006
103.906	2.61234e-006
104.297	4.83731e-006
104.688	5.50803e-006
105.078	4.64755e-006
105.469	3.12119e-006
105.859	4.81503e-006
106.25	3.29601e-006
106.641	2.11725e-006
107.031	3.38509e-006
107.422	5.19157e-006
107.813	4.46517e-006
108.203	5.49726e-006
108.594	4.46275e-006
108.984	1.51514e-006
109.375	2.93163e-006
109.766	3.49651e-006
110.156	3.1459e-006
110.547	1.97552e-006
110.938	3.14055e-006
111.328	3.75218e-006
111.719	8.97121e-007
112.109	3.43663e-006
112.5	6.79629e-006
112.891	3.48944e-006
113.281	3.09259e-006
113.672	7.36388e-006
114.063	6.13882e-006
114.453	2.8957e-006
114.844	2.95136e-006
115.234	3.89855e-006
115.625	4.94169e-006
116.016	2.92201e-006
116.406	2.63792e-006
116.797	3.46081e-006
117.188	3.64585e-006
117.578	3.28086e-006
117.969	5.01947e-006
118.359	4.09692e-006
118.75	9.13536e-007
119.141	3.26014e-006
119.531	6.24935e-006
119.922	6.18132e-006
120.313	6.57056e-006
120.703	5.86056e-006
121.094	3.27585e-006
121.484	1.32837e-006
121.875	3.7538e-006
122.266	5.35836e-006
122.656	5.59981e-006
123.047	2.80363e-006
123.438	7.43881e-007
123.828	4.74491e-006
124.219	4.19678e-006
124.609	5.59159e-006
125	1.64007e-006
125.391	1.71595e-006
125.781	3.51967e-006
126.172	3.32156e-006
126.563	3.62869e-006
126.953	1.95616e-006
127.344	4.49718e-006
127.734	3.72617e-006
128.125	2.10424e-006
128.516	1.34228e-006
128.906	5.65751e-006
129.297	1.9446e-006
129.688	2.13891e-006
130.078	1.54423e-006
130.469	3.20305e-006
130.859	1.8295e-006
131.25	6.95016e-006
131.641	2.68983e-006
132.031	5.13442e-006
132.422	1.41374e-005
132.813	1.08826e-005
133.203	1.059e-006
133.594	5.99966e-006
133.984	4.19888e-006
134.375	1.93633e-006
134.766	5.20292e-006
135.156	6.48492e-006
135.547	7.69596e-006
135.938	3.69501e-006
136.328	1.94142e-006
136.719	2.28901e-006
137.109	2.63368e-006
137.5	5.58894e-006
137.891	7.06998e-006
138.281	4.95043e-006
138.672	3.40143e-006
139.063	8.84146e-006
139.453	1.07969e-005
139.844	3.65377e-006
140.234	3.72171e-006
140.625	1.90404e-006
141.016	7.2115e-006
141.406	6.67796e-006
141.797	2.80178e-006
142.188	3.5966e-006
142.578	5.69251e-006
142.969	1.56759e-006
143.359	2.72344e-006
143.75	4.60184e-007
144.141	3.79075e-006
144.531	4.69065e-006
144.922	8.41836e-007
145.313	2.65346e-006
145.703	5.7125e-006
146.094	1.40733e-006
146.484	3.79746e-006
146.875	5.29258e-006
147.266	6.34536e-006
147.656	3.07815e-006
148.047	7.88133e-006
148.438	5.47927e-006
148.828	2.47191e-006
149.219	2.37574e-006
149.609	1.75876e-006
150	7.76899e-006
150.391	7.42567e-006
150.781	4.30861e-006
151.172	6.74813e-006
151.563	6.88874e-006
151.953	4.61318e-006
152.344	2.43894e-006
152.734	5.64679e-007
153.125	3.04076e-006
153.516	4.25255e-006
153.906	3.51634e-006
154.297	2.01311e-006
154.688	3.35292e-006
155.078	4.16459e-006
155.469	4.75902e-006
155.859	6.17028e-006
156.25	5.67763e-006
156.641	4.4849e-006
157.031	2.80326e-006
157.422	3.94499e-006
157.813	6.03634e-006
158.203	3.67694e-006
158.594	2.43778e-006
158.984	3.17007e-006
159.375	7.16198e-006
159.766	5.14282e-006
160.156	3.69059e-006
160.547	5.67466e-006
160.938	3.10947e-006
161.328	5.46096e-006
161.719	7.24372e-006
162.109	6.63639e-006
162.5	4.74575e-006
162.891	5.72423e-006
163.281	4.83242e-006
163.672	1.76426e-006
164.063	6.67835e-007
164.453	3.62081e-006
164.844	5.31946e-006
165.234	3.77561e-006
165.625	4.25406e-006
166.016	7.76926e-006
166.406	7.97228e-006
166.797	6.76416e-006
167.188	6.11029e-006
167.578	6.90199e-006
167.969	3.4012e-006
168.359	3.90253e-006
168.75	2.01707e-006
169.141	1.37319e-006
169.531	1.9417e-006
169.922	2.40177e-006
170.313	4.49625e-006
170.703	5.72796e-006
171.094	1.28663e-006
171.484	5.32462e-006
171.875	7.63632e-006
172.266	7.12956e-006
172.656	5.05712e-006
173.047	6.16532e-006
173.438	5.62013e-006
173.828	4.93721e-006
174.219	7.10327e-006
174.609	6.15673e-006
175	3.83028e-006
175.391	1.99531e-006
175.781	1.10632e-006
176.172	1.43973e-006
176.563	1.0964e-005
176.953	1.26576e-005
177.344	7.08306e-006
177.734	3.07315e-006
178.125	4.36462e-007
178.516	1.27172e-006
178.906	3.13144e-006
179.297	2.58816e-006
179.688	2.15671e-006
180.078	4.4931e-006
180.469	5.05296e-006
180.859	5.16875e-006
181.25	4.15869e-006
181.641	2.58358e-006
182.031	5.05999e-006
182.422	7.83124e-006
182.813	4.8398e-006
183.203	9.60783e-006
183.594	9.16317e-006
183.984	5.89205e-006
184.375	4.52815e-006
184.766	2.23733e-006
185.156	1.78865e-006
185.547	2.20514e-006
185.938	1.51675e-006
186.328	2.86537e-006
186.719	6.25192e-006
187.109	3.60325e-006
187.5	2.97968e-006
187.891	4.74101e-006
188.281	4.47716e-006
188.672	6.17793e-006
189.063	4.91619e-006
189.453	4.67591e-007
189.844	4.63186e-006
190.234	4.21441e-006
190.625	1.76424e-006
191.016	1.05372e-006
191.406	1.34259e-006
191.797	4.86202e-007
192.188	1.151e-006
192.578	3.69227e-006
192.969	2.27699e-006
193.359	7.55142e-007
193.75	2.66396e-006
194.141	4.70129e-006
194.531	3.50898e-006
194.922	3.27405e-006
195.313	4.57876e-006
195.703	6.81168e-006
196.094	9.44333e-006
196.484	4.46875e-006
196.875	2.76104e-006
197.266	1.71513e-006
197.656	2.13398e-006
198.047	2.62387e-006
198.438	2.7553e-006
198.828	3.23372e-006
199.219	8.2283e-006
199.609	9.194e-005
200	0.000135017
200.391	4.69436e-005
200.781	6.53186e-006
201.172	1.58752e-006
201.563	3.2165e-006
201.953	4.82539e-006
202.344	5.30116e-006
202.734	3.03674e-006
203.125	2.51482e-006
203.516	1.47057e-006
203.906	2.9146e-006
204.297	3.88789e-006
204.688	3.67826e-006
205.078	1.69024e-006
205.469	3.00829e-006
205.859	4.17879e-006
206.25	5.97866e-006
206.641	7.27384e-006
207.031	5.31071e-006
207.422	1.25608e-006
207.813	2.76273e-006
208.203	3.62528e-006
208.594	5.50133e-006
208.984	6.32778e-006
209.375	3.92705e-006
209.766	7.12129e-006
210.156	6.53614e-006
210.547	5.7273e-006
210.938	6.00693e-006
211.328	4.00737e-006
211.719	8.20035e-007
212.109	2.59483e-006
212.5	3.96988e-006
212.891	6.98037e-006
213.281	6.53299e-006
213.672	4.31895e-006
214.063	2.85039e-006
214.453	4.64762e-006
214.844	6.84848e-006
215.234	4.8362e-006
215.625	7.84253e-007
216.016	1.65295e-006
216.406	2.48393e-006
216.797	2.85275e-006
217.188	2.70407e-006
217.578	3.67322e-006
217.969	6.47833e-006
218.359	6.0876e-006
218.75	4.49143e-006
219.141	5.45925e-006
219.531	6.84222e-006
219.922	7.80784e-006
220.313	7.33613e-006
220.703	1.60976e-005
221.094	1.83146e-005
221.484	6.33927e-006
221.875	9.70315e-007
222.266	4.16156e-006
222.656	6.17376e-006
223.047	5.52951e-006
223.438	2.71139e-006
223.828	3.54391e-006
224.219	3.12172e-006
224.609	3.89739e-006
225	5.98464e-006
225.391	3.00106e-006
225.781	2.13333e-006
226.172	4.1712e-006
226.563	3.59307e-006
226.953	2.28624e-006
227.344	2.34597e-006
227.734	1.36832e-006
228.125	2.62783e-006
228.516	2.37861e-006
228.906	4.23924e-006
229.297	3.24103e-006
229.688	2.7449e-006
230.078	2.76363e-006
230.469	2.86859e-006
230.859	5.62692e-006
231.25	3.51214e-006
231.641	6.76069e-007
232.031	4.30524e-006
232.422	2.12302e-006
232.813	3.38947e-006
233.203	2.53349e-006
233.594	2.81553e-006
233.984	4.81964e-006
234.375	4.25505e-006
234.766	4.47056e-006
235.156	3.76158e-006
235.547	3.5266e-006
235.938	3.36951e-006
236.328	5.66063e-006
236.719	4.00046e-006
237.109	2.10787e-006
237.5	2.60568e-006
237.891	2.43017e-006
238.281	2.35758e-006
238.672	4.25032e-006
239.063	4.87404e-006
239.453	3.06836e-006
239.844	4.68473e-006
240.234	3.67387e-006
240.625	5.91579e-007
241.016	5.7962e-007
241.406	2.36898e-006
241.797	3.393e-006
242.188	2.67522e-006
242.578	8.74898e-007
242.969	9.43986e-007
243.359	2.82712e-006
243.75	3.76128e-006
244.141	1.965e-006
244.531	3.25609e-006
244.922	4.19621e-006
245.313	4.49989e-006
245.703	1.94135e-006
246.094	5.08948e-006
246.484	4.19931e-006
246.875	3.43078e-006
247.266	3.40372e-006
247.656	2.20648e-006
248.047	8.89135e-007
248.438	7.62778e-007
248.828	3.90021e-006
249.219	2.16923e-006
249.609	3.18555e-006
250	5.11273e-006
250.391	5.94952e-006
250.781	1.98258e-006
251.172	1.39947e-006
251.563	3.82127e-006
251.953	5.10746e-006
252.344	4.29213e-006
252.734	1.73762e-006
253.125	5.55793e-006
253.516	3.31677e-006
253.906	4.0632e-006
254.297	3.43127e-006
254.688	4.59374e-006
255.078	3.94464e-006
255.469	3.77104e-006
255.859	1.11504e-006
256.25	5.04479e-007
256.641	2.53088e-006
257.031	4.34076e-006
257.422	4.39037e-006
257.813	2.22275e-006
258.203	2.81738e-006
258.594	6.90426e-007
258.984	3.06675e-006
259.375	1.15306e-006
259.766	1.72107e-006
260.156	2.58984e-006
260.547	2.54238e-006
260.938	9.02456e-007
261.328	1.951e-006
261.719	3.90035e-006
262.109	4.81719e-006
262.5	5.59963e-006
262.891	6.18177e-006
263.281	2.54151e-006
263.672	1.68678e-006
264.063	4.12787e-006
264.453	6.28209e-006
264.844	2.84205e-006
265.234	1.21697e-006
265.625	1.84138e-006
266.016	5.24362e-006
266.406	5.17783e-006
266.797	1.57758e-007
267.188	4.24935e-006
267.578	1.57581e-006
267.969	3.29817e-006
268.359	3.1062e-006
268.75	1.55712e-006
269.141	1.89548e-006
269.531	2.516e-006
269.922	1.74729e-006
270.313	3.89727e-006
270.703	2.31222e-006
271.094	1.51834e-006
271.484	4.30457e-006
271.875	6.08276e-006
272.266	2.58199e-006
272.656	2.38727e-006
273.047	1.35804e-006
273.438	2.62754e-006
273.828	2.2057e-006
274.219	2.42522e-006
274.609	4.46493e-006
275	2.85311e-006
275.391	6.03038e-006
275.781	5.66157e-006
276.172	2.0016e-006
276.563	4.54745e-006
276.953	4.81815e-006
277.344	2.33845e-006
277.734	7.39442e-007
278.125	3.89083e-006
278.516	5.78916e-006
278.906	3.28844e-006
279.297	3.93391e-006
279.688	3.71378e-006
280.078	3.6337e-006
280.469	3.10674e-006
280.859	4.81326e-006
281.25	2.16293e-006
281.641	7.51753e-007
282.031	1.72678e-006
282.422	3.3136e-006
282.813	1.15175e-006
283.203	4.01164e-006
283.594	4.59575e-006
283.984	3.79147e-006
284.375	4.21877e-006
284.766	4.6664e-006
285.156	5.35887e-006
285.547	3.1335e-006
285.938	4.60957e-006
286.328	4.44946e-006
286.719	3.15559e-006
287.109	1.00712e-006
287.5	3.96288e-006
287.891	4.05098e-006
288.281	1.88556e-006
288.672	1.75167e-006
289.063	1.44626e-006
289.453	4.30094e-006
289.844	4.42898e-006
290.234	1.42952e-006
290.625	1.42568e-006
291.016	1.93472e-006
291.406	1.6892e-006
291.797	7.40426e-007
292.188	2.72169e-006
292.578	3.27547e-006
292.969	3.22067e-006
293.359	3.18032e-006
293.75	4.59516e-006
294.141	3.72493e-006
294.531	5.45453e-006
294.922	7.82815e-006
295.313	7.50227e-006
295.703	5.79594e-006
296.094	1.60163e-006
296.484	4.25731e-006
296.875	1.86617e-006
297.266	4.72885e-006
297.656	4.99956e-006
298.047	1.05681e-006
298.438	4.57043e-006
298.828	7.67647e-006
299.219	5.30809e-006
299.609	1.9442e-005
300	2.97572e-005
300.391	5.84236e-006
300.781	6.72939e-006
301.172	1.71955e-006
301.563	4.55726e-006
301.953	5.22993e-006
302.344	5.08102e-006
302.734	7.06065e-006
303.125	5.99783e-006
303.516	4.33085e-006
303.906	4.03148e-006
304.297	3.69557e-006
304.688	2.2834e-006
305.078	3.84441e-006
305.469	3.99562e-006
305.859	3.40165e-006
306.25	3.52067e-006
306.641	2.62054e-006
307.031	2.99056e-006
307.422	1.87128e-006
307.813	3.81824e-006
308.203	4.36869e-006
308.594	4.15843e-006
308.984	1.92321e-006
309.375	2.26911e-006
309.766	1.96983e-006
310.156	1.70121e-006
310.547	1.62416e-006
310.938	4.32947e-006
311.328	5.47149e-006
311.719	3.46848e-006
312.109	2.32815e-006
312.5	9.6345e-007
312.891	2.21474e-006
313.281	1.07908e-006
313.672	2.6382e-006
314.063	3.5678e-006
314.453	1.19949e-006
314.844	4.52476e-006
315.234	1.78695e-006
315.625	1.53621e-006
316.016	3.89315e-006
316.406	4.48416e-006
316.797	3.8607e-006
317.188	4.92783e-006
317.578	2.94492e-006
317.969	3.78406e-006
318.359	1.82381e-006
318.75	2.34827e-006
319.141	2.53801e-006
319.531	1.01024e-006
319.922	2.27438e-006
320.313	3.22279e-006
320.703	5.25233e-006
321.094	5.17628e-006
321.484	5.62705e-006
321.875	4.56455e-006
322.266	6.56916e-006
322.656	7.73055e-006
323.047	4.40542e-006
323.438	3.07207e-006
323.828	1.9794e-006
324.219	1.11439e-006
324.609	1.25276e-006
325	4.55136e-007
325.391	3.90971e-006
325.781	7.08314e-006
326.172	5.93757e-006
326.563	2.27355e-006
326.953	1.48691e-006
327.344	1.00171e-006
327.734	4.07552e-006
328.125	4.42455e-006
328.516	3.39245e-006
328.906	3.33843e-006
329.297	2.37892e-006
329.688	3.94718e-006
330.078	6.35181e-006
330.469	3.85222e-006
330.859	3.11532e-006
331.25	5.3433e-006
331.641	8.13788e-006
332.031	6.28285e-006
332.422	3.08955e-006
332.813	3.62914e-006
333.203	3.34602e-006
333.594	2.61334e-006
333.984	1.45834e-006
334.375	5.37827e-006
334.766	6.38895e-006
335.156	7.14184e-006
335.547	5.94481e-006
335.938	2.3581e-006
336.328	3.14792e-006
336.719	5.64941e-006
337.109	2.71763e-006
337.5	2.99102e-006
337.891	4.71741e-006
338.281	3.94252e-006
338.672	3.43567e-006
339.063	3.34429e-006
339.453	2.72166e-006
339.844	2.87872e-006
340.234	3.37414e-006
340.625	3.93857e-006
341.016	5.02912e-007
341.406	3.31387e-006
341.797	4.98154e-006
342.188	2.9204e-006
342.578	2.56885e-006
342.969	2.09033e-006
343.359	3.0361e-006
343.75	6.41553e-006
344.141	5.70225e-006
344.531	4.36917e-006
344.922	1.87193e-006
345.313	1.55018e-006
345.703	2.47883e-006
346.094	1.40963e-006
346.484	9.6118e-007
346.875	5.06499e-007
347.266	2.47843e-006
347.656	1.47044e-006
348.047	2.57774e-006
348.438	3.25663e-006
348.828	3.13857e-006
349.219	7.04636e-006
349.609	1.06701e-005
350	9.71551e-006
350.391	3.94926e-006
350.781	8.73029e-007
351.172	3.28296e-006
351.563	6.42298e-006
351.953	6.0149e-006
352.344	3.55412e-006
352.734	3.32755e-006
353.125	5.30882e-006
353.516	2.51149e-006
353.906	2.66918e-006
354.297	1.30682e-006
354.688	6.35698e-006
355.078	5.45705e-006
355.469	3.62308e-006
355.859	1.46087e-006
356.25	3.66128e-006
356.641	2.56457e-006
357.031	1.73742e-006
357.422	6.32851e-007
357.813	1.67088e-006
358.203	1.5058e-006
358.594	1.2495e-006
358.984	3.95249e-006
359.375	5.73963e-006
359.766	2.98836e-006
360.156	1.07761e-006
360.547	2.3492e-006
360.938	2.31676e-006
361.328	4.83915e-006
361.719	6.73544e-006
362.109	4.16685e-006
362.5	2.49922e-006
362.891	3.37506e-006
363.281	2.92136e-006
363.672	3.31546e-006
364.063	5.85695e-006
364.453	5.06664e-006
364.844	1.57795e-006
365.234	1.55107e-006
365.625	4.21043e-006
366.016	4.42683e-006
366.406	2.10186e-006
366.797	4.07128e-006
367.188	2.66496e-006
367.578	2.66816e-006
367.969	6.68539e-006
368.359	4.61037e-006
368.75	2.32138e-006
369.141	2.5538e-006
369.531	1.36114e-006
369.922	4.23064e-006
370.313	4.02709e-006
370.703	1.82453e-006
371.094	7.50288e-007
371.484	9.06582e-007
371.875	3.02597e-006
372.266	2.74211e-006
372.656	2.36986e-006
373.047	2.23565e-006
373.438	2.89427e-006
373.828	2.89831e-006
374.219	1.0267e-006
374.609	2.02564e-006
375	4.11524e-006
375.391	3.33341e-006
375.781	1.16266e-006
376.172	2.32704e-006
376.563	2.97747e-006
376.953	1.14984e-006
377.344	3.02173e-006
377.734	1.412e-006
378.125	1.78558e-006
378.516	2.28537e-006
378.906	4.47007e-006
379.297	3.27534e-006
379.688	1.02051e-006
380.078	1.23848e-006
380.469	3.84927e-006
380.859	4.4535e-006
381.25	3.43873e-006
381.641	6.7043e-006
382.031	5.26324e-006
382.422	4.56538e-006
382.813	4.00049e-006
383.203	2.38024e-006
383.594	2.38012e-006
383.984	4.95809e-006
384.375	4.60322e-006
384.766	3.62007e-006
385.156	2.48098e-006
385.547	3.83882e-006
385.938	2.54984e-006
386.328	2.68079e-006
386.719	1.22178e-006
387.109	1.10531e-006
387.5	1.12331e-006
387.891	1.04633e-006
