	S:1
Hz	Magnitude, N
0	0.000673018
0.390625	0.0007322
0.78125	8.15692e-005
1.17188	3.15435e-005
1.5625	2.54311e-005
1.95313	8.48285e-006
2.34375	3.8051e-006
2.73438	9.03731e-006
3.125	8.03726e-006
3.51563	2.01272e-005
3.90625	2.52061e-005
4.29688	2.0387e-005
4.6875	2.1011e-005
5.07813	2.29008e-005
5.46875	1.69311e-005
5.85938	1.68021e-005
6.25	9.83003e-006
6.64063	7.21293e-006
7.03125	5.50982e-006
7.42188	6.62154e-006
7.8125	3.80228e-006
8.20313	2.96054e-006
8.59375	1.00558e-005
8.98438	9.03699e-006
9.375	6.37819e-006
9.76563	6.56697e-006
10.1563	9.18316e-007
10.5469	4.33662e-006
10.9375	5.24116e-006
11.3281	1.07621e-005
11.7188	8.03816e-006
12.1094	1.34099e-006
12.5	8.35271e-006
12.8906	1.00391e-005
13.2813	4.21923e-006
13.6719	5.8012e-006
14.0625	7.24395e-006
14.4531	1.78659e-006
14.8438	2.7431e-006
15.2344	5.52108e-006
15.625	7.74691e-006
16.0156	1.2836e-005
16.4063	1.21952e-005
16.7969	5.86094e-006
17.1875	3.36269e-006
17.5781	3.17905e-006
17.9688	5.82952e-006
18.3594	2.20542e-007
18.75	4.63948e-006
19.1406	3.86176e-006
19.5313	4.3426e-006
19.9219	2.74827e-006
20.3125	1.1278e-005
20.7031	9.65086e-006
21.0938	5.34809e-006
21.4844	1.03218e-005
21.875	2.49165e-005
22.2656	1.85113e-005
22.6563	3.29874e-006
23.0469	8.95495e-006
23.4375	8.10579e-006
23.8281	1.0724e-005
24.2188	5.94765e-006
24.6094	8.95237e-006
25	1.09397e-005
25.3906	6.4805e-006
25.7813	1.26639e-006
26.1719	7.26898e-006
26.5625	1.20536e-005
26.9531	8.42534e-006
27.3438	1.10008e-005
27.7344	9.70231e-006
28.125	5.13633e-006
28.5156	3.9142e-006
28.9063	4.86509e-006
29.2969	1.20188e-005
29.6875	1.10928e-005
30.0781	1.27311e-005
30.4688	1.14349e-005
30.8594	7.14227e-006
31.25	6.16225e-006
31.6406	1.24501e-005
32.0313	7.68559e-006
32.4219	1.75239e-005
32.8125	6.90105e-006
33.2031	1.22988e-005
33.5938	2.75217e-005
33.9844	3.08355e-005
34.375	1.88812e-005
34.7656	1.59416e-005
35.1563	7.75568e-006
35.5469	1.10788e-005
35.9375	1.11182e-005
36.3281	2.88366e-006
36.7188	1.07952e-005
37.1094	1.55464e-005
37.5	1.29004e-005
37.8906	7.28842e-006
38.2813	1.97778e-006
38.6719	1.5005e-006
39.0625	3.37846e-006
39.4531	2.56835e-006
39.8438	2.56387e-006
40.2344	4.54161e-006
40.625	4.82859e-006
41.0156	2.83098e-006
41.4063	1.13348e-006
41.7969	2.93901e-006
42.1875	9.85086e-007
42.5781	3.67416e-006
42.9688	2.28743e-006
43.3594	5.41446e-006
43.75	7.72012e-006
44.1406	7.99652e-006
44.5313	6.87064e-006
44.9219	2.27018e-006
45.3125	3.83783e-006
45.7031	4.64198e-006
46.0938	4.96918e-006
46.4844	4.35384e-006
