	X:1
sec	Real, N
0	0.000628274
0.0003125	0.000797891
0.000625	0.000900675
0.0009375	0.000857392
0.00125	0.000704338
0.0015625	0.000677616
0.001875	0.000849631
0.0021875	0.000743697
0.0025	0.000527938
0.0028125	0.000463285
0.003125	0.000430872
0.0034375	0.000557994
0.00375	0.000630838
0.0040625	0.000791805
0.004375	0.000802132
0.0046875	0.000862056
0.005	0.00118856
0.0053125	0.00132418
0.005625	0.00130053
0.0059375	0.00115395
0.00625	0.00143593
0.0065625	0.00119773
0.006875	0.00119721
0.0071875	0.00118393
0.0075	0.00113074
0.0078125	0.00110229
0.008125	0.00103964
0.0084375	0.00103466
0.00875	0.000963333
0.0090625	0.000819034
0.009375	0.00099126
0.0096875	0.00088999
0.01	0.000984183
0.0103125	0.000832751
0.010625	0.000914081
0.0109375	0.000874656
0.01125	0.000778854
0.0115625	0.000715774
0.011875	0.000732835
0.0121875	0.000642835
0.0125	0.000860211
0.0128125	0.000421086
0.013125	0.000433902
0.0134375	0.000644672
0.01375	0.000712628
0.0140625	0.000881543
0.014375	0.000866562
0.0146875	0.000860004
0.015	0.0009553
0.0153125	0.00121376
0.015625	0.00112889
0.0159375	0.00116635
0.01625	0.00122734
0.0165625	0.00112715
0.016875	0.00102382
0.0171875	0.000988002
0.0175	0.00115885
0.0178125	0.00110807
0.018125	0.000931014
0.0184375	0.000901015
0.01875	0.000733091
0.0190625	0.000945612
0.019375	0.000664919
0.0196875	0.000859583
0.02	0.000980891
0.0203125	0.000714451
0.020625	0.000930016
0.0209375	0.000868511
0.02125	0.000801535
0.0215625	0.000785541
0.021875	0.000643186
0.0221875	0.000674825
0.0225	0.00040435
0.0228125	0.000477065
0.023125	0.000424607
0.0234375	0.000411998
0.02375	0.000489083
0.0240625	0.000934613
0.024375	0.00106215
0.0246875	0.000777369
0.025	0.00121498
0.0253125	0.00105051
0.025625	0.00133183
0.0259375	0.00125552
0.02625	0.000955526
0.0265625	0.00132884
0.026875	0.00137012
0.0271875	0.00102065
0.0275	0.0010554
0.0278125	0.000944141
0.028125	0.00108043
0.0284375	0.00131601
0.02875	0.000973003
0.0290625	0.000829346
0.029375	0.000446689
0.0296875	0.000699303
0.03	0.000892433
0.0303125	0.000821389
0.030625	0.000824628
0.0309375	0.000843377
0.03125	0.000975789
0.0315625	0.000736628
0.031875	0.00113986
0.0321875	0.000977272
