	X:1
sec	Real, N
0	0.0110652
0.0003125	0.00663766
0.000625	-0.00181296
0.0009375	-0.00664885
0.00125	-0.00785436
0.0015625	-0.00611946
0.001875	-0.00610721
0.0021875	-0.00428674
0.0025	-0.00195747
0.0028125	0.000298627
0.003125	0.000801339
0.0034375	0.00348694
0.00375	-0.000328867
0.0040625	-0.00361047
0.004375	-0.00427077
0.0046875	-0.00708953
0.005	-0.00868606
0.0053125	-0.0107171
0.005625	-0.0115114
0.0059375	-0.0102541
0.00625	-0.00698531
0.0065625	-0.00304602
0.006875	-1.93852e-005
0.0071875	0.00391579
0.0075	0.00984888
0.0078125	0.01043
0.008125	0.0136313
0.0084375	0.0136342
0.00875	0.0142107
0.0090625	0.0122518
0.009375	0.0106922
0.0096875	0.00475524
0.01	-0.00137533
0.0103125	-0.00334035
0.010625	-0.00291194
0.0109375	-0.000374732
0.01125	-0.00133705
0.0115625	0.00104922
0.011875	0.00320103
0.0121875	0.00582999
0.0125	0.00380449
0.0128125	-0.00211329
0.013125	-7.13874e-006
0.0134375	0.000904982
0.01375	-0.00245558
0.0140625	-0.00806821
0.014375	-0.0124021
0.0146875	-0.0152216
0.015	-0.0153769
0.0153125	-0.010646
0.015625	-0.00587988
0.0159375	-0.00330267
0.01625	0.00036731
0.0165625	0.00307394
0.016875	0.0039914
0.0171875	0.00225979
0.0175	0.0023792
0.0178125	0.00364494
0.018125	0.00858565
0.0184375	0.00983917
0.01875	0.012292
0.0190625	0.0150829
0.019375	0.0149814
0.0196875	0.0134495
0.02	0.011386
0.0203125	0.00764497
0.020625	-0.000864004
0.0209375	-0.00602168
0.02125	-0.00808964
0.0215625	-0.00614831
0.021875	-0.00583577
0.0221875	-0.00441711
0.0225	-0.00203694
0.0228125	0.000193998
0.023125	0.000652862
0.0234375	0.00328195
0.02375	0.000199427
0.0240625	-0.00325271
0.024375	-0.00383579
0.0246875	-0.00642542
0.025	-0.00812413
0.0253125	-0.010174
0.025625	-0.0114549
0.0259375	-0.0105835
0.02625	-0.0073642
0.0265625	-0.00355529
0.026875	0.000171296
0.0271875	0.00364608
0.0275	0.00958237
0.0278125	0.0102875
0.028125	0.0134064
0.0284375	0.0134632
0.02875	0.0141933
