	S:1
Hz	Magnitude, N
0	4.59621e-005
0.390625	0.000143321
0.78125	0.000127411
1.17188	7.29707e-005
1.5625	4.12185e-005
1.95313	5.4083e-006
2.34375	1.00812e-005
2.73438	9.89252e-006
3.125	1.28941e-005
3.51563	1.15232e-005
3.90625	1.83522e-005
4.29688	2.09878e-005
4.6875	1.45756e-005
5.07813	8.503e-006
5.46875	1.35823e-005
5.85938	1.36195e-005
6.25	4.69306e-006
6.64063	1.25699e-005
7.03125	9.38453e-006
7.42188	1.59644e-005
7.8125	1.92469e-005
8.20313	8.46416e-006
8.59375	8.20493e-006
8.98438	1.47515e-005
9.375	3.2333e-006
9.76563	1.39875e-005
10.1563	5.97958e-006
10.5469	6.62078e-006
10.9375	1.13478e-005
11.3281	6.71779e-006
11.7188	4.99139e-006
12.1094	8.24754e-006
12.5	5.68186e-006
12.8906	9.69787e-006
13.2813	1.45966e-005
13.6719	6.10134e-006
14.0625	4.44695e-006
14.4531	4.34853e-006
14.8438	7.63355e-006
15.2344	4.2681e-006
15.625	6.15253e-006
16.0156	8.09479e-006
16.4063	1.26144e-005
16.7969	1.29183e-005
17.1875	5.41814e-006
17.5781	3.08191e-006
17.9688	4.3581e-006
18.3594	4.89259e-006
18.75	5.58117e-006
19.1406	4.71957e-006
19.5313	6.41683e-006
19.9219	1.23805e-005
20.3125	7.48194e-006
20.7031	8.65049e-007
21.0938	2.24519e-006
21.4844	5.23772e-006
21.875	2.22392e-005
22.2656	4.50028e-005
22.6563	2.58507e-005
23.0469	1.58886e-006
23.4375	2.95889e-006
23.8281	5.45399e-006
24.2188	7.01988e-006
24.6094	4.96451e-006
25	9.96043e-006
25.3906	1.53589e-005
25.7813	1.45804e-005
26.1719	1.17603e-005
26.5625	2.0391e-006
26.9531	1.00047e-005
27.3438	9.17865e-006
27.7344	1.60224e-005
28.125	1.2501e-005
28.5156	3.54832e-006
28.9063	7.78603e-006
29.2969	6.28351e-006
29.6875	7.6295e-006
30.0781	1.25232e-005
30.4688	3.76693e-006
30.8594	4.89784e-006
31.25	7.41279e-006
31.6406	1.13117e-005
32.0313	1.16085e-005
32.4219	1.56627e-005
32.8125	3.54025e-006
33.2031	4.71918e-006
33.5938	9.22679e-006
33.9844	1.20142e-005
34.375	1.4622e-005
34.7656	1.19979e-005
35.1563	6.42082e-006
35.5469	6.92268e-006
35.9375	6.70688e-006
36.3281	8.68856e-006
36.7188	8.24396e-006
37.1094	4.63782e-006
37.5	6.48287e-006
37.8906	2.37446e-006
38.2813	3.29778e-006
38.6719	7.53596e-006
39.0625	8.72242e-006
39.4531	5.36247e-006
39.8438	1.25461e-006
40.2344	2.03597e-006
40.625	3.7602e-006
41.0156	5.23936e-006
41.4063	7.12031e-006
41.7969	4.07463e-006
42.1875	4.20949e-006
42.5781	7.33366e-006
42.9688	7.18904e-006
43.3594	3.26073e-006
43.75	4.11809e-006
44.1406	4.90265e-006
44.5313	9.43191e-006
44.9219	7.11817e-006
45.3125	7.81161e-007
45.7031	3.67252e-006
46.0938	8.98622e-006
46.4844	3.38809e-006
46.875	4.90795e-006
47.2656	4.08366e-006
47.6563	6.64045e-007
48.0469	5.44546e-006
48.4375	7.64088e-006
48.8281	1.1371e-005
49.2188	1.17688e-005
49.6094	9.33429e-005
50	0.000194241
50.3906	0.000112673
50.7813	5.58274e-006
51.1719	4.80358e-006
51.5625	3.94439e-006
51.9531	2.73957e-006
52.3438	3.81897e-006
52.7344	9.21587e-007
53.125	1.28538e-006
53.5156	1.71422e-006
53.9063	3.59146e-006
54.2969	2.25622e-006
54.6875	1.76733e-006
55.0781	1.95639e-006
55.4688	2.05538e-006
55.8594	2.04923e-006
56.25	1.47522e-006
56.6406	3.4343e-006
57.0313	4.94932e-006
57.4219	3.2805e-006
57.8125	1.99788e-006
58.2031	1.69607e-006
58.5938	2.23083e-006
58.9844	1.12597e-006
59.375	5.5786e-006
59.7656	5.64761e-006
60.1563	1.79792e-006
60.5469	5.95126e-007
60.9375	3.49762e-006
61.3281	8.97901e-006
61.7188	6.45198e-006
62.1094	6.7869e-006
62.5	8.94442e-006
62.8906	5.56913e-006
63.2813	2.80418e-006
63.6719	4.7186e-006
64.0625	3.33397e-006
64.4531	1.81815e-006
64.8438	2.87024e-006
65.2344	7.40317e-006
65.625	5.54805e-006
66.0156	1.13814e-006
66.4063	2.30217e-006
66.7969	4.63018e-006
67.1875	3.43616e-006
67.5781	1.57344e-006
67.9688	2.49538e-006
68.3594	3.72726e-006
68.75	6.17023e-006
69.1406	6.94669e-006
69.5313	2.39392e-006
69.9219	1.80212e-006
70.3125	3.06866e-006
70.7031	3.28427e-006
71.0938	5.84983e-006
71.4844	6.02095e-006
71.875	1.7583e-006
72.2656	7.83508e-006
72.6563	3.62496e-006
73.0469	1.78186e-006
73.4375	3.4489e-006
73.8281	6.69853e-006
74.2188	1.70339e-006
74.6094	5.17155e-006
75	7.80772e-007
75.3906	3.02965e-006
75.7813	3.74202e-006
76.1719	3.40601e-006
76.5625	3.05083e-006
76.9531	2.52938e-006
77.3438	3.29087e-006
77.7344	2.64943e-006
78.125	3.65759e-006
78.5156	2.80564e-006
78.9063	5.1167e-006
79.2969	3.19505e-006
79.6875	7.02689e-007
80.0781	3.22132e-006
80.4688	3.49438e-006
80.8594	4.26464e-006
81.25	3.03303e-006
81.6406	1.75825e-006
82.0313	4.99189e-006
82.4219	5.51259e-006
82.8125	3.04104e-006
83.2031	4.57362e-006
83.5938	9.32392e-006
83.9844	5.83744e-006
84.375	3.09078e-006
84.7656	2.44546e-006
85.1563	4.59936e-006
85.5469	2.18112e-006
85.9375	2.40315e-006
86.3281	1.4227e-006
86.7188	3.79136e-006
87.1094	5.64444e-006
87.5	1.30953e-006
87.8906	2.7005e-006
88.2813	1.4005e-006
88.6719	1.39808e-006
89.0625	2.81184e-006
89.4531	7.34326e-006
89.8438	7.65917e-006
90.2344	8.4763e-006
90.625	1.00641e-005
91.0156	8.77061e-006
91.4063	2.03379e-006
91.7969	1.87378e-006
92.1875	1.99926e-006
92.5781	5.92261e-006
92.9688	6.47202e-006
93.3594	2.82599e-006
93.75	2.86704e-006
94.1406	2.42597e-006
94.5313	3.72177e-006
94.9219	4.1818e-006
95.3125	5.41262e-006
95.7031	2.66342e-006
96.0938	7.65965e-006
96.4844	4.2042e-006
96.875	2.87876e-006
97.2656	7.8477e-006
97.6563	4.07886e-006
98.0469	1.47459e-005
98.4375	1.12828e-005
98.8281	4.09026e-005
99.2188	0.000135414
99.6094	0.00216069
100	0.00597609
100.391	0.00400331
100.781	0.000285616
101.172	6.39101e-005
101.563	2.28047e-005
101.953	1.51648e-005
102.344	3.25081e-006
102.734	6.4149e-006
103.125	3.3678e-006
103.516	3.85858e-006
103.906	1.71076e-006
104.297	2.55951e-006
104.688	2.38738e-006
105.078	1.09494e-006
105.469	7.76927e-006
105.859	6.39814e-006
