	S:1
Hz	Magnitude, N
0	0.000661586
0.390625	0.000639238
0.78125	0.00015263
1.17188	9.05627e-005
1.5625	4.89687e-005
1.95313	1.65978e-005
2.34375	9.80142e-006
2.73438	1.45636e-005
3.125	1.74576e-005
3.51563	1.88742e-005
3.90625	1.86826e-005
4.29688	1.45791e-005
4.6875	1.47527e-005
5.07813	1.6774e-005
5.46875	1.06343e-005
5.85938	1.41461e-005
6.25	1.2825e-005
6.64063	9.5461e-006
7.03125	4.98502e-006
7.42188	4.13257e-006
7.8125	9.32128e-006
8.20313	1.83552e-005
8.59375	1.68385e-005
8.98438	2.21413e-005
9.375	2.79052e-005
9.76563	2.0075e-005
10.1563	1.12119e-005
10.5469	3.29636e-006
10.9375	1.88176e-006
11.3281	9.39912e-006
11.7188	1.72098e-005
12.1094	8.10669e-006
12.5	1.14989e-005
12.8906	1.03022e-005
13.2813	1.04135e-005
13.6719	9.20612e-006
14.0625	3.44394e-006
14.4531	3.2051e-006
14.8438	3.54287e-006
15.2344	4.35374e-006
15.625	7.40808e-006
16.0156	1.05623e-005
16.4063	1.2435e-005
16.7969	1.01245e-005
17.1875	1.15994e-005
17.5781	8.90226e-006
17.9688	1.67668e-005
18.3594	1.31339e-005
18.75	1.05427e-005
19.1406	9.77386e-006
19.5313	9.534e-006
19.9219	1.2966e-005
20.3125	1.47398e-005
20.7031	1.07294e-005
21.0938	1.78669e-006
21.4844	1.00551e-005
21.875	1.55591e-005
22.2656	8.14044e-006
22.6563	1.58439e-006
23.0469	6.31182e-006
23.4375	3.44129e-006
23.8281	7.05155e-006
24.2188	1.37199e-005
24.6094	1.30816e-005
25	4.35215e-006
25.3906	1.07447e-007
25.7813	3.59206e-006
26.1719	2.81805e-006
26.5625	5.95564e-006
26.9531	6.02339e-006
27.3438	2.23022e-006
27.7344	3.52088e-006
28.125	3.90924e-006
28.5156	2.53203e-006
28.9063	4.80203e-006
29.2969	7.34907e-006
29.6875	9.42496e-006
30.0781	7.43993e-006
30.4688	4.52358e-006
30.8594	9.68862e-006
31.25	4.84194e-006
31.6406	3.88955e-006
32.0313	1.19876e-005
32.4219	1.87913e-005
32.8125	9.84047e-006
33.2031	7.14526e-006
33.5938	1.36149e-005
33.9844	1.24014e-005
34.375	6.15765e-006
34.7656	2.18145e-006
35.1563	2.47872e-006
35.5469	7.82417e-006
35.9375	1.3036e-005
36.3281	1.03887e-005
36.7188	7.71249e-006
37.1094	4.48739e-007
37.5	3.6904e-006
37.8906	3.97105e-006
38.2813	4.95286e-006
38.6719	5.64296e-006
39.0625	6.63082e-006
39.4531	7.03549e-006
39.8438	3.67135e-006
40.2344	1.18389e-006
40.625	4.56977e-006
41.0156	6.00604e-006
41.4063	5.13794e-006
41.7969	3.26715e-006
42.1875	3.41571e-006
42.5781	9.85704e-007
42.9688	4.11233e-006
43.3594	8.61884e-006
43.75	6.52692e-006
44.1406	9.69525e-007
44.5313	1.04627e-006
44.9219	1.58992e-006
45.3125	2.93276e-006
45.7031	7.62183e-006
46.0938	1.80506e-005
46.4844	1.15618e-005
46.875	6.05473e-006
47.2656	5.06321e-006
47.6563	1.54305e-006
48.0469	7.94936e-006
48.4375	1.14067e-005
48.8281	7.21484e-006
49.2188	5.4561e-006
49.6094	1.09335e-005
50	1.6331e-005
50.3906	5.56917e-006
50.7813	7.12868e-006
51.1719	6.17357e-006
51.5625	3.96361e-006
51.9531	2.7261e-006
52.3438	5.13042e-006
52.7344	3.93367e-006
53.125	3.95691e-006
53.5156	6.63764e-006
53.9063	1.23751e-005
54.2969	1.14778e-005
54.6875	4.25496e-006
55.0781	1.99831e-006
55.4688	4.65634e-006
55.8594	3.22438e-006
56.25	2.30425e-006
56.6406	3.02839e-006
57.0313	5.68821e-006
57.4219	3.16796e-006
57.8125	2.08155e-006
58.2031	3.14315e-006
58.5938	1.96568e-006
58.9844	8.00234e-006
59.375	1.15157e-005
59.7656	7.80707e-006
60.1563	4.30168e-006
60.5469	2.40626e-006
60.9375	9.63642e-007
61.3281	4.17532e-006
61.7188	3.93371e-006
62.1094	1.94572e-006
62.5	4.06597e-006
62.8906	6.28977e-006
63.2813	7.07564e-006
63.6719	5.33337e-006
64.0625	6.57289e-006
64.4531	6.59593e-006
64.8438	4.8715e-006
65.2344	3.26935e-006
65.625	2.36701e-006
66.0156	3.96182e-006
66.4063	4.69706e-006
66.7969	2.12364e-006
67.1875	7.48516e-007
67.5781	3.35002e-006
67.9688	3.9733e-006
68.3594	3.3572e-006
68.75	1.32136e-006
69.1406	2.56061e-006
69.5313	1.9308e-006
69.9219	3.35254e-006
70.3125	2.8973e-006
70.7031	1.99799e-006
71.0938	7.44746e-008
71.4844	5.06177e-006
71.875	6.11108e-006
72.2656	2.90988e-006
72.6563	1.70522e-006
73.0469	3.31063e-006
73.4375	8.55651e-006
73.8281	5.61268e-006
74.2188	3.52838e-006
74.6094	1.67098e-006
75	6.22338e-006
75.3906	4.39384e-006
75.7813	3.69105e-006
76.1719	7.33006e-006
76.5625	5.95574e-006
76.9531	3.77073e-006
77.3438	4.55353e-006
77.7344	6.79451e-006
78.125	7.95144e-006
78.5156	5.50425e-006
78.9063	4.13773e-006
79.2969	3.291e-006
79.6875	2.09071e-006
80.0781	4.20633e-006
80.4688	7.2434e-006
80.8594	8.45137e-006
81.25	3.97982e-006
81.6406	1.40484e-006
82.0313	1.95376e-006
82.4219	1.27754e-006
82.8125	2.5431e-006
83.2031	4.59767e-006
83.5938	6.54554e-006
83.9844	6.60239e-006
84.375	2.94691e-006
84.7656	1.59809e-006
85.1563	1.8504e-006
85.5469	1.63221e-006
85.9375	4.31091e-006
86.3281	8.18184e-007
86.7188	4.36869e-006
87.1094	6.04304e-006
87.5	4.11691e-006
87.8906	3.40304e-006
88.2813	5.04632e-006
88.6719	1.87885e-006
89.0625	1.3257e-006
89.4531	5.21299e-006
89.8438	7.62043e-006
90.2344	2.19455e-006
90.625	6.47254e-006
91.0156	7.0184e-006
91.4063	1.00327e-005
91.7969	9.17774e-006
92.1875	5.06182e-006
92.5781	1.57509e-006
92.9688	2.8589e-006
93.3594	5.54768e-006
93.75	5.01481e-006
94.1406	6.14731e-006
94.5313	3.68188e-006
94.9219	9.577e-006
95.3125	7.74328e-006
95.7031	7.44278e-006
96.0938	3.2849e-006
96.4844	1.06642e-006
96.875	1.07286e-005
97.2656	8.91758e-006
97.6563	1.55381e-005
98.0469	3.22343e-005
98.4375	5.78934e-005
98.8281	0.000179572
99.2188	0.00119907
99.6094	0.00655936
100	0.00689721
100.391	0.00150419
100.781	0.000205022
101.172	6.46457e-005
101.563	2.93088e-005
101.953	1.40992e-005
102.344	1.52093e-005
102.734	5.1613e-006
103.125	3.16457e-006
103.516	1.32707e-006
103.906	4.68063e-006
104.297	6.04362e-006
104.688	8.818e-006
105.078	8.06555e-006
105.469	1.4282e-006
105.859	3.20074e-006
106.25	6.04776e-006
106.641	4.46191e-006
107.031	3.35881e-006
107.422	3.82915e-006
107.813	3.99879e-006
108.203	2.37137e-007
108.594	4.59396e-006
108.984	1.07291e-005
109.375	1.43803e-005
109.766	9.94482e-006
110.156	6.1281e-006
110.547	2.20322e-006
110.938	6.3764e-006
111.328	7.18249e-006
111.719	6.93825e-006
112.109	5.26046e-006
112.5	7.01566e-006
112.891	2.0881e-006
113.281	4.53738e-006
113.672	8.51711e-006
114.063	5.7077e-006
114.453	2.30489e-006
114.844	4.1595e-006
115.234	3.85978e-006
115.625	7.16704e-006
116.016	7.85818e-006
116.406	6.89021e-006
116.797	3.56738e-006
117.188	1.92872e-006
117.578	8.3817e-006
117.969	7.88097e-006
118.359	2.47908e-006
118.75	9.65952e-006
119.141	6.01399e-006
119.531	1.88759e-006
119.922	3.81936e-006
120.313	5.00643e-006
120.703	3.7998e-006
121.094	2.21283e-006
121.484	6.4188e-006
121.875	7.58359e-006
122.266	3.47015e-006
122.656	4.38696e-006
123.047	3.17503e-006
123.438	2.18826e-006
123.828	1.32141e-006
124.219	3.55705e-006
124.609	4.82048e-006
125	1.90117e-006
125.391	2.24974e-006
125.781	5.28551e-006
126.172	7.83818e-006
126.563	6.05864e-006
126.953	6.19612e-006
127.344	3.88709e-006
127.734	3.08753e-007
128.125	2.16051e-006
128.516	2.79206e-006
128.906	2.20506e-006
129.297	1.47888e-006
129.688	3.0942e-006
130.078	4.44885e-006
130.469	5.14238e-006
130.859	4.88023e-006
131.25	6.85894e-006
131.641	5.08009e-006
132.031	4.32886e-006
132.422	1.88708e-006
132.813	1.05797e-006
133.203	4.10098e-006
133.594	5.43919e-006
133.984	2.15676e-006
134.375	1.27207e-006
134.766	4.609e-007
135.156	1.59435e-006
135.547	3.81222e-006
135.938	4.22736e-006
136.328	3.18884e-006
136.719	8.78931e-007
137.109	3.09115e-007
137.5	2.11769e-006
137.891	3.29975e-006
138.281	1.88629e-006
138.672	9.84516e-007
139.063	8.02145e-007
139.453	1.51832e-006
139.844	1.38082e-006
140.234	1.91672e-006
140.625	1.21435e-006
141.016	3.8784e-007
141.406	1.38737e-006
141.797	2.22962e-006
142.188	3.42596e-006
142.578	1.78779e-006
142.969	8.16171e-007
143.359	1.26233e-006
143.75	3.03172e-006
144.141	2.57899e-006
144.531	2.21985e-006
144.922	2.65653e-006
145.313	3.64553e-006
145.703	5.12042e-006
146.094	7.34452e-006
146.484	3.78937e-006
146.875	1.38636e-006
147.266	1.71252e-006
147.656	4.41113e-006
148.047	6.90359e-006
148.438	6.08018e-006
148.828	2.68597e-006
149.219	8.89333e-006
149.609	2.62347e-005
150	1.9975e-005
150.391	5.65964e-006
150.781	4.84833e-006
151.172	4.57766e-006
151.563	4.37073e-006
151.953	4.3774e-006
152.344	3.07428e-006
152.734	2.45131e-006
153.125	2.56421e-006
153.516	2.44509e-006
153.906	2.32062e-006
154.297	4.1293e-006
154.688	2.13605e-006
155.078	1.83532e-006
155.469	2.39633e-006
155.859	5.03587e-006
156.25	5.53034e-006
156.641	2.39116e-006
157.031	5.80689e-006
157.422	6.45595e-006
157.813	5.75595e-006
158.203	3.38335e-006
158.594	1.53966e-006
158.984	1.84317e-006
159.375	2.75893e-006
159.766	4.93594e-006
160.156	7.44675e-006
160.547	4.53656e-006
160.938	5.37994e-006
161.328	4.74126e-006
161.719	3.09355e-006
162.109	1.60006e-006
162.5	1.05464e-006
162.891	2.35996e-006
163.281	2.37018e-006
163.672	1.46241e-006
164.063	2.20198e-006
164.453	4.29122e-006
164.844	3.74554e-006
165.234	1.4854e-006
165.625	3.68991e-006
166.016	3.4559e-006
166.406	3.27551e-006
166.797	3.35647e-006
167.188	1.05889e-006
167.578	1.36145e-006
167.969	1.64274e-006
168.359	3.34136e-006
168.75	4.3687e-006
169.141	2.6996e-006
169.531	2.94785e-007
169.922	1.37361e-006
170.313	3.12658e-006
170.703	3.4767e-006
171.094	2.03555e-006
171.484	2.4459e-006
171.875	2.85136e-006
172.266	3.24561e-006
172.656	5.36351e-006
173.047	5.09307e-006
173.438	1.82428e-006
173.828	2.94707e-006
174.219	3.57756e-006
174.609	2.41891e-006
