	S:1
Hz	Magnitude, N
0	0.000609212
0.390625	0.000618513
0.78125	1.41244e-005
1.17188	4.86e-006
1.5625	1.57196e-005
1.95313	2.36636e-005
2.34375	1.35864e-005
2.73438	3.50307e-006
3.125	3.51438e-006
3.51563	4.51305e-006
3.90625	2.40813e-006
4.29688	1.22241e-005
4.6875	1.73387e-005
5.07813	1.26872e-005
5.46875	1.54831e-005
5.85938	1.25112e-005
6.25	1.06144e-005
6.64063	9.48967e-006
7.03125	1.47672e-005
7.42188	1.2144e-005
7.8125	6.95299e-006
8.20313	8.81769e-006
8.59375	9.08606e-006
8.98438	2.34509e-005
9.375	1.65879e-005
9.76563	8.65824e-006
10.1563	2.13475e-005
10.5469	2.04389e-005
10.9375	1.06531e-005
11.3281	4.44563e-006
11.7188	2.13144e-005
12.1094	2.48197e-005
12.5	1.18478e-005
12.8906	7.46797e-006
13.2813	6.962e-007
13.6719	8.27449e-006
14.0625	8.38406e-006
14.4531	8.96081e-006
14.8438	1.08654e-005
15.2344	1.05679e-005
15.625	1.16675e-005
16.0156	1.08935e-005
16.4063	8.24965e-006
16.7969	6.70437e-006
17.1875	7.06326e-006
17.5781	9.25611e-006
17.9688	6.71342e-006
18.3594	2.87783e-006
18.75	9.66686e-006
19.1406	1.26381e-005
19.5313	1.0631e-005
19.9219	2.19135e-006
20.3125	9.90153e-006
20.7031	5.48267e-006
21.0938	4.63176e-006
21.4844	1.78068e-006
21.875	1.402e-005
22.2656	1.31747e-005
22.6563	2.30458e-006
23.0469	2.27076e-006
23.4375	3.47282e-006
23.8281	7.68077e-006
24.2188	2.18561e-005
24.6094	2.56874e-005
25	1.33283e-005
25.3906	6.10204e-006
25.7813	5.87863e-006
26.1719	1.05318e-005
26.5625	5.01194e-006
26.9531	3.82529e-006
27.3438	4.61905e-006
27.7344	6.88901e-006
28.125	9.82517e-006
28.5156	5.09349e-006
28.9063	4.39193e-006
29.2969	5.27472e-006
29.6875	2.59147e-006
