	S:1
Hz	Magnitude, N
0	0.000333794
0.390625	0.000404015
0.78125	7.55713e-005
1.17188	9.05484e-005
1.5625	5.01874e-005
1.95313	4.07953e-005
2.34375	1.82785e-005
2.73438	2.26015e-005
3.125	1.13929e-005
3.51563	1.79991e-005
3.90625	2.01083e-005
4.29688	7.94431e-006
4.6875	5.52516e-006
5.07813	1.882e-005
5.46875	1.72395e-005
5.85938	1.38027e-005
6.25	2.24586e-006
6.64063	7.65454e-006
7.03125	3.54261e-006
7.42188	6.71159e-006
7.8125	6.85079e-006
8.20313	1.17408e-005
8.59375	9.45599e-006
8.98438	2.80589e-005
9.375	2.74835e-005
9.76563	1.2329e-005
10.1563	1.30125e-005
10.5469	8.95605e-006
10.9375	8.47721e-006
11.3281	1.28415e-005
11.7188	1.23424e-005
12.1094	9.81948e-006
12.5	1.88055e-005
12.8906	2.22972e-005
13.2813	1.15946e-005
13.6719	7.4147e-006
14.0625	2.89502e-006
14.4531	8.68375e-006
14.8438	1.46486e-005
15.2344	8.11629e-006
15.625	5.02635e-006
16.0156	5.32608e-006
16.4063	1.31491e-005
16.7969	8.5197e-006
17.1875	1.94934e-006
17.5781	6.51403e-006
17.9688	1.22579e-005
18.3594	7.36274e-006
18.75	1.62043e-006
19.1406	3.07526e-006
19.5313	3.73856e-006
19.9219	1.11028e-005
20.3125	1.26406e-005
20.7031	1.12261e-005
21.0938	6.42393e-006
21.4844	8.66746e-006
21.875	1.52552e-005
22.2656	4.24515e-005
22.6563	2.96716e-005
23.0469	6.42431e-006
23.4375	5.01463e-006
23.8281	4.93107e-006
24.2188	4.64784e-006
24.6094	1.2792e-005
25	1.43462e-005
25.3906	5.97537e-006
25.7813	7.02674e-006
26.1719	1.37226e-005
26.5625	5.25221e-006
26.9531	4.03233e-006
27.3438	8.49014e-006
27.7344	1.011e-005
28.125	5.05621e-006
28.5156	6.45298e-006
28.9063	4.35767e-006
29.2969	6.61055e-006
29.6875	4.90789e-006
30.0781	1.43608e-006
30.4688	7.52825e-006
30.8594	8.48882e-006
31.25	4.71239e-006
31.6406	1.27992e-005
32.0313	1.57654e-005
32.4219	1.8017e-005
32.8125	4.70753e-006
33.2031	6.4992e-006
33.5938	7.20694e-006
33.9844	6.32601e-006
34.375	5.25602e-006
34.7656	4.68809e-006
35.1563	4.78964e-006
35.5469	5.31469e-006
35.9375	6.57838e-006
36.3281	6.70892e-006
36.7188	3.3462e-006
37.1094	3.71966e-006
37.5	7.51693e-006
37.8906	7.95764e-006
38.2813	7.38241e-006
38.6719	6.95706e-006
39.0625	4.02645e-006
39.4531	3.82986e-006
39.8438	4.23097e-006
40.2344	6.16532e-006
40.625	1.09764e-005
41.0156	9.85412e-006
41.4063	5.48716e-006
41.7969	7.72249e-006
42.1875	7.10126e-006
42.5781	8.67218e-006
42.9688	1.11805e-005
43.3594	7.05913e-006
43.75	1.65094e-006
44.1406	3.60885e-006
44.5313	3.79685e-006
44.9219	1.67608e-006
45.3125	6.07993e-006
45.7031	1.51701e-005
46.0938	1.78057e-005
46.4844	8.4315e-006
46.875	3.13717e-006
47.2656	1.38654e-006
47.6563	7.36953e-006
48.0469	6.74757e-006
48.4375	2.64351e-006
48.8281	6.6927e-006
49.2188	7.96117e-006
49.6094	1.9287e-005
50	2.85748e-005
50.3906	1.02848e-005
50.7813	4.68497e-006
51.1719	2.40133e-006
51.5625	7.48636e-006
51.9531	1.02028e-005
52.3438	5.1921e-006
52.7344	2.98384e-006
53.125	1.31486e-006
53.5156	1.83666e-006
53.9063	2.82373e-006
54.2969	4.75721e-006
54.6875	3.04955e-006
55.0781	4.27819e-006
55.4688	5.92597e-006
55.8594	6.34743e-006
56.25	7.90003e-006
56.6406	1.81542e-006
57.0313	6.15415e-006
57.4219	5.19304e-006
57.8125	1.93974e-006
58.2031	1.02488e-006
58.5938	1.13229e-006
58.9844	8.96789e-007
59.375	3.44433e-006
59.7656	4.45166e-006
60.1563	2.66718e-006
60.5469	3.91496e-006
60.9375	1.11989e-006
61.3281	5.27089e-006
61.7188	6.14033e-006
62.1094	3.55303e-006
62.5	5.45875e-007
62.8906	3.09843e-006
63.2813	1.15918e-006
63.6719	1.29104e-006
64.0625	3.61026e-006
64.4531	3.8758e-006
64.8438	2.02329e-006
65.2344	3.50582e-006
65.625	7.73735e-006
66.0156	9.20708e-006
66.4063	6.7364e-006
66.7969	3.37643e-006
67.1875	1.59159e-006
67.5781	3.51113e-006
67.9688	4.23568e-006
68.3594	2.81228e-006
68.75	1.34695e-006
69.1406	2.73047e-006
69.5313	6.82434e-006
69.9219	8.75425e-006
70.3125	4.28647e-006
70.7031	4.15982e-006
71.0938	1.78802e-006
71.4844	3.3054e-006
71.875	1.20946e-006
72.2656	5.197e-006
72.6563	1.89054e-006
73.0469	5.74574e-006
73.4375	3.52589e-006
73.8281	9.54915e-006
74.2188	9.32622e-006
74.6094	5.21167e-006
75	2.12385e-006
75.3906	5.9997e-006
75.7813	7.26857e-006
76.1719	1.65037e-006
76.5625	1.62391e-006
76.9531	4.69483e-006
77.3438	6.12966e-006
77.7344	4.37479e-006
78.125	1.73294e-006
78.5156	1.33648e-006
78.9063	3.27477e-006
79.2969	6.2186e-006
79.6875	5.35526e-006
80.0781	1.70144e-006
80.4688	3.71348e-006
80.8594	5.23617e-006
81.25	9.1446e-006
81.6406	8.55235e-006
82.0313	2.54148e-006
82.4219	2.25615e-006
82.8125	2.61014e-006
83.2031	4.19342e-006
83.5938	4.40597e-006
83.9844	7.81043e-006
84.375	6.4881e-006
84.7656	5.55008e-006
85.1563	4.99723e-006
85.5469	5.0372e-006
85.9375	6.86844e-006
86.3281	4.02698e-006
86.7188	3.13571e-006
87.1094	4.94205e-006
87.5	4.07489e-006
87.8906	1.91492e-006
88.2813	4.94885e-006
88.6719	2.57199e-006
89.0625	2.2797e-006
89.4531	3.71883e-006
89.8438	8.0505e-006
90.2344	5.53103e-006
90.625	2.76186e-006
91.0156	2.34235e-006
91.4063	4.68611e-006
91.7969	5.88544e-006
92.1875	9.83582e-006
92.5781	9.7727e-006
92.9688	5.00765e-006
93.3594	5.89303e-006
93.75	1.08904e-005
94.1406	8.20409e-006
94.5313	5.64754e-006
94.9219	9.59132e-006
95.3125	3.53987e-006
95.7031	7.49327e-006
96.0938	2.9368e-006
96.4844	4.42104e-006
96.875	8.43201e-006
97.2656	1.16473e-005
97.6563	1.28399e-005
98.0469	2.80116e-005
98.4375	5.8453e-005
98.8281	0.000154627
99.2188	0.000912821
99.6094	0.0065537
100	0.00783603
100.391	0.00209782
100.781	0.000229454
101.172	7.30059e-005
101.563	2.61581e-005
101.953	2.1082e-005
102.344	6.68536e-006
102.734	1.04358e-005
103.125	3.05816e-006
103.516	2.74253e-006
103.906	6.83189e-006
104.297	4.84219e-006
104.688	2.16995e-006
105.078	5.98064e-006
105.469	3.796e-006
105.859	4.19842e-006
106.25	3.22356e-006
106.641	6.65627e-006
107.031	4.65008e-006
107.422	5.24841e-006
107.813	4.99709e-006
108.203	2.619e-006
108.594	6.3245e-007
108.984	3.31343e-006
109.375	5.56208e-006
109.766	5.11866e-006
110.156	3.64189e-007
110.547	3.55709e-006
110.938	2.48892e-006
111.328	3.94521e-006
111.719	2.86304e-006
112.109	3.0634e-006
112.5	4.3493e-006
112.891	3.69812e-006
113.281	6.10016e-006
113.672	3.09141e-006
114.063	3.63837e-006
114.453	4.75978e-006
114.844	3.50096e-007
115.234	1.72226e-006
115.625	2.43105e-006
116.016	2.49219e-006
116.406	4.30019e-007
116.797	2.26689e-006
117.188	2.89474e-006
117.578	4.16405e-006
117.969	4.05572e-006
118.359	3.08033e-006
118.75	2.91956e-006
119.141	3.01284e-006
119.531	4.5913e-006
119.922	3.80209e-006
120.313	2.32017e-006
120.703	2.51371e-006
121.094	2.8871e-006
121.484	1.19059e-006
121.875	3.4096e-006
122.266	4.10895e-006
122.656	1.2993e-006
123.047	1.60176e-006
123.438	2.19381e-006
123.828	3.98908e-006
124.219	3.43664e-006
124.609	2.41928e-006
125	4.49662e-006
125.391	3.65794e-006
125.781	1.37928e-006
126.172	1.84225e-006
126.563	1.34334e-006
126.953	4.69662e-006
127.344	5.81475e-006
127.734	2.46176e-006
128.125	3.04772e-006
128.516	7.36864e-006
128.906	9.38087e-006
129.297	6.32227e-006
129.688	1.64232e-006
130.078	3.29907e-006
130.469	6.02526e-006
130.859	7.60834e-006
131.25	8.91924e-006
131.641	8.92172e-006
132.031	5.58531e-006
132.422	3.04154e-006
132.813	3.65703e-006
133.203	5.23746e-006
133.594	2.37547e-006
133.984	2.93474e-006
134.375	2.55406e-006
134.766	1.70232e-006
135.156	1.89312e-006
135.547	4.53162e-006
135.938	3.13519e-006
136.328	5.42307e-006
136.719	7.43929e-006
137.109	4.77279e-006
137.5	9.89305e-007
137.891	7.79441e-007
138.281	2.95423e-006
138.672	2.82356e-006
139.063	2.25902e-006
139.453	4.17747e-006
139.844	4.27389e-006
140.234	4.78582e-006
140.625	5.40421e-006
141.016	2.47894e-006
141.406	4.31403e-006
141.797	5.47451e-006
142.188	2.8099e-006
142.578	2.54943e-006
142.969	2.23011e-006
143.359	4.39669e-006
143.75	4.26804e-006
144.141	2.93231e-006
144.531	2.40582e-007
144.922	4.89743e-006
145.313	8.39079e-006
145.703	5.49336e-006
146.094	3.30661e-006
146.484	2.39672e-006
146.875	4.7849e-006
147.266	5.83792e-006
147.656	5.71072e-006
148.047	6.17441e-006
148.438	4.33782e-006
148.828	1.27339e-006
149.219	3.01647e-006
149.609	1.50342e-005
150	1.56568e-005
150.391	4.12619e-006
150.781	4.55096e-006
151.172	5.94081e-006
151.563	5.27513e-006
151.953	6.05856e-006
152.344	4.31899e-006
152.734	7.20888e-006
153.125	5.08978e-006
153.516	3.62178e-006
153.906	3.34858e-006
154.297	3.83825e-006
154.688	4.17e-006
155.078	4.61088e-006
155.469	4.73513e-006
155.859	5.24507e-007
156.25	2.87306e-006
156.641	4.85199e-006
157.031	4.10107e-006
157.422	2.82888e-006
157.813	3.18561e-006
158.203	6.30432e-007
158.594	3.43009e-006
158.984	4.49567e-006
159.375	2.14408e-006
159.766	2.8464e-006
160.156	1.33672e-006
160.547	7.26391e-007
160.938	1.81414e-006
161.328	3.40339e-006
161.719	5.18973e-006
162.109	5.56888e-006
162.5	1.93204e-006
162.891	3.81307e-006
163.281	3.05141e-006
163.672	9.8359e-007
164.063	8.29503e-007
164.453	2.93066e-006
164.844	5.66136e-006
165.234	2.34132e-006
165.625	1.73201e-006
166.016	1.75087e-006
166.406	2.37754e-006
166.797	4.17316e-006
167.188	3.37472e-006
167.578	1.29354e-006
167.969	5.6835e-006
168.359	4.86212e-006
168.75	6.40821e-007
169.141	2.75002e-006
169.531	2.73628e-006
169.922	2.94722e-006
170.313	2.48249e-006
170.703	2.5917e-006
171.094	4.93921e-006
171.484	3.56207e-006
171.875	4.75047e-006
172.266	3.68678e-006
172.656	1.65615e-006
173.047	3.33851e-006
173.438	1.33931e-006
173.828	4.33466e-006
174.219	6.66537e-006
174.609	5.63141e-006
175	5.85734e-006
175.391	6.66177e-006
175.781	4.35171e-006
176.172	3.02217e-006
176.563	7.22078e-006
176.953	4.62225e-006
177.344	1.44838e-006
177.734	3.92034e-006
178.125	2.87416e-006
178.516	4.55873e-006
178.906	6.04987e-006
179.297	4.15219e-006
179.688	3.28842e-007
180.078	3.93179e-006
180.469	4.03171e-006
180.859	2.60417e-006
181.25	2.63594e-006
181.641	2.81822e-006
182.031	2.48813e-006
182.422	3.90337e-006
182.813	3.67625e-006
183.203	4.5981e-006
183.594	4.06523e-006
183.984	1.12996e-006
184.375	3.76157e-006
184.766	7.24757e-006
185.156	2.76358e-006
185.547	3.85679e-006
185.938	5.96362e-006
186.328	6.50159e-006
186.719	3.51805e-006
187.109	2.24083e-006
187.5	2.89221e-006
187.891	6.02556e-007
188.281	4.9306e-007
188.672	2.9921e-006
189.063	5.85334e-006
189.453	9.78378e-006
189.844	1.34497e-005
190.234	5.69851e-006
190.625	2.83929e-006
191.016	3.08015e-006
191.406	2.3362e-006
191.797	1.54416e-006
192.188	1.28765e-006
192.578	1.22624e-006
192.969	3.27744e-006
193.359	2.1346e-006
193.75	3.62283e-006
194.141	5.56012e-006
194.531	2.67345e-006
194.922	6.18014e-006
195.313	4.53221e-006
195.703	3.45864e-006
196.094	6.87191e-006
196.484	5.16553e-006
196.875	3.40383e-006
197.266	1.33843e-005
197.656	3.77425e-006
198.047	1.7056e-005
198.438	4.16519e-005
198.828	0.000133173
199.219	0.00164208
199.609	0.00506681
200	0.00369944
200.391	0.000360444
200.781	7.05872e-005
201.172	2.62817e-005
201.563	1.50111e-005
201.953	6.41942e-006
202.344	8.19702e-006
202.734	4.62143e-006
203.125	2.07581e-006
203.516	1.71445e-006
203.906	2.11575e-006
204.297	5.99308e-006
204.688	4.51304e-006
205.078	4.23094e-006
205.469	6.62988e-006
205.859	8.72447e-006
206.25	4.2884e-006
206.641	2.94488e-006
207.031	6.53758e-006
207.422	4.51126e-006
207.813	4.12131e-006
208.203	7.11259e-006
208.594	7.0851e-006
208.984	1.18084e-006
209.375	5.13741e-006
209.766	8.17627e-006
210.156	5.26935e-006
210.547	1.07557e-006
210.938	2.93378e-006
211.328	2.89202e-006
211.719	4.86318e-006
212.109	1.956e-006
212.5	1.8694e-006
212.891	5.82678e-007
213.281	6.54686e-007
213.672	4.81201e-006
214.063	5.25684e-006
214.453	1.29423e-006
214.844	3.44745e-006
215.234	3.86791e-006
215.625	6.98738e-006
216.016	7.9415e-006
216.406	4.3655e-006
216.797	4.52287e-006
