	X:1
sec	Real, N
0	4.73075e-005
0.0003125	-0.000203766
0.000625	1.32343e-005
0.0009375	-2.40823e-006
0.00125	0.000265255
0.0015625	0.000526784
0.001875	0.000769202
0.0021875	0.000762916
0.0025	0.000921182
0.0028125	0.00103694
0.003125	0.00105241
0.0034375	0.00104495
0.00375	0.000731326
0.0040625	0.000825426
0.004375	0.000693758
0.0046875	0.000807658
0.005	0.000582453
0.0053125	0.000656493
0.005625	0.000478149
0.0059375	0.000723131
0.00625	0.00039673
0.0065625	0.000454832
0.006875	0.000442976
0.0071875	0.000305138
0.0075	0.000408204
0.0078125	0.000475846
0.008125	0.000394798
0.0084375	0.000454596
0.00875	0.000332889
0.0090625	0.00021193
0.009375	0.000334108
0.0096875	0.000348126
0.01	0.000143334
0.0103125	0.000159942
0.010625	0.000558782
0.0109375	0.000274077
0.01125	0.00042445
0.0115625	0.000505535
0.011875	0.00065869
0.0121875	0.000831487
0.0125	0.000964776
0.0128125	0.00114992
0.013125	0.000938535
0.0134375	0.000713869
0.01375	0.00068575
0.0140625	0.000688737
0.014375	0.000477896
0.0146875	0.000667261
0.015	0.000552122
0.0153125	0.000224357
0.015625	0.000471692
0.0159375	0.000320835
0.01625	8.13567e-005
0.0165625	0.000282005
0.016875	0.000177025
0.0171875	0.000253497
0.0175	9.79141e-005
0.0178125	0.000171185
0.018125	-7.09226e-006
0.0184375	0.000181138
0.01875	0.000184245
0.0190625	0.000222564
0.019375	0.000268388
0.0196875	-6.03693e-005
0.02	-0.000245907
0.0203125	-0.000116479
0.020625	-0.000100848
0.0209375	-5.43779e-005
0.02125	0.000411367
0.0215625	0.000286883
0.021875	0.000467367
0.0221875	0.00053505
0.0225	0.000691901
0.0228125	0.000889217
0.023125	0.000455111
0.0234375	0.000678782
0.02375	0.000681863
0.0240625	0.000891242
0.024375	0.000537384
0.0246875	0.000571257
0.025	0.000767488
0.0253125	0.000428401
0.025625	0.000448915
0.0259375	0.00037045
0.02625	0.000350799
0.0265625	0.000465503
0.026875	0.00026197
0.0271875	0.000174006
0.0275	0.000144668
0.0278125	0.000465847
0.028125	0.000283329
0.0284375	0.000141499
0.02875	0.000235193
0.0290625	0.000306296
0.029375	3.22924e-005
0.0296875	-8.70458e-005
0.03	7.32804e-005
0.0303125	-5.26207e-005
0.030625	4.02438e-005
0.0309375	0.000185793
0.03125	0.00034969
0.0315625	0.000414673
0.031875	0.000705826
0.0321875	0.000696677
0.0325	0.000783554
0.0328125	0.000859849
0.033125	0.000776797
0.0334375	0.000774804
0.03375	0.000865356
0.0340625	0.000739358
0.034375	0.000773223
0.0346875	0.000905216
0.035	0.000727159
0.0353125	0.000601412
0.035625	0.000458287
0.0359375	0.000435918
0.03625	0.000515959
0.0365625	0.00028384
0.036875	0.000234898
0.0371875	0.000451947
0.0375	0.000236267
0.0378125	0.000241855
0.038125	0.000177389
0.0384375	0.000135886
0.03875	0.000309088
0.0390625	0.000299221
