	X:1
sec	Real, N
0	0.00343005
0.0003125	0.00357462
0.000625	0.00430857
0.0009375	0.00735839
0.00125	0.00602416
0.0015625	0.00756833
0.001875	0.00866791
0.0021875	0.0091351
0.0025	0.00828858
0.0028125	0.00724032
0.003125	0.00584942
0.0034375	0.00255482
0.00375	-0.000117566
0.0040625	-0.00273852
0.004375	-0.00486796
0.0046875	-0.00527945
0.005	-0.0049221
0.0053125	-0.00396065
0.005625	-0.00392913
0.0059375	-0.00391115
0.00625	-0.00340312
0.0065625	-0.00307365
0.006875	-0.00307197
0.0071875	-0.00272526
0.0075	-0.00163922
0.0078125	-0.00110947
0.008125	-0.000803698
0.0084375	-0.000737207
0.00875	-0.00052471
0.0090625	-0.000479525
0.009375	0.000497478
0.0096875	0.00195369
0.01	0.00356586
0.0103125	0.00460892
0.010625	0.00616883
0.0109375	0.00699037
0.01125	0.00765375
0.0115625	0.00687392
0.011875	0.00491592
0.0121875	0.00285938
0.0125	0.00169922
0.0128125	0.00166921
0.013125	0.00061229
0.0134375	-5.8389e-005
0.01375	0.000143487
0.0140625	0.000571842
0.014375	0.00210195
0.0146875	0.00268088
0.015	0.00159008
0.0153125	0.00283489
0.015625	0.000109951
0.0159375	0.00119428
0.01625	0.00135967
0.0165625	-0.00153538
0.016875	-0.00497365
0.0171875	-0.00784679
0.0175	-0.00865177
0.0178125	-0.00767548
0.018125	-0.00517492
0.0184375	-0.00269879
0.01875	-0.000162051
0.0190625	0.00211372
0.019375	0.00308221
0.0196875	0.00389625
0.02	0.00384676
0.0203125	0.00382414
0.020625	0.00422603
0.0209375	0.00746246
0.02125	0.00558633
0.0215625	0.00750727
0.021875	0.00878563
0.0221875	0.00899283
0.0225	0.00814718
0.0228125	0.00722726
0.023125	0.006168
0.0234375	0.00257176
0.02375	-0.000184708
0.0240625	-0.00293754
0.024375	-0.00488887
0.0246875	-0.00538943
0.025	-0.0049938
0.0253125	-0.00401358
0.025625	-0.00395512
0.0259375	-0.00409433
0.02625	-0.00357864
0.0265625	-0.00301311
0.026875	-0.00286766
0.0271875	-0.00283752
0.0275	-0.00192459
0.0278125	-0.00101804
0.028125	-0.00087579
0.0284375	-0.000758772
0.02875	-0.00049996
0.0290625	-0.000224085
0.029375	0.000325923
0.0296875	0.00190011
0.03	0.003607
0.0303125	0.00499009
0.030625	0.00622928
0.0309375	0.00708658
0.03125	0.00760192
0.0315625	0.006727
0.031875	0.00468969
0.0321875	0.00285698
0.0325	0.00188164
0.0328125	0.00162651
0.033125	0.000550416
0.0334375	-0.000115605
0.03375	0.000253084
0.0340625	0.000680342
0.034375	0.00235037
0.0346875	0.00261056
0.035	0.00178098
0.0353125	0.00292299
0.035625	1.32916e-005
0.0359375	0.00122627
0.03625	0.0015826
0.0365625	-0.00135958
0.036875	-0.00479347
0.0371875	-0.00753612
0.0375	-0.00849098
0.0378125	-0.00749031
0.038125	-0.00532433
0.0384375	-0.00262291
0.03875	0.000121137
0.0390625	0.00252374
0.039375	0.00322044
0.0396875	0.0041053
0.04	0.00370652
0.0403125	0.0038389
0.040625	0.00438478
0.0409375	0.00749185
0.04125	0.00618851
0.0415625	0.00783469
0.041875	0.00889643
0.0421875	0.00891531
0.0425	0.00812173
0.0428125	0.00720801
0.043125	0.00599351
0.0434375	0.00279668
0.04375	-0.000117366
0.0440625	-0.0029926
0.044375	-0.00501564
0.0446875	-0.005406
0.045	-0.00514915
0.0453125	-0.00414476
0.045625	-0.00383076
0.0459375	-0.00381919
0.04625	-0.00333628
0.0465625	-0.00298305
0.046875	-0.00322245
0.0471875	-0.0025363
0.0475	-0.00168077
0.0478125	-0.00120869
0.048125	-0.000910702
0.0484375	-0.00053981
0.04875	-0.000593795
0.0490625	-0.000166273
0.049375	0.000418603
0.0496875	0.00200751
0.05	0.00355669
0.0503125	0.00501081
0.050625	0.00620157
0.0509375	0.00683445
0.05125	0.00751432
0.0515625	0.00668447
0.051875	0.00498309
0.0521875	0.00288394
0.0525	0.00159919
0.0528125	0.00131098
0.053125	0.00018346
0.0534375	-0.000482085
0.05375	-9.62309e-005
0.0540625	0.000278938
0.054375	0.0018135
0.0546875	0.00213869
0.055	0.00160582
0.0553125	0.0027147
0.055625	-6.46222e-005
0.0559375	0.000859835
0.05625	0.00126764
0.0565625	-0.00142681
0.056875	-0.00509166
0.0571875	-0.00787061
0.0575	-0.00871888
0.0578125	-0.00776069
0.058125	-0.00538179
0.0584375	-0.00270145
0.05875	-0.000190004
0.0590625	0.0023674
0.059375	0.00317714
0.0596875	0.00404915
0.06	0.00369607
0.0603125	0.00406009
0.060625	0.00426571
0.0609375	0.00699972
0.06125	0.00593467
0.0615625	0.00768549
0.061875	0.00882027
0.0621875	0.00899201
0.0625	0.00821175
0.0628125	0.0073573
0.063125	0.00563406
0.0634375	0.00247841
0.06375	-0.000282485
0.0640625	-0.00317895
0.064375	-0.00518123
0.0646875	-0.00548984
0.065	-0.0048248
0.0653125	-0.0043408
0.065625	-0.00403071
0.0659375	-0.00430582
0.06625	-0.00372051
0.0665625	-0.00311586
0.066875	-0.00321606
0.0671875	-0.0024985
0.0675	-0.00186679
0.0678125	-0.000909195
0.068125	-0.000524128
0.0684375	-0.000777974
0.06875	-0.000493734
0.0690625	-0.000310933
0.069375	0.00055092
0.0696875	0.00179159
0.07	0.00362128
0.0703125	0.005051
0.070625	0.00634856
0.0709375	0.00708809
0.07125	0.00770352
0.0715625	0.00701242
0.071875	0.00496246
0.0721875	0.00297714
0.0725	0.00187928
0.0728125	0.00162122
0.073125	0.000293395
0.0734375	-0.000206419
0.07375	-4.49678e-005
0.0740625	0.000452115
0.074375	0.00220553
0.0746875	0.00251835
0.075	0.00173824
0.0753125	0.00299097
0.075625	0.000251895
0.0759375	0.000928197
0.07625	0.00146463
0.0765625	-0.00135362
0.076875	-0.0051704
0.0771875	-0.00761068
0.0775	-0.00865464
0.0778125	-0.00771152
0.078125	-0.00539681
0.0784375	-0.00268542
0.07875	-7.12111e-005
0.0790625	0.00199151
0.079375	0.00304297
0.0796875	0.00392602
0.08	0.00360529
0.0803125	0.00373732
0.080625	0.00449887
0.0809375	0.00741842
0.08125	0.0056827
0.0815625	0.00765372
0.081875	0.00890674
0.0821875	0.00900818
0.0825	0.00795679
0.0828125	0.00697514
0.083125	0.00550266
0.0834375	0.00256496
0.08375	-3.95094e-005
0.0840625	-0.00311474
0.084375	-0.0048094
0.0846875	-0.00540852
0.085	-0.00497284
0.0853125	-0.00413102
0.085625	-0.00415384
0.0859375	-0.00393435
0.08625	-0.00355694
0.0865625	-0.00322853
0.086875	-0.0033855
0.0871875	-0.00254249
0.0875	-0.00174383
0.0878125	-0.00101086
0.088125	-0.000737286
0.0884375	-0.00083921
0.08875	-0.000579443
0.0890625	-0.000509123
0.089375	4.65394e-005
0.0896875	0.00178638
0.09	0.00365128
0.0903125	0.00468766
0.090625	0.00587639
0.0909375	0.00673518
0.09125	0.00738373
0.0915625	0.00647219
0.091875	0.00463849
0.0921875	0.0028646
0.0925	0.00168062
0.0928125	0.00150476
0.093125	0.000414351
0.0934375	-0.000367146
0.09375	9.33363e-005
0.0940625	0.000389062
0.094375	0.00200573
0.0946875	0.00236381
0.095	0.00176433
0.0953125	0.00268352
0.095625	-3.77257e-005
0.0959375	0.00134528
0.09625	0.00144898
0.0965625	-0.00156154
0.096875	-0.00514699
0.0971875	-0.00766002
0.0975	-0.00874904
0.0978125	-0.00768906
0.098125	-0.00539386
0.0984375	-0.0027447
0.09875	-0.00015785
0.0990625	0.00218305
0.099375	0.00301515
0.0996875	0.00377494
0.1	0.00366761
0.100313	0.00348044
0.100625	0.00440176
0.100938	0.00719614
0.10125	0.00577802
0.101563	0.00777932
0.101875	0.00867679
0.102188	0.00919685
0.1025	0.00815341
0.102813	0.00717029
0.103125	0.005678
0.103438	0.00271906
0.10375	-0.000263985
0.104063	-0.00321795
0.104375	-0.00529469
0.104688	-0.00547722
0.105	-0.00495296
0.105313	-0.00420118
0.105625	-0.00397894
0.105938	-0.00398055
0.10625	-0.0034756
0.106563	-0.00289858
0.106875	-0.00299757
0.107188	-0.00291773
0.1075	-0.00180943
0.107813	-0.00103179
0.108125	-0.000879867
0.108438	-0.000712388
0.10875	-0.000630326
0.109063	-0.000243613
0.109375	0.000722592
0.109688	0.00167936
0.11	0.00358955
0.110313	0.00494851
0.110625	0.00609879
0.110938	0.00694574
0.11125	0.00743562
0.111563	0.00690903
0.111875	0.0049015
0.112188	0.00318706
0.1125	0.0019183
0.112813	0.0015477
0.113125	0.00038756
0.113438	-0.000147797
0.11375	-9.36515e-007
0.114063	0.000380649
0.114375	0.00210569
0.114688	0.00236205
0.115	0.00178737
0.115313	0.00285079
0.115625	5.93201e-005
0.115938	0.00122121
0.11625	0.0014103
0.116563	-0.0016352
0.116875	-0.00531189
0.117188	-0.00797021
0.1175	-0.00871128
0.117813	-0.00767778
0.118125	-0.00521895
0.118438	-0.0027589
0.11875	-6.88121e-005
0.119063	0.00199146
0.119375	0.00293575
0.119688	0.00386644
0.12	0.00331619
0.120313	0.00369599
0.120625	0.00439359
0.120938	0.00755787
0.12125	0.00585831
0.121563	0.00763786
0.121875	0.00857814
0.122188	0.00889339
0.1225	0.00811883
0.122813	0.00719674
0.123125	0.00562818
0.123438	0.00224572
0.12375	-0.00019494
0.124063	-0.00305033
0.124375	-0.00513819
0.124688	-0.00546984
0.125	-0.00501376
0.125312	-0.00422159
0.125625	-0.00391872
0.125938	-0.00401643
0.12625	-0.00365495
0.126562	-0.00319487
0.126875	-0.00333027
0.127188	-0.00262564
0.1275	-0.00178022
0.127813	-0.00104957
0.128125	-0.00105591
0.128438	-0.000960453
0.12875	-0.000450666
0.129063	-0.000400377
0.129375	0.000331601
0.129688	0.00172262
0.13	0.00351617
0.130313	0.00521501
0.130625	0.00616964
0.130938	0.00704715
0.13125	0.00763546
0.131563	0.00690231
0.131875	0.00480926
0.132188	0.00288316
0.1325	0.00181124
0.132813	0.00153929
0.133125	0.000294386
0.133438	-4.03061e-005
0.13375	8.47773e-005
0.134063	0.000227381
0.134375	0.00199272
0.134688	0.00239536
0.135	0.00172003
0.135313	0.00277078
0.135625	-0.00034572
0.135938	0.00101037
0.13625	0.00139855
0.136563	-0.00143202
0.136875	-0.0052927
0.137187	-0.00767824
0.1375	-0.00868088
0.137813	-0.00748755
0.138125	-0.00524272
0.138437	-0.00276011
0.13875	4.62989e-005
0.139063	0.00219525
0.139375	0.00298538
0.139687	0.00398958
0.14	0.00367106
0.140313	0.00371454
0.140625	0.00469934
0.140937	0.00731307
0.14125	0.00552167
0.141563	0.00803333
0.141875	0.00870724
0.142187	0.00909185
0.1425	0.00818132
0.142813	0.0073132
0.143125	0.00591016
0.143438	0.00260157
0.14375	-0.000322146
0.144063	-0.00319444
0.144375	-0.00516377
0.144688	-0.00544345
0.145	-0.0049939
0.145313	-0.00419296
0.145625	-0.00381298
0.145938	-0.00376267
0.14625	-0.00343833
0.146563	-0.00313852
0.146875	-0.00313263
0.147188	-0.00299013
0.1475	-0.0020917
0.147813	-0.00106345
0.148125	-0.000749306
0.148438	-0.000792089
0.14875	-0.000519133
0.149063	-5.18014e-005
0.149375	0.000590065
0.149688	0.00197839
0.15	0.00363446
0.150313	0.00478335
0.150625	0.00588529
0.150938	0.00671263
0.15125	0.00739574
0.151563	0.00686243
0.151875	0.00470547
0.152188	0.00273983
0.1525	0.00176037
0.152812	0.00152248
0.153125	0.000232152
0.153438	-0.000294613
0.15375	1.14742e-005
0.154062	0.000657541
0.154375	0.00201506
0.154688	0.002445
0.155	0.00176155
0.155312	0.00274316
0.155625	-6.70187e-005
0.155938	0.00118919
0.15625	0.00130708
0.156562	-0.00159907
0.156875	-0.00528864
0.157188	-0.00793376
0.1575	-0.00873228
0.157812	-0.00755479
0.158125	-0.0053038
0.158438	-0.00282748
0.15875	0.000150454
0.159063	0.0020414
0.159375	0.00331297
0.159688	0.00380403
0.16	0.00336273
0.160313	0.00357497
0.160625	0.00432627
0.160938	0.00707815
0.16125	0.00547636
0.161563	0.00766115
0.161875	0.00851207
0.162188	0.0090225
0.1625	0.00794367
0.162813	0.00712029
0.163125	0.0054274
0.163438	0.00216168
0.16375	-0.000402205
0.164063	-0.00345145
0.164375	-0.00502525
0.164688	-0.00562638
0.165	-0.00506806
0.165313	-0.00438639
0.165625	-0.00405681
0.165938	-0.00415375
0.16625	-0.00343811
0.166563	-0.00329734
0.166875	-0.00326341
0.167188	-0.0028438
0.1675	-0.00202744
0.167813	-0.000965004
0.168125	-0.000874139
0.168437	-0.000622555
0.16875	-0.000735983
0.169063	-0.000592189
0.169375	0.000363528
0.169687	0.00189754
0.17	0.00357709
0.170313	0.00501686
0.170625	0.00604538
0.170937	0.00696746
0.17125	0.00736197
0.171563	0.00674537
0.171875	0.00463652
0.172187	0.00266851
0.1725	0.00131783
0.172813	0.00135823
0.173125	0.000427
0.173437	-0.000344557
0.17375	0.000160519
0.174063	0.000509789
0.174375	0.00238207
0.174688	0.00252019
0.175	0.00170042
0.175313	0.00277688
0.175625	-0.000138655
0.175938	0.00140721
0.17625	0.00130674
0.176563	-0.00162168
0.176875	-0.00531977
0.177188	-0.00806026
0.1775	-0.00900611
0.177813	-0.00748919
0.178125	-0.00521228
0.178438	-0.00272994
0.17875	-0.000242806
0.179063	0.00182066
0.179375	0.00281193
0.179688	0.00371273
0.18	0.00314494
0.180313	0.00334557
0.180625	0.00428462
0.180938	0.00718807
0.18125	0.00523929
0.181563	0.00774863
0.181875	0.00858997
0.182188	0.00890573
0.1825	0.00810439
0.182813	0.00701075
0.183125	0.00548376
0.183438	0.00229182
0.18375	-0.000677429
0.184062	-0.00351676
0.184375	-0.00530966
0.184688	-0.00572428
0.185	-0.00529071
0.185312	-0.00402982
0.185625	-0.00421231
0.185938	-0.00424601
0.18625	-0.00370964
0.186562	-0.00329579
0.186875	-0.00309914
0.187188	-0.00292486
0.1875	-0.00206066
0.187812	-0.00157534
0.188125	-0.00119479
0.188438	-0.000931965
0.18875	-0.000875821
0.189062	-0.000502884
0.189375	0.000431463
0.189688	0.00176206
0.19	0.00336307
0.190313	0.00469789
0.190625	0.00589139
0.190938	0.00672454
0.19125	0.00746037
0.191563	0.00635677
0.191875	0.00441802
0.192188	0.00245634
0.1925	0.00160101
0.192813	0.00122939
0.193125	0.00023419
0.193438	-0.000390807
0.19375	-0.00025049
0.194063	0.00047344
0.194375	0.00206058
0.194688	0.00188302
0.195	0.00185735
0.195313	0.0027548
0.195625	-0.000176661
0.195938	0.00137995
0.19625	0.00104356
0.196563	-0.00196489
0.196875	-0.00535477
0.197188	-0.00798544
0.1975	-0.00892034
0.197813	-0.00767049
0.198125	-0.00513636
0.198438	-0.00257953
0.19875	-8.43778e-005
0.199063	0.00209133
0.199375	0.00309698
0.199688	0.00405224
0.2	0.00349967
0.200313	0.00350124
0.200625	0.00414404
0.200937	0.00734725
0.20125	0.00555269
0.201563	0.00759423
0.201875	0.00854633
0.202187	0.00894322
0.2025	0.00797168
0.202813	0.00743288
0.203125	0.00547671
0.203437	0.0023207
0.20375	-0.000510651
0.204063	-0.00341575
0.204375	-0.00503
0.204687	-0.00536063
0.205	-0.00502073
0.205313	-0.00439724
0.205625	-0.00376528
0.205938	-0.00403084
0.20625	-0.00323456
0.206563	-0.00301881
0.206875	-0.00294756
0.207188	-0.00272239
0.2075	-0.00205876
0.207813	-0.00101063
0.208125	-0.000837951
0.208438	-0.000801468
0.20875	-0.00068962
0.209063	-0.000290328
0.209375	0.000190089
0.209688	0.0018008
0.21	0.00354487
0.210313	0.00480818
0.210625	0.00599299
0.210938	0.00666324
0.21125	0.00746247
0.211563	0.00678589
0.211875	0.00450643
0.212188	0.00279196
0.2125	0.00164879
0.212813	0.00147443
0.213125	0.000364006
0.213438	-0.000203517
0.21375	0.000146937
0.214063	0.000491469
0.214375	0.00235166
0.214688	0.00204025
0.215	0.00160988
0.215313	0.00252051
0.215625	-0.000129921
0.215938	0.00118106
0.21625	0.00129775
0.216562	-0.00188116
0.216875	-0.00562618
0.217188	-0.00800514
0.2175	-0.00878772
0.217812	-0.00759497
0.218125	-0.0052306
0.218438	-0.00283388
0.21875	-0.000451055
0.219062	0.0018623
0.219375	0.00289833
0.219688	0.00382601
0.22	0.00339859
0.220312	0.00354017
0.220625	0.00429951
0.220938	0.00711421
0.22125	0.00566717
0.221563	0.00772119
0.221875	0.00859783
0.222188	0.00882793
0.2225	0.0079434
0.222813	0.00720939
0.223125	0.00543182
0.223438	0.00251654
0.22375	-0.00066298
0.224063	-0.00335615
0.224375	-0.00512162
0.224688	-0.00579227
0.225	-0.0050593
0.225313	-0.00429913
0.225625	-0.00412502
0.225938	-0.00405828
0.22625	-0.00373129
0.226563	-0.00304944
0.226875	-0.00317245
0.227188	-0.00277547
0.2275	-0.00183433
0.227813	-0.00108701
0.228125	-0.00103551
0.228438	-0.000775509
0.22875	-0.000879486
0.229063	-0.00044829
0.229375	0.000292597
0.229688	0.00156313
0.23	0.00352327
0.230313	0.00497427
0.230625	0.00612944
0.230938	0.00682765
0.23125	0.007578
0.231563	0.00656905
0.231875	0.00446331
0.232187	0.00245209
0.2325	0.00167171
0.232813	0.00135745
0.233125	7.16834e-005
0.233437	-0.000406061
0.23375	-0.000152158
0.234063	0.000628456
0.234375	0.00198594
0.234687	0.00212066
0.235	0.00154999
0.235313	0.00240437
0.235625	-0.000157315
0.235937	0.00128146
0.23625	0.00132053
0.236563	-0.00191767
0.236875	-0.00543373
0.237188	-0.00813116
0.2375	-0.00891814
0.237813	-0.0075131
0.238125	-0.00526459
0.238438	-0.00266576
0.23875	-0.0001095
0.239063	0.00218602
0.239375	0.0028956
0.239688	0.00368917
0.24	0.00369081
0.240313	0.00344894
0.240625	0.00455803
0.240938	0.00738501
0.24125	0.00549676
0.241563	0.00753054
0.241875	0.00854067
0.242188	0.00888193
0.2425	0.00795643
0.242813	0.00710016
0.243125	0.00531053
0.243438	0.00211822
0.24375	-0.000486403
0.244063	-0.00347388
0.244375	-0.00514847
0.244688	-0.00570286
0.245	-0.00504854
0.245313	-0.00430808
0.245625	-0.00433781
0.245938	-0.00421503
0.24625	-0.00373632
0.246563	-0.00325923
0.246875	-0.00322168
0.247188	-0.002981
0.2475	-0.00200618
0.247813	-0.00106526
0.248125	-0.00103065
0.248438	-0.000913133
0.24875	-0.000637029
0.249062	-0.000474078
0.249375	0.000613385
0.249688	0.00206684
0.25	0.00337013
0.250312	0.00478531
0.250625	0.00593096
0.250937	0.00667371
0.25125	0.00761562
0.251563	0.00649888
0.251875	0.00425737
0.252188	0.00275303
0.2525	0.00156645
0.252813	0.0011884
0.253125	0.000333174
0.253437	-0.00014997
0.25375	0.000179679
0.254063	0.000462168
0.254375	0.00222798
0.254688	0.0022384
0.255	0.00163383
0.255313	0.00265749
0.255625	-0.000452516
0.255937	0.000976945
0.25625	0.00101667
0.256563	-0.00180717
0.256875	-0.0054842
0.257188	-0.00813049
0.2575	-0.00862333
0.257813	-0.00769015
0.258125	-0.0051754
0.258437	-0.00272567
0.25875	5.08129e-005
0.259063	0.00229444
0.259375	0.00319764
0.259688	0.00397012
0.26	0.00347967
0.260313	0.00371692
0.260625	0.0045081
0.260937	0.00714859
0.26125	0.00556759
0.261563	0.00776403
0.261875	0.00879944
0.262188	0.00880572
0.2625	0.00790031
0.262813	0.0070162
0.263125	0.00538186
0.263437	0.00220559
0.26375	-0.000676685
0.264062	-0.00352731
0.264375	-0.0052632
0.264688	-0.00549222
0.265	-0.005014
0.265313	-0.00422888
0.265625	-0.0040925
0.265937	-0.00423924
0.26625	-0.00346841
0.266562	-0.00318643
0.266875	-0.00315418
0.267188	-0.00269809
0.2675	-0.00189575
0.267813	-0.0010408
0.268125	-0.000789038
0.268438	-0.000641092
0.26875	-0.000663419
0.269062	-0.000431053
0.269375	0.000529909
0.269688	0.00190771
0.27	0.00385052
0.270313	0.00507272
0.270625	0.00614599
0.270938	0.00690658
0.27125	0.00745999
0.271562	0.00636326
0.271875	0.00435933
0.272188	0.0027074
0.2725	0.00179869
0.272813	0.00135258
0.273125	0.000348386
0.273438	-0.000144377
0.27375	-0.000243596
0.274062	0.000357888
0.274375	0.00224639
0.274688	0.00205081
0.275	0.00173492
0.275313	0.00271797
0.275625	-0.000165218
0.275938	0.00125663
0.27625	0.00138556
0.276562	-0.00173768
0.276875	-0.0056022
0.277188	-0.00840306
0.2775	-0.00876144
0.277813	-0.00761248
0.278125	-0.00543643
0.278438	-0.00275045
0.27875	-0.000411923
0.279062	0.00193949
0.279375	0.00291982
0.279688	0.00373352
0.28	0.00342166
0.280313	0.00353401
0.280625	0.00428924
0.280938	0.00711087
0.28125	0.00555976
0.281562	0.00768819
0.281875	0.00872557
0.282187	0.00885165
0.2825	0.00790967
0.282813	0.00706175
0.283125	0.0053178
