	S:1
Hz	Magnitude, N
0	0.00113848
0.390625	0.00101326
0.78125	0.000279728
1.17188	0.00026423
1.5625	0.000122361
1.95313	4.33058e-005
2.34375	4.6789e-005
2.73438	3.94272e-005
3.125	2.27993e-005
3.51563	7.49163e-006
3.90625	1.03973e-005
4.29688	5.19945e-006
4.6875	1.19168e-005
5.07813	1.11274e-005
5.46875	1.08692e-005
5.85938	2.39777e-005
6.25	2.43196e-005
6.64063	1.79151e-005
7.03125	1.68797e-005
7.42188	9.54684e-006
7.8125	4.18028e-006
8.20313	1.00937e-005
8.59375	1.47571e-005
8.98438	1.43014e-005
9.375	2.11479e-005
9.76563	7.96032e-006
10.1563	1.09574e-005
10.5469	6.99953e-006
10.9375	1.5069e-005
11.3281	1.46229e-005
11.7188	7.68894e-006
12.1094	4.21063e-006
12.5	1.59228e-005
12.8906	1.55161e-005
13.2813	4.21398e-006
13.6719	2.66902e-006
14.0625	6.37702e-006
14.4531	6.38291e-006
14.8438	8.49919e-006
15.2344	6.29132e-006
15.625	4.75536e-006
16.0156	6.7751e-006
16.4063	8.41289e-006
16.7969	1.11843e-005
17.1875	1.33558e-005
17.5781	1.05188e-005
17.9688	6.30745e-006
18.3594	9.8681e-006
18.75	4.48021e-006
19.1406	6.67588e-006
19.5313	4.38438e-006
19.9219	5.95448e-006
20.3125	5.82321e-006
20.7031	1.67416e-006
21.0938	2.77404e-006
21.4844	9.85506e-006
21.875	2.39876e-005
22.2656	1.91601e-005
22.6563	5.45369e-006
23.0469	2.60186e-006
23.4375	6.68135e-006
23.8281	1.70899e-005
24.2188	2.78478e-005
24.6094	2.21901e-005
25	8.88805e-006
25.3906	5.77641e-006
25.7813	7.4977e-006
26.1719	2.92212e-006
26.5625	7.34418e-006
26.9531	7.44522e-006
27.3438	2.78866e-006
27.7344	3.50186e-006
28.125	4.76558e-006
28.5156	2.77336e-006
28.9063	8.56384e-006
29.2969	5.84994e-006
29.6875	1.2503e-005
30.0781	7.22693e-006
30.4688	5.26802e-006
30.8594	1.096e-005
31.25	8.99993e-006
31.6406	2.00346e-006
32.0313	2.46255e-006
