	X:1
sec	Real, N
0	0.000296292
0.0003125	0.000212121
0.000625	0.000285045
0.0009375	0.000239124
0.00125	0.00023316
0.0015625	0.000323747
0.001875	0.000305896
0.0021875	6.75206e-005
0.0025	9.66301e-005
0.0028125	0.00024521
0.003125	0.000146181
0.0034375	0.000223071
0.00375	0.000123496
0.0040625	0.000122323
0.004375	0.000315724
0.0046875	1.71295e-005
0.005	-1.13752e-005
0.0053125	-0.000179862
0.005625	-7.32152e-005
0.0059375	0.00040646
0.00625	0.00017539
0.0065625	9.93193e-005
0.006875	0.000265562
0.0071875	0.000321054
0.0075	0.000232819
0.0078125	0.000413351
0.008125	0.000141334
0.0084375	-3.85082e-005
0.00875	0.000163126
0.0090625	0.000351526
0.009375	0.000432848
0.0096875	0.000376788
0.01	0.000382139
0.0103125	5.77775e-005
0.010625	0.000290571
0.0109375	0.000313026
0.01125	0.000319885
0.0115625	0.000316782
0.011875	0.000230674
0.0121875	0.000245105
0.0125	0.000303388
0.0128125	0.000321428
0.013125	0.000238072
0.0134375	0.000236555
0.01375	0.000180196
0.0140625	0.000199168
0.014375	0.00031837
0.0146875	-6.41297e-005
0.015	0.000365141
0.0153125	0.000354541
0.015625	0.000380955
0.0159375	0.000338994
0.01625	7.7179e-005
0.0165625	0.000334025
0.016875	0.000310544
0.0171875	0.000328826
0.0175	0.000255786
0.0178125	0.000304133
0.018125	0.000321126
0.0184375	0.000384274
0.01875	0.000414112
0.0190625	0.000221952
0.019375	0.000168376
0.0196875	0.000180692
0.02	6.35368e-005
0.0203125	0.000291699
0.020625	0.000480901
0.0209375	0.000352469
0.02125	0.000507443
0.0215625	0.000507648
0.021875	0.000535857
0.0221875	0.000293031
0.0225	0.000323183
0.0228125	0.000231176
0.023125	0.000377705
0.0234375	9.9587e-005
0.02375	0.000348263
0.0240625	8.81494e-005
0.024375	8.84976e-005
0.0246875	-1.9499e-005
0.025	4.40499e-005
0.0253125	0.000330939
0.025625	0.000296896
0.0259375	0.000221837
0.02625	0.000308836
0.0265625	0.000142566
0.026875	7.49404e-005
0.0271875	-0.000108757
0.0275	0.00021948
0.0278125	0.000290009
0.028125	0.00024052
0.0284375	0.000245559
0.02875	0.000169668
0.0290625	0.000216031
0.029375	0.000370309
0.0296875	0.000337044
0.03	0.000328067
0.0303125	0.000411228
0.030625	0.000231813
0.0309375	2.14355e-006
0.03125	0.000137409
0.0315625	0.000392558
0.031875	0.000326747
0.0321875	0.000399208
0.0325	0.000563253
0.0328125	0.000206496
0.033125	0.000188691
0.0334375	0.000383368
0.03375	0.000371992
0.0340625	0.000415917
0.034375	0.000262487
0.0346875	0.00048378
0.035	0.000223608
0.0353125	0.000225179
0.035625	0.000510598
0.0359375	0.000157168
0.03625	0.00022292
0.0365625	0.000531237
0.036875	0.000404789
0.0371875	0.000346223
0.0375	0.000342734
0.0378125	0.000345123
0.038125	0.000122776
0.0384375	0.000140395
0.03875	0.000460818
0.0390625	0.000270921
0.039375	-1.95334e-005
0.0396875	0.000136963
0.04	0.000232025
0.0403125	0.00010078
0.040625	0.000178141
0.0409375	0.000308224
0.04125	0.000119926
0.0415625	0.000395527
0.041875	1.47505e-005
0.0421875	5.42415e-005
0.0425	0.000248844
0.0428125	0.000146635
0.043125	5.25039e-005
0.0434375	0.000218175
0.04375	0.000192484
0.0440625	0.000244071
0.044375	0.00030903
0.0446875	0.000204072
0.045	0.000352474
0.0453125	0.000195108
0.045625	0.000326263
0.0459375	0.000419301
0.04625	0.000490534
0.0465625	0.000512467
0.046875	0.00030197
0.0471875	0.000178079
0.0475	0.000292034
0.0478125	0.000273146
0.048125	0.000163277
0.0484375	4.5175e-005
0.04875	0.000342782
0.0490625	0.000212987
0.049375	-5.57992e-006
0.0496875	0.000173062
0.05	0.000377659
0.0503125	9.62941e-005
0.050625	5.10997e-005
0.0509375	7.51037e-005
0.05125	0.000170705
0.0515625	0.000377029
0.051875	0.00021712
0.0521875	9.34486e-005
0.0525	0.000208327
0.0528125	6.47883e-005
0.053125	0.000303553
0.0534375	0.000149224
0.05375	0.000290424
0.0540625	0.000497416
0.054375	0.000382354
0.0546875	0.000424808
0.055	0.000371889
0.0553125	0.000361281
0.055625	1.49729e-005
0.0559375	0.000379543
0.05625	3.15421e-005
0.0565625	0.000165064
0.056875	0.000227459
0.0571875	0.000125824
0.0575	0.000279112
0.0578125	0.000150034
0.058125	0.000483121
0.0584375	0.000396487
0.05875	0.000274867
0.0590625	0.000110034
0.059375	0.000235006
0.0596875	0.000184104
0.06	0.000113915
0.0603125	0.000349325
0.060625	0.000430129
0.0609375	0.00029881
0.06125	1.24483e-005
0.0615625	0.000122683
0.061875	0.000285035
0.0621875	5.22112e-005
0.0625	0.000203486
0.0628125	-0.000128716
0.063125	-7.54692e-005
0.0634375	0.000236795
0.06375	-0.00016312
0.0640625	6.82689e-005
0.064375	-0.00013517
0.0646875	0.00030973
0.065	0.000521123
0.0653125	0.000215356
0.065625	0.000309372
0.0659375	0.000308617
0.06625	0.000250858
0.0665625	0.000236436
0.066875	0.000375203
0.0671875	0.000151975
0.0675	0.00016171
0.0678125	0.000107939
0.068125	0.000207365
0.0684375	0.00030558
0.06875	0.000383031
0.0690625	-9.69433e-005
0.069375	6.11022e-005
0.0696875	0.000311883
0.07	0.000206107
0.0703125	0.000110627
0.070625	7.94644e-005
0.0709375	0.000226058
0.07125	0.000250874
0.0715625	-0.000115236
0.071875	0.000159235
0.0721875	0.000118428
0.0725	1.82104e-005
0.0728125	0.000170377
0.073125	0.000282025
0.0734375	0.000327606
0.07375	0.000225737
0.0740625	0.000186765
0.074375	0.000420291
0.0746875	0.000502051
0.075	0.00029518
0.0753125	0.000437883
0.075625	4.4697e-006
0.0759375	-3.80737e-005
0.07625	0.000268286
0.0765625	4.88838e-005
0.076875	0.000242725
0.0771875	0.000257759
0.0775	0.000332283
0.0778125	0.000430502
0.078125	0.000221459
0.0784375	-7.03468e-006
0.07875	0.00018332
0.0790625	0.000341574
0.079375	0.000546458
0.0796875	0.000439771
0.08	0.000264788
0.0803125	0.000362769
0.080625	0.000316896
0.0809375	0.000523073
0.08125	0.000355583
0.0815625	0.00049458
0.081875	0.000528931
0.0821875	0.000202688
0.0825	0.000164881
0.0828125	0.000304592
0.083125	0.000459832
0.0834375	0.000426714
0.08375	0.000464389
0.0840625	0.000280806
0.084375	-6.32446e-006
0.0846875	0.000288966
0.085	0.000341149
0.0853125	0.000114528
0.085625	8.88914e-005
0.0859375	0.000234367
0.08625	0.00023832
0.0865625	9.69969e-005
0.086875	0.000369751
0.0871875	0.000292071
0.0875	0.000339155
0.0878125	0.000156278
0.088125	5.03205e-005
0.0884375	0.000332329
0.08875	0.00053843
0.0890625	0.000594949
0.089375	0.000322676
0.0896875	0.000349543
0.09	0.000355823
0.0903125	0.000218901
0.090625	0.000212983
0.0909375	2.9537e-006
0.09125	-0.000135926
0.0915625	0.000233005
0.091875	0.00030358
0.0921875	-2.46123e-005
0.0925	0.000239876
0.0928125	6.20355e-005
0.093125	5.5299e-005
0.0934375	1.90921e-005
0.09375	0.000177852
0.0940625	4.31262e-005
0.094375	0.000185491
0.0946875	0.00011453
0.095	8.83912e-005
0.0953125	0.000318879
0.095625	0.000125044
0.0959375	0.000280519
0.09625	0.000144467
0.0965625	0.000225195
0.096875	0.000102134
0.0971875	0.000379708
0.0975	0.000258296
0.0978125	3.88095e-006
0.098125	0.000198032
0.0984375	0.000118076
0.09875	0.000100388
0.0990625	-3.14555e-005
0.099375	-7.15687e-005
0.0996875	0.000130931
0.1	0.000209739
0.100313	0.000217111
0.100625	0.000370096
0.100938	0.000334576
0.10125	9.69387e-005
0.101563	0.000310071
0.101875	0.000170446
0.102188	0.000437259
0.1025	0.000276242
0.102813	0.000100218
0.103125	0.000170201
0.103438	0.000180928
0.10375	0.000252034
0.104063	0.000298385
0.104375	1.36273e-006
0.104688	0.000205292
0.105	0.000191451
0.105313	0.000324372
0.105625	0.000316239
0.105938	2.29766e-005
0.10625	0.000155994
0.106563	-7.40922e-005
0.106875	-5.60138e-005
0.107188	0.000340023
0.1075	0.000387158
0.107813	0.000417613
0.108125	0.000328714
0.108438	0.000434441
0.10875	0.000493226
0.109063	0.000278208
0.109375	0.000389355
0.109688	0.000333354
0.11	1.44873e-005
0.110313	0.00053439
0.110625	0.000351525
0.110938	0.000309639
0.11125	0.000111709
0.111563	0.000191945
0.111875	0.00033404
0.112188	0.000123968
0.1125	0.000425903
0.112813	0.000194616
0.113125	0.000319251
0.113438	0.000440218
0.11375	0.000208025
0.114063	0.000139018
0.114375	0.000260461
0.114688	0.000243237
0.115	0.000253912
0.115313	0.000222048
0.115625	0.000282656
0.115938	0.000396427
0.11625	-6.9151e-006
0.116563	0.000177648
0.116875	0.00037699
0.117188	0.000377266
0.1175	0.000205568
0.117813	0.000470952
0.118125	0.00016602
0.118438	-4.58414e-005
0.11875	-6.73991e-005
0.119063	5.51035e-005
0.119375	8.6834e-005
0.119688	0.000126136
0.12	4.76215e-005
0.120313	0.000242516
0.120625	0.000189588
0.120938	0.000122006
0.12125	0.000301596
0.121563	3.51602e-005
0.121875	0.000265788
0.122188	0.000301933
0.1225	0.000296905
0.122813	9.39446e-005
0.123125	0.000138893
0.123438	0.000275764
0.12375	0.000311205
0.124063	0.000138285
0.124375	0.000179925
0.124688	0.000243441
0.125	0.000258985
0.125312	0.000514513
0.125625	0.000243497
0.125938	0.000114496
0.12625	0.000334211
0.126562	0.000287827
0.126875	0.000434325
0.127188	0.000319082
0.1275	0.000255697
0.127813	0.000274025
0.128125	0.00040986
0.128438	0.000378005
0.12875	0.000160888
0.129063	0.00014329
0.129375	0.000446047
0.129688	0.000595451
0.13	0.000370348
0.130313	0.000177311
0.130625	0.000136505
0.130938	0.000352055
0.13125	0.000331825
0.131563	0.000159618
0.131875	0.000485417
0.132188	0.000198592
0.1325	0.000201006
0.132813	0.000410275
0.133125	0.000256139
0.133438	-8.98919e-005
