	S:1
Hz	Magnitude, N
0	0.000353754
0.390625	0.00035164
0.78125	2.94133e-005
1.17188	1.2412e-005
1.5625	2.86889e-006
1.95313	5.33759e-006
2.34375	4.56455e-006
2.73438	1.48261e-005
3.125	1.38642e-005
3.51563	9.8968e-006
3.90625	5.6088e-006
4.29688	2.00321e-005
4.6875	1.70385e-005
5.07813	1.17105e-005
5.46875	1.57603e-005
5.85938	9.8139e-006
6.25	2.92495e-006
6.64063	9.98706e-006
7.03125	6.56563e-006
7.42188	2.19328e-005
7.8125	7.24324e-006
8.20313	2.57754e-005
8.59375	2.6973e-005
8.98438	2.32125e-005
9.375	1.05379e-005
9.76563	2.36334e-005
10.1563	1.76706e-005
10.5469	1.00998e-005
10.9375	8.56572e-006
11.3281	1.24321e-005
11.7188	5.70349e-006
12.1094	9.35309e-006
12.5	8.72573e-006
12.8906	6.72503e-006
13.2813	9.0322e-006
13.6719	1.01376e-005
14.0625	4.32508e-007
14.4531	6.81332e-006
14.8438	2.78008e-006
15.2344	6.90267e-006
15.625	5.0843e-006
16.0156	6.98224e-006
16.4063	3.91435e-006
16.7969	3.55116e-006
17.1875	4.17381e-006
17.5781	5.0862e-006
17.9688	1.1743e-005
18.3594	1.16171e-005
18.75	4.86223e-006
19.1406	3.12118e-006
19.5313	4.50392e-006
19.9219	8.19104e-006
20.3125	9.51226e-006
20.7031	3.68441e-006
21.0938	1.85253e-006
21.4844	4.90021e-006
21.875	1.65435e-005
22.2656	1.77206e-005
22.6563	7.33677e-006
23.0469	2.97501e-006
23.4375	3.32502e-006
23.8281	7.37015e-006
24.2188	1.87596e-005
24.6094	2.4383e-005
25	1.5176e-005
25.3906	1.20613e-005
25.7813	1.22922e-005
26.1719	1.07607e-005
26.5625	8.89079e-006
26.9531	3.1731e-006
27.3438	1.10885e-005
27.7344	1.33891e-005
28.125	4.75198e-006
28.5156	1.15247e-005
28.9063	7.39848e-006
29.2969	2.73981e-006
29.6875	3.77453e-006
30.0781	2.85127e-006
30.4688	9.40578e-006
30.8594	5.75389e-006
31.25	3.7436e-006
31.6406	3.75629e-006
32.0313	9.58352e-007
32.4219	4.21146e-006
32.8125	2.03355e-006
33.2031	2.44683e-006
33.5938	2.5969e-006
33.9844	1.89102e-006
34.375	4.59373e-006
34.7656	4.4586e-006
35.1563	5.6298e-006
35.5469	3.58555e-006
35.9375	3.25912e-006
36.3281	4.25784e-006
36.7188	4.93587e-006
37.1094	1.88472e-006
37.5	3.69857e-006
37.8906	3.14715e-006
38.2813	5.84832e-006
38.6719	9.5411e-006
39.0625	6.64609e-006
39.4531	7.72445e-007
39.8438	5.4386e-006
40.2344	5.33783e-006
40.625	4.03383e-006
41.0156	1.83974e-006
41.4063	4.28368e-006
41.7969	2.37888e-006
42.1875	2.68555e-006
42.5781	4.08061e-006
42.9688	8.81411e-006
43.3594	9.77963e-006
43.75	6.24569e-006
44.1406	2.59904e-006
44.5313	4.62646e-006
44.9219	2.09499e-006
45.3125	6.84881e-006
45.7031	8.6766e-006
46.0938	1.27697e-005
46.4844	1.06612e-005
46.875	4.7922e-006
47.2656	3.82794e-006
47.6563	4.94899e-006
48.0469	3.88685e-006
48.4375	5.83498e-006
48.8281	6.41442e-006
49.2188	5.67971e-006
49.6094	7.15851e-006
50	7.80809e-006
50.3906	4.43615e-006
50.7813	2.99131e-006
51.1719	3.52677e-006
51.5625	3.09777e-006
51.9531	4.87754e-006
52.3438	5.94798e-006
52.7344	3.48567e-006
53.125	2.35689e-006
53.5156	2.33862e-006
53.9063	8.49115e-007
54.2969	1.2231e-006
54.6875	3.3474e-006
55.0781	5.40144e-006
55.4688	3.09937e-006
55.8594	4.28399e-006
56.25	6.74766e-006
56.6406	9.93097e-006
57.0313	7.38436e-006
57.4219	4.38163e-006
57.8125	4.21709e-006
58.2031	8.00892e-006
58.5938	9.44787e-006
58.9844	4.44349e-006
59.375	6.59643e-007
59.7656	1.988e-006
60.1563	1.98305e-006
60.5469	4.99498e-006
60.9375	7.00981e-006
61.3281	6.6938e-006
61.7188	1.52626e-006
62.1094	1.75073e-006
62.5	4.98482e-006
62.8906	5.62071e-006
63.2813	4.16724e-006
63.6719	4.89686e-006
64.0625	6.17802e-006
64.4531	4.94018e-006
64.8438	2.13544e-006
65.2344	2.96263e-007
65.625	1.44999e-006
66.0156	4.28638e-006
66.4063	6.89431e-006
66.7969	5.62068e-006
67.1875	7.68339e-007
67.5781	2.91964e-006
67.9688	4.57582e-006
68.3594	2.26983e-006
68.75	1.84725e-006
69.1406	4.91536e-006
69.5313	3.75775e-006
69.9219	5.56806e-006
70.3125	6.07822e-006
70.7031	3.70668e-006
71.0938	3.65915e-006
71.4844	1.24884e-006
71.875	8.38449e-007
72.2656	2.9255e-007
72.6563	3.94389e-006
73.0469	4.7656e-006
73.4375	5.92065e-006
73.8281	5.51197e-006
74.2188	1.65897e-006
74.6094	1.27959e-006
75	2.84549e-006
75.3906	5.0989e-006
75.7813	2.55445e-006
76.1719	2.92486e-006
76.5625	3.62068e-006
76.9531	6.84899e-006
77.3438	6.3724e-006
77.7344	1.61822e-006
78.125	2.09779e-006
78.5156	4.46358e-006
78.9063	4.2841e-006
79.2969	4.548e-006
79.6875	9.60561e-006
80.0781	6.49586e-006
80.4688	1.89126e-006
80.8594	3.30035e-006
81.25	4.89464e-006
81.6406	5.54625e-006
82.0313	5.87307e-006
82.4219	7.46901e-006
82.8125	2.16679e-006
83.2031	4.35457e-006
83.5938	3.99232e-006
83.9844	1.17892e-006
84.375	4.05689e-006
84.7656	8.41085e-006
85.1563	1.06658e-005
85.5469	8.21498e-006
85.9375	2.56693e-006
86.3281	2.91198e-006
86.7188	4.32025e-006
87.1094	2.43498e-006
87.5	2.37239e-006
87.8906	3.24534e-006
88.2813	2.4434e-006
88.6719	2.98691e-006
89.0625	5.4636e-006
89.4531	7.05286e-006
89.8438	6.82253e-006
90.2344	5.29157e-006
90.625	4.27647e-006
91.0156	3.99478e-006
91.4063	2.74572e-006
91.7969	1.96572e-006
92.1875	3.49922e-006
92.5781	1.02438e-006
92.9688	3.04607e-006
93.3594	4.68133e-006
93.75	1.69825e-006
94.1406	1.76083e-006
94.5313	4.70565e-006
94.9219	5.20021e-006
95.3125	3.66566e-006
95.7031	4.90556e-006
96.0938	6.19866e-006
96.4844	4.26856e-006
96.875	3.95896e-006
97.2656	3.35992e-006
97.6563	3.17982e-006
98.0469	4.79361e-006
98.4375	4.01393e-006
98.8281	1.7103e-006
99.2188	2.39661e-006
99.6094	5.23111e-006
100	4.41391e-006
100.391	1.80284e-006
100.781	1.63047e-006
101.172	4.14642e-006
101.563	5.50959e-006
101.953	2.29034e-006
102.344	1.50675e-006
102.734	3.42025e-006
103.125	3.30572e-006
103.516	2.53753e-006
103.906	1.64292e-006
104.297	3.12053e-006
104.688	5.2176e-006
105.078	5.03295e-006
105.469	3.7135e-006
105.859	3.43697e-006
106.25	4.11083e-006
106.641	2.24893e-006
107.031	4.08541e-006
107.422	5.55645e-006
107.813	5.10574e-006
108.203	2.82376e-006
108.594	1.93795e-006
108.984	4.67942e-006
109.375	4.52375e-006
109.766	2.28795e-006
110.156	8.73569e-007
110.547	8.2419e-007
110.938	9.36485e-007
111.328	4.29148e-007
111.719	4.219e-006
112.109	7.20977e-006
112.5	5.37336e-006
112.891	4.72503e-006
113.281	2.10964e-006
113.672	4.67667e-006
114.063	3.71846e-006
114.453	9.69034e-007
114.844	4.58713e-006
115.234	5.71133e-006
115.625	4.79055e-006
