	X:1
sec	Real, N
0	0.000369963
0.0003125	0.000354964
0.000625	0.00017009
0.0009375	0.000285777
0.00125	0.000130169
0.0015625	0.000428136
0.001875	0.000684571
0.0021875	0.000433639
0.0025	0.000260321
0.0028125	0.000380132
0.003125	0.000376335
0.0034375	0.000314963
0.00375	0.000264264
0.0040625	0.00030373
0.004375	0.000290387
0.0046875	0.000316395
0.005	0.00041618
0.0053125	0.000185062
0.005625	0.000325969
0.0059375	0.000231713
0.00625	0.000584988
0.0065625	0.000642433
0.006875	0.000376225
0.0071875	0.000516515
0.0075	0.000567576
0.0078125	0.000616509
0.008125	0.000497716
0.0084375	0.000474921
0.00875	0.000388535
0.0090625	0.000446137
0.009375	0.000492424
0.0096875	0.000466457
0.01	0.000424758
0.0103125	0.000528643
0.010625	0.000335196
0.0109375	0.000120901
0.01125	0.000364809
0.0115625	0.000143852
0.011875	0.000424161
0.0121875	0.000357876
0.0125	0.000404494
0.0128125	0.000597354
0.013125	0.000410114
0.0134375	0.000263735
0.01375	0.000309167
0.0140625	0.000493887
0.014375	0.000418808
0.0146875	0.000382315
0.015	0.000150961
0.0153125	0.000500818
0.015625	0.000299336
0.0159375	0.000344596
0.01625	0.00047453
0.0165625	0.000148714
0.016875	0.0003071
0.0171875	0.000227536
0.0175	0.000389496
0.0178125	0.000395823
0.018125	0.000189155
0.0184375	-1.64466e-005
0.01875	0.000358356
0.0190625	0.000501932
0.019375	0.000500724
0.0196875	0.000395629
0.02	0.000299217
0.0203125	0.000292952
0.020625	0.0002749
0.0209375	0.000176065
0.02125	-2.76657e-006
0.0215625	0.000157876
0.021875	0.000232504
0.0221875	0.000472991
0.0225	0.000337387
0.0228125	0.000295891
0.023125	7.02659e-005
0.0234375	0.000378458
0.02375	0.000269997
0.0240625	5.18149e-005
0.024375	0.000239021
0.0246875	0.000242548
0.025	0.000235468
0.0253125	7.07792e-005
0.025625	0.000531484
0.0259375	0.00045937
0.02625	0.000205985
0.0265625	6.03572e-005
0.026875	0.000232631
0.0271875	0.000422693
