	S:1
Hz	Magnitude, N
0	0.0002176
0.390625	0.000255332
0.78125	6.93955e-005
1.17188	2.38808e-005
1.5625	2.5103e-005
1.95313	3.85062e-005
2.34375	5.28719e-005
2.73438	3.43698e-005
3.125	1.10862e-005
3.51563	6.29978e-006
3.90625	1.55681e-005
4.29688	1.0912e-005
4.6875	1.05403e-005
5.07813	1.90936e-005
5.46875	1.10873e-005
5.85938	5.24562e-006
6.25	1.15143e-005
6.64063	1.58501e-005
7.03125	7.81695e-006
7.42188	1.84975e-006
7.8125	9.65233e-006
8.20313	7.25086e-006
8.59375	4.1557e-006
8.98438	1.18338e-005
9.375	7.8029e-006
9.76563	7.92963e-006
10.1563	1.5101e-005
10.5469	1.42597e-005
10.9375	1.2251e-005
11.3281	8.48136e-006
11.7188	8.72476e-006
12.1094	6.22704e-006
12.5	5.20304e-006
12.8906	1.2726e-006
13.2813	9.77172e-006
13.6719	1.44795e-005
14.0625	6.24456e-006
14.4531	8.64645e-006
14.8438	1.22183e-005
15.2344	1.30448e-005
15.625	1.2711e-005
16.0156	1.25286e-005
16.4063	1.6624e-005
16.7969	7.41339e-006
17.1875	5.88026e-006
17.5781	6.67203e-006
17.9688	4.46813e-006
18.3594	6.92025e-006
18.75	7.07264e-006
19.1406	6.41894e-006
19.5313	5.34591e-006
19.9219	4.08037e-006
20.3125	1.30593e-006
20.7031	9.33777e-006
21.0938	6.05512e-006
21.4844	4.37348e-006
21.875	1.67229e-005
22.2656	1.64616e-005
22.6563	2.35288e-006
23.0469	6.87607e-006
23.4375	1.16239e-005
23.8281	1.54773e-005
24.2188	5.70963e-006
24.6094	1.92215e-005
25	6.79078e-006
25.3906	3.8048e-006
25.7813	1.74593e-006
26.1719	3.08722e-006
26.5625	7.54907e-006
26.9531	6.41874e-006
27.3438	7.35609e-006
27.7344	1.01159e-005
28.125	3.82024e-006
28.5156	4.74432e-006
28.9063	4.60421e-006
29.2969	2.74404e-006
29.6875	3.35317e-006
30.0781	2.02437e-006
30.4688	5.48258e-007
30.8594	3.73934e-006
31.25	1.1537e-006
31.6406	7.63808e-006
32.0313	5.41064e-006
32.4219	8.60121e-006
32.8125	5.14551e-006
33.2031	6.23717e-006
33.5938	5.41313e-006
33.9844	1.18364e-005
34.375	5.1767e-006
34.7656	3.9303e-006
35.1563	3.35101e-006
35.5469	3.43706e-006
35.9375	2.43705e-006
36.3281	5.63501e-006
36.7188	5.91178e-006
37.1094	6.71671e-006
37.5	6.20406e-006
37.8906	4.78007e-006
38.2813	1.2871e-005
38.6719	1.16059e-005
39.0625	1.86938e-006
39.4531	3.69491e-006
39.8438	8.74279e-006
40.2344	8.82267e-006
40.625	4.92866e-006
41.0156	6.88291e-006
41.4063	2.73562e-006
41.7969	4.85916e-006
42.1875	6.52703e-007
42.5781	1.3308e-006
42.9688	1.6433e-006
43.3594	1.33587e-006
43.75	2.66454e-006
44.1406	3.23556e-006
44.5313	2.49156e-006
44.9219	3.85318e-006
45.3125	4.79317e-006
45.7031	2.69546e-006
46.0938	8.6138e-006
46.4844	6.326e-006
46.875	1.0169e-005
47.2656	8.28238e-006
47.6563	5.40091e-006
48.0469	4.30948e-006
48.4375	4.97659e-006
48.8281	8.12212e-006
49.2188	1.36155e-005
49.6094	1.63878e-005
50	1.361e-005
50.3906	5.308e-006
50.7813	1.17862e-006
51.1719	1.37909e-006
51.5625	4.18682e-006
51.9531	6.46793e-006
52.3438	3.02403e-006
52.7344	2.95766e-006
53.125	2.8508e-006
53.5156	2.18882e-007
53.9063	5.50239e-006
54.2969	6.39977e-006
54.6875	4.12261e-006
55.0781	4.4342e-006
55.4688	5.63427e-006
55.8594	2.95905e-006
56.25	1.31431e-006
56.6406	1.70415e-006
57.0313	4.65721e-006
57.4219	7.60984e-006
57.8125	8.89874e-006
58.2031	6.13351e-006
58.5938	6.05246e-006
58.9844	5.14254e-006
59.375	2.70043e-006
59.7656	5.14104e-006
60.1563	6.72436e-006
60.5469	3.62731e-006
60.9375	4.48031e-006
61.3281	7.23292e-006
61.7188	5.65975e-006
62.1094	4.97625e-006
62.5	1.66951e-006
