	S:1
Hz	Magnitude, N
0	0.000137549
0.390625	0.000186638
0.78125	5.89651e-005
1.17188	7.56698e-005
1.5625	1.70022e-005
1.95313	4.58453e-005
2.34375	2.83089e-005
2.73438	7.4607e-006
3.125	8.16584e-006
3.51563	6.27727e-006
3.90625	1.70782e-005
4.29688	1.57492e-005
4.6875	1.08609e-005
5.07813	9.41032e-006
5.46875	4.91639e-006
5.85938	1.51993e-006
6.25	4.98422e-006
6.64063	3.25613e-006
7.03125	5.01045e-006
7.42188	2.79862e-006
7.8125	2.08513e-006
8.20313	2.16992e-006
8.59375	1.21124e-005
8.98438	2.40647e-005
9.375	1.76796e-005
9.76563	1.15493e-005
10.1563	1.59329e-005
10.5469	5.31723e-006
10.9375	1.14555e-005
11.3281	1.37926e-005
11.7188	1.24635e-005
12.1094	1.53979e-005
12.5	1.6514e-005
12.8906	8.80405e-006
13.2813	6.65428e-007
13.6719	3.28021e-006
14.0625	3.23664e-006
14.4531	8.04246e-006
14.8438	1.35351e-005
15.2344	6.54778e-006
15.625	1.02095e-005
16.0156	1.37567e-005
16.4063	1.03037e-005
16.7969	5.16175e-006
17.1875	7.22883e-006
17.5781	1.22872e-006
17.9688	6.60476e-006
18.3594	1.10148e-005
18.75	1.10887e-005
19.1406	6.77677e-006
19.5313	6.49637e-006
19.9219	8.07434e-006
20.3125	5.60925e-006
20.7031	1.97963e-006
21.0938	3.97053e-006
21.4844	1.01919e-006
21.875	2.08683e-005
22.2656	2.4134e-005
22.6563	6.6615e-006
23.0469	6.53656e-006
23.4375	7.80178e-006
23.8281	8.23643e-006
24.2188	1.52027e-005
24.6094	1.24699e-005
25	1.68625e-006
25.3906	5.06287e-006
25.7813	9.90861e-006
26.1719	1.14641e-005
26.5625	7.14687e-006
26.9531	2.88653e-006
27.3438	8.76737e-006
27.7344	1.47432e-005
28.125	5.99202e-006
28.5156	4.07466e-007
28.9063	7.75402e-006
29.2969	1.21011e-005
29.6875	1.00691e-005
30.0781	1.0219e-005
30.4688	1.1077e-005
30.8594	8.53765e-006
31.25	1.98662e-006
31.6406	8.06465e-006
32.0313	1.42333e-005
32.4219	7.74197e-006
32.8125	1.89326e-006
33.2031	3.95748e-006
33.5938	1.82e-006
33.9844	6.48398e-006
34.375	1.97439e-006
34.7656	2.71439e-006
35.1563	4.58683e-006
35.5469	6.21654e-006
35.9375	5.67864e-006
36.3281	7.89305e-006
36.7188	7.99925e-006
37.1094	5.7971e-006
37.5	6.53816e-006
37.8906	3.87494e-006
38.2813	6.39459e-006
38.6719	8.30085e-006
39.0625	5.52382e-006
39.4531	5.65293e-006
39.8438	9.81703e-006
40.2344	9.74939e-006
40.625	4.61231e-006
41.0156	2.86855e-006
41.4063	4.24772e-006
41.7969	3.41587e-006
42.1875	1.08558e-006
42.5781	4.7498e-006
42.9688	8.64713e-006
43.3594	5.26803e-006
43.75	7.09196e-006
44.1406	3.57203e-006
44.5313	6.48751e-006
44.9219	4.67036e-006
45.3125	5.25659e-006
45.7031	4.3164e-006
46.0938	9.53641e-006
46.4844	6.82281e-006
46.875	2.89394e-006
47.2656	5.87066e-006
47.6563	5.1956e-006
48.0469	3.26441e-006
48.4375	4.42263e-007
48.8281	6.63569e-006
49.2188	7.33801e-006
49.6094	6.52396e-006
50	1.4058e-005
50.3906	5.22572e-006
50.7813	7.42768e-006
51.1719	9.43067e-006
51.5625	5.82865e-006
51.9531	2.20265e-006
52.3438	1.32768e-006
52.7344	3.91453e-006
53.125	4.29749e-006
53.5156	4.32879e-006
53.9063	4.06996e-006
54.2969	3.56877e-006
54.6875	2.16528e-006
55.0781	1.80184e-006
55.4688	1.68249e-006
55.8594	3.46781e-006
56.25	4.45342e-006
56.6406	6.22326e-006
57.0313	4.41825e-007
57.4219	2.79686e-006
57.8125	5.02493e-006
58.2031	4.31276e-006
58.5938	4.15638e-006
58.9844	2.44735e-006
59.375	1.76704e-006
59.7656	4.37115e-006
60.1563	8.03043e-006
60.5469	4.23028e-006
60.9375	5.86565e-006
61.3281	6.13436e-006
61.7188	4.15314e-006
62.1094	6.35437e-006
62.5	5.38707e-006
62.8906	7.73748e-006
63.2813	4.94756e-006
63.6719	3.24715e-006
64.0625	3.39973e-006
64.4531	2.81672e-006
64.8438	3.95614e-006
65.2344	4.15366e-006
65.625	5.35085e-006
66.0156	5.10089e-006
66.4063	3.02529e-006
66.7969	1.85525e-007
67.1875	2.86204e-006
67.5781	6.12611e-006
67.9688	6.00063e-006
68.3594	2.46371e-006
68.75	2.79461e-006
69.1406	2.59424e-006
69.5313	9.99628e-007
69.9219	4.71652e-007
70.3125	2.12517e-006
70.7031	6.76907e-007
71.0938	3.55169e-006
71.4844	7.07795e-006
71.875	9.28737e-006
72.2656	1.05582e-005
72.6563	1.08962e-005
73.0469	6.62614e-006
73.4375	1.60971e-006
73.8281	2.44138e-006
74.2188	1.37317e-006
74.6094	2.14264e-006
75	2.31418e-006
75.3906	2.6209e-006
75.7813	1.4757e-006
76.1719	7.36254e-006
76.5625	9.29133e-006
76.9531	5.99451e-006
77.3438	1.81233e-006
77.7344	2.2303e-006
78.125	1.23144e-006
78.5156	1.49807e-006
78.9063	2.8035e-006
79.2969	3.79585e-006
79.6875	2.29227e-006
80.0781	2.35352e-006
80.4688	3.96313e-006
80.8594	3.30978e-006
81.25	9.34728e-007
81.6406	3.84432e-006
82.0313	5.15447e-006
82.4219	6.10817e-006
82.8125	2.01059e-006
83.2031	2.50244e-006
83.5938	8.04823e-006
83.9844	8.06219e-006
84.375	4.37768e-006
84.7656	1.30917e-006
85.1563	2.8443e-006
85.5469	9.75324e-007
85.9375	2.99834e-006
86.3281	4.99439e-006
86.7188	4.38582e-006
87.1094	5.20723e-006
87.5	4.88634e-006
87.8906	6.40458e-006
88.2813	5.6849e-006
88.6719	3.39064e-006
89.0625	3.88228e-006
89.4531	2.57456e-006
89.8438	1.65736e-006
90.2344	3.17989e-006
90.625	2.55786e-006
91.0156	1.61862e-006
91.4063	2.49717e-006
91.7969	6.11276e-006
92.1875	4.0068e-006
92.5781	6.25423e-006
92.9688	5.62874e-006
93.3594	4.16314e-006
93.75	3.42587e-006
94.1406	6.7662e-006
94.5313	2.44768e-006
94.9219	9.19897e-007
95.3125	7.80661e-006
95.7031	1.27245e-005
96.0938	8.08119e-006
96.4844	5.27058e-006
96.875	3.33966e-006
97.2656	2.78563e-006
97.6563	1.83408e-006
98.0469	1.82484e-006
98.4375	5.07044e-007
98.8281	3.19966e-006
99.2188	3.08547e-006
99.6094	0.000155252
100	0.000328239
100.391	0.000170942
100.781	4.38188e-006
101.172	4.00706e-006
101.563	3.31818e-006
101.953	5.11434e-006
102.344	4.01949e-006
102.734	1.54951e-006
103.125	3.18412e-006
103.516	3.50743e-006
103.906	3.71232e-006
104.297	5.48843e-006
104.688	3.67325e-006
105.078	3.21146e-006
105.469	2.91667e-006
105.859	2.32636e-006
106.25	3.54713e-006
106.641	1.72635e-006
107.031	6.61776e-007
107.422	7.26901e-007
107.813	1.93558e-006
108.203	4.82974e-006
108.594	6.35778e-006
108.984	5.10165e-006
109.375	3.73202e-006
109.766	3.33484e-006
110.156	1.81273e-006
110.547	2.30094e-006
110.938	4.07327e-006
111.328	4.75085e-006
111.719	2.20239e-006
112.109	4.58024e-006
112.5	7.94659e-006
112.891	5.66744e-006
113.281	2.51359e-006
113.672	2.19877e-006
114.063	5.06867e-006
114.453	6.67488e-006
114.844	2.06003e-006
115.234	1.90139e-006
115.625	4.94757e-006
116.016	4.01092e-006
116.406	1.62369e-007
116.797	1.3974e-006
117.188	3.86948e-006
117.578	5.51442e-006
117.969	2.92464e-006
118.359	1.46237e-006
118.75	1.76275e-006
119.141	2.08426e-006
119.531	2.34595e-006
119.922	1.95006e-006
120.313	3.35621e-006
120.703	5.51283e-006
121.094	4.57718e-006
121.484	4.01439e-006
121.875	1.61209e-006
122.266	6.51471e-007
122.656	6.48194e-006
123.047	8.60597e-006
123.438	4.87522e-006
123.828	2.69783e-006
124.219	3.45759e-006
124.609	2.83766e-006
125	3.19775e-007
125.391	1.59284e-006
125.781	3.87557e-006
126.172	6.40204e-006
126.563	3.88673e-006
126.953	2.8605e-006
127.344	3.46218e-006
127.734	3.64936e-006
128.125	5.81045e-006
128.516	2.68281e-006
128.906	2.5536e-006
129.297	4.56338e-006
129.688	2.41447e-006
130.078	2.16343e-006
130.469	4.85182e-006
130.859	1.17433e-005
131.25	9.60443e-006
131.641	3.02706e-006
132.031	5.6945e-006
132.422	3.55694e-006
132.813	4.08954e-006
133.203	4.56315e-006
133.594	3.91099e-006
133.984	2.01933e-006
134.375	1.20252e-006
134.766	4.29856e-006
135.156	4.28586e-006
135.547	4.10665e-006
135.938	3.5667e-006
136.328	1.99883e-006
136.719	2.28203e-006
137.109	3.3653e-006
137.5	5.0703e-006
137.891	2.66427e-006
138.281	3.92616e-006
138.672	1.72072e-006
139.063	4.8323e-006
139.453	5.85744e-006
139.844	3.43265e-006
140.234	2.80871e-006
140.625	4.0683e-006
141.016	4.00615e-006
141.406	2.80534e-006
141.797	3.14328e-006
142.188	5.1942e-006
142.578	1.70582e-006
142.969	3.29743e-006
143.359	5.92163e-006
143.75	6.57043e-006
144.141	4.935e-006
144.531	4.24562e-006
144.922	1.67611e-006
145.313	2.74747e-006
145.703	1.23669e-006
146.094	5.23075e-006
146.484	6.40477e-006
146.875	5.37529e-006
147.266	3.0069e-006
147.656	7.997e-006
148.047	7.72849e-006
148.438	6.45161e-006
148.828	4.17537e-006
149.219	1.48022e-006
149.609	1.1709e-005
150	2.09366e-005
150.391	8.86533e-006
150.781	4.47629e-006
151.172	2.61179e-006
151.563	1.66501e-006
151.953	4.63017e-006
152.344	4.66227e-006
152.734	2.06077e-006
153.125	1.32334e-006
153.516	1.46497e-006
153.906	3.13514e-006
154.297	5.40237e-006
154.688	1.90643e-006
155.078	1.15105e-006
155.469	4.43274e-006
155.859	7.76417e-006
156.25	6.25979e-006
156.641	4.07998e-006
157.031	8.00893e-006
157.422	5.86199e-006
157.813	9.30696e-007
158.203	3.80212e-006
158.594	2.2898e-006
158.984	2.64676e-006
159.375	3.3821e-006
159.766	4.50413e-006
160.156	5.26045e-006
160.547	2.94036e-006
160.938	1.1274e-006
161.328	1.11337e-006
161.719	1.47654e-006
162.109	3.59949e-006
162.5	3.41664e-006
162.891	3.03637e-006
163.281	3.75626e-006
163.672	4.63105e-006
164.063	6.19215e-006
164.453	7.51828e-006
164.844	6.39739e-006
165.234	1.62317e-006
165.625	4.14666e-006
166.016	2.48209e-006
166.406	2.48938e-006
166.797	4.03174e-006
167.188	2.47226e-006
167.578	1.49482e-006
167.969	4.26242e-006
168.359	5.20021e-006
168.75	3.32683e-006
169.141	7.83715e-006
169.531	5.50148e-006
169.922	3.08641e-006
170.313	1.46427e-006
170.703	4.40166e-006
171.094	7.16243e-006
171.484	5.18857e-006
171.875	4.87075e-006
172.266	4.77375e-006
172.656	4.54294e-006
173.047	4.59194e-006
173.438	3.97892e-006
173.828	7.98287e-006
174.219	1.32898e-005
174.609	8.70365e-006
175	2.7746e-006
175.391	8.19225e-006
175.781	8.69653e-006
176.172	6.11609e-006
176.563	1.10741e-006
176.953	1.67286e-006
177.344	1.84842e-006
177.734	1.77006e-006
178.125	2.59676e-006
178.516	2.37105e-006
178.906	1.98206e-006
179.297	6.40643e-006
179.688	5.58857e-006
180.078	1.27226e-006
180.469	4.26231e-006
180.859	3.13457e-006
181.25	1.8116e-006
181.641	1.77417e-006
182.031	2.288e-006
182.422	2.14092e-006
182.813	4.12796e-006
183.203	1.82194e-006
183.594	3.24685e-006
183.984	5.96747e-006
184.375	4.88525e-006
184.766	3.7237e-006
185.156	1.16526e-006
185.547	1.52939e-006
185.938	4.06972e-006
186.328	2.20334e-006
186.719	1.24792e-006
187.109	1.57156e-006
187.5	1.90508e-006
187.891	6.0552e-006
188.281	8.63612e-006
188.672	3.95355e-006
189.063	3.19638e-006
189.453	2.67828e-006
189.844	4.59584e-006
190.234	7.3244e-006
190.625	6.1671e-006
191.016	1.65972e-006
191.406	3.43927e-006
191.797	4.61786e-006
192.188	3.37909e-006
192.578	2.06782e-006
192.969	1.31734e-006
193.359	8.89047e-008
193.75	2.41285e-006
194.141	1.88243e-006
194.531	8.37819e-007
194.922	5.44049e-006
195.313	6.8187e-006
195.703	3.29574e-006
196.094	8.94588e-007
196.484	2.95829e-006
196.875	1.20283e-006
197.266	1.14005e-006
197.656	3.61031e-006
198.047	4.46964e-006
198.438	2.49126e-006
198.828	1.56319e-006
199.219	4.5079e-006
199.609	7.75581e-005
200	0.000170292
200.391	9.23052e-005
200.781	4.15346e-006
201.172	2.68573e-006
201.563	2.56875e-006
201.953	4.22615e-006
202.344	5.90968e-006
202.734	4.98207e-006
203.125	2.80856e-006
203.516	4.6048e-006
203.906	3.60454e-006
204.297	2.59775e-006
204.688	3.83179e-006
205.078	4.8145e-006
205.469	3.61851e-006
205.859	1.94016e-006
206.25	1.31238e-006
206.641	3.17701e-006
207.031	2.94558e-006
207.422	3.56238e-006
207.813	3.71655e-006
208.203	3.4541e-006
208.594	4.13987e-006
208.984	3.52692e-006
209.375	3.94107e-006
209.766	6.22707e-006
210.156	2.96404e-006
210.547	2.1139e-006
210.938	1.49419e-006
211.328	4.1029e-006
211.719	6.65975e-006
212.109	6.0786e-006
212.5	4.52881e-006
212.891	7.92847e-006
213.281	9.04592e-006
213.672	7.42656e-007
214.063	4.83484e-006
214.453	3.33065e-006
214.844	1.24425e-006
215.234	1.4719e-006
215.625	4.41093e-006
216.016	2.69468e-006
216.406	2.35255e-006
216.797	1.59361e-006
217.188	5.05439e-006
217.578	1.42286e-005
217.969	1.97438e-005
218.359	8.08888e-006
218.75	2.77342e-006
219.141	3.97667e-006
219.531	3.20364e-006
219.922	2.97746e-006
220.313	3.23328e-006
