	S:1
Hz	Magnitude, N
0	0.000352451
0.390625	0.000315175
0.78125	6.11982e-005
1.17188	4.15341e-005
1.5625	1.44543e-005
1.95313	8.01516e-006
2.34375	1.00924e-005
2.73438	3.34474e-006
3.125	1.67585e-005
3.51563	2.67248e-005
3.90625	2.04831e-005
4.29688	1.45159e-005
4.6875	1.1176e-005
5.07813	7.71099e-006
5.46875	5.40209e-006
5.85938	6.55808e-006
6.25	1.1795e-005
6.64063	1.1949e-005
7.03125	6.90058e-006
7.42188	1.09884e-005
7.8125	1.39484e-005
8.20313	3.74276e-006
8.59375	7.1752e-006
8.98438	9.39713e-006
9.375	7.08857e-006
9.76563	1.66496e-005
10.1563	2.33971e-005
10.5469	1.87831e-005
10.9375	1.12527e-005
11.3281	8.2427e-006
11.7188	6.22378e-006
12.1094	4.03728e-006
12.5	7.46817e-006
12.8906	6.47372e-006
13.2813	4.42232e-006
13.6719	4.40039e-006
14.0625	3.55697e-006
14.4531	5.87689e-006
14.8438	8.61757e-006
15.2344	3.17081e-006
15.625	3.18613e-006
16.0156	5.19976e-006
16.4063	3.08092e-006
16.7969	9.63735e-006
17.1875	5.38584e-006
17.5781	6.1928e-006
17.9688	7.3243e-006
18.3594	3.31434e-006
18.75	4.01476e-006
19.1406	9.77927e-006
19.5313	7.26871e-006
19.9219	8.51074e-006
20.3125	6.58369e-006
20.7031	2.58868e-006
21.0938	4.48413e-006
21.4844	5.10892e-006
21.875	2.4971e-005
22.2656	2.54211e-005
22.6563	8.44168e-006
23.0469	7.7907e-006
23.4375	3.95099e-006
23.8281	7.00714e-006
24.2188	1.24234e-005
24.6094	4.71061e-006
25	1.61939e-006
25.3906	2.77986e-006
25.7813	2.13782e-006
26.1719	4.86603e-006
26.5625	2.92213e-006
26.9531	3.75925e-006
27.3438	9.96672e-006
27.7344	1.10358e-005
28.125	4.55247e-006
28.5156	3.19037e-006
28.9063	4.34387e-006
29.2969	1.04211e-005
29.6875	7.87327e-006
30.0781	8.64412e-006
30.4688	1.43538e-005
30.8594	6.11268e-006
31.25	6.14439e-006
31.6406	8.95882e-006
32.0313	1.82111e-005
32.4219	3.64338e-005
32.8125	2.68632e-005
33.2031	1.74962e-005
33.5938	7.41811e-006
33.9844	1.48976e-005
34.375	1.1899e-005
34.7656	7.24634e-006
35.1563	1.11436e-005
35.5469	1.27628e-005
35.9375	6.52411e-006
36.3281	9.43359e-007
36.7188	6.72477e-006
37.1094	8.57556e-006
37.5	5.41785e-006
37.8906	3.50087e-006
38.2813	3.33842e-006
38.6719	4.82346e-006
39.0625	1.65478e-006
39.4531	5.4025e-006
39.8438	3.25079e-006
40.2344	4.14578e-006
40.625	4.59762e-006
41.0156	3.5034e-006
41.4063	4.01182e-006
41.7969	2.38223e-006
42.1875	3.23843e-006
42.5781	2.58153e-006
42.9688	4.2163e-006
43.3594	2.39656e-006
43.75	7.08948e-007
44.1406	1.16272e-006
44.5313	4.0005e-006
44.9219	4.31495e-006
45.3125	3.91718e-006
45.7031	3.48904e-006
46.0938	9.41378e-006
46.4844	8.3887e-006
46.875	2.46596e-006
47.2656	6.73889e-006
47.6563	7.76954e-006
48.0469	5.93101e-006
48.4375	1.35434e-006
48.8281	6.54238e-006
49.2188	4.67697e-006
49.6094	1.09766e-005
50	2.38027e-005
50.3906	1.90433e-005
50.7813	1.03521e-005
51.1719	3.98055e-006
51.5625	1.15853e-006
51.9531	2.86994e-006
