	S:1
Hz	Magnitude, N
0	0.000611011
0.390625	0.000502251
0.78125	0.000111096
1.17188	8.75652e-005
1.5625	7.10751e-005
1.95313	2.19155e-005
2.34375	1.56203e-005
2.73438	1.85044e-005
3.125	1.70615e-005
3.51563	1.42821e-005
3.90625	1.26852e-005
4.29688	1.90333e-005
4.6875	2.04475e-005
5.07813	2.77172e-006
5.46875	1.65651e-005
5.85938	9.41724e-006
6.25	1.11715e-005
6.64063	8.26161e-006
7.03125	9.0533e-006
7.42188	5.88089e-006
7.8125	1.08098e-005
8.20313	1.28937e-005
8.59375	1.82022e-005
8.98438	2.32378e-005
9.375	1.12976e-005
9.76563	1.62554e-006
10.1563	4.67113e-006
10.5469	4.85215e-006
10.9375	4.83853e-006
11.3281	1.47778e-005
11.7188	4.90764e-006
12.1094	1.43536e-005
12.5	1.66321e-005
12.8906	1.18318e-005
13.2813	6.92001e-006
13.6719	1.50932e-006
14.0625	7.31595e-006
14.4531	7.29169e-006
14.8438	2.90971e-006
15.2344	3.36945e-006
15.625	2.38334e-006
16.0156	2.46098e-006
16.4063	2.9828e-006
16.7969	4.11044e-006
17.1875	5.75101e-006
17.5781	5.46614e-006
17.9688	2.86314e-006
18.3594	2.34398e-006
18.75	4.51349e-006
19.1406	1.12336e-005
19.5313	1.42986e-005
19.9219	5.90319e-006
20.3125	1.89686e-006
20.7031	5.29218e-006
21.0938	4.12431e-006
21.4844	7.64987e-006
21.875	1.8703e-005
22.2656	1.05164e-005
22.6563	4.45152e-006
23.0469	8.26423e-006
23.4375	5.46424e-006
23.8281	6.3437e-006
24.2188	1.26111e-005
24.6094	1.24292e-005
25	9.39413e-006
25.3906	1.29535e-005
25.7813	1.70778e-005
26.1719	1.48879e-005
26.5625	8.07408e-006
26.9531	5.24283e-006
27.3438	3.19612e-006
27.7344	1.49926e-005
28.125	6.95432e-006
28.5156	9.65221e-006
28.9063	1.30872e-005
29.2969	9.90778e-006
29.6875	7.58634e-006
30.0781	9.79902e-006
30.4688	7.34145e-006
30.8594	2.00943e-006
31.25	4.37722e-006
31.6406	1.24429e-006
32.0313	1.29278e-005
32.4219	6.09411e-006
32.8125	7.9829e-006
33.2031	3.73719e-006
33.5938	9.01328e-006
33.9844	1.12083e-005
34.375	7.48106e-006
34.7656	2.94819e-006
35.1563	3.59008e-006
35.5469	7.80724e-006
35.9375	1.31095e-005
36.3281	1.55641e-005
36.7188	1.17462e-005
37.1094	5.72106e-006
37.5	2.89229e-006
37.8906	4.42155e-006
38.2813	5.53325e-006
38.6719	1.00612e-005
39.0625	3.11432e-006
39.4531	2.50788e-006
39.8438	1.55267e-006
40.2344	1.23958e-006
40.625	4.16356e-006
41.0156	4.18668e-006
41.4063	1.01217e-005
41.7969	4.76394e-006
42.1875	3.29332e-006
42.5781	3.61751e-006
42.9688	4.45914e-006
43.3594	3.43305e-006
43.75	1.37619e-006
44.1406	4.90964e-006
44.5313	3.34169e-006
44.9219	5.44143e-007
45.3125	1.52433e-006
45.7031	7.91983e-006
46.0938	1.89887e-005
46.4844	1.01336e-005
46.875	1.60596e-006
47.2656	2.36818e-006
47.6563	5.0781e-006
48.0469	4.32566e-006
48.4375	4.07557e-006
48.8281	6.88691e-006
49.2188	1.04004e-005
49.6094	2.00775e-005
50	3.73585e-005
50.3906	2.66259e-005
50.7813	3.77414e-006
51.1719	7.67943e-006
51.5625	6.16287e-006
51.9531	6.03401e-006
52.3438	4.94129e-006
52.7344	1.86527e-006
53.125	4.08114e-006
53.5156	2.99246e-006
53.9063	4.40232e-006
54.2969	8.42019e-006
54.6875	6.85734e-006
55.0781	2.47899e-006
55.4688	2.24881e-006
55.8594	2.00164e-006
56.25	4.78001e-006
56.6406	7.12112e-006
57.0313	8.35966e-006
57.4219	5.4764e-006
57.8125	4.21946e-006
58.2031	2.48731e-006
58.5938	1.79889e-006
58.9844	3.17272e-006
59.375	1.31098e-006
59.7656	4.77194e-006
60.1563	1.58997e-006
60.5469	4.57116e-006
60.9375	6.16625e-006
61.3281	5.41842e-006
61.7188	4.76454e-006
62.1094	4.39887e-006
62.5	6.24026e-006
62.8906	2.8577e-006
63.2813	2.99407e-006
63.6719	3.08417e-006
64.0625	5.24746e-006
64.4531	6.03415e-006
64.8438	4.22666e-006
65.2344	4.37543e-006
65.625	4.03717e-006
66.0156	3.45507e-006
66.4063	5.46079e-006
66.7969	4.25386e-006
67.1875	5.82029e-006
67.5781	2.42283e-006
67.9688	4.56263e-006
68.3594	6.5176e-006
68.75	6.79516e-006
69.1406	5.52103e-006
69.5313	1.6115e-006
69.9219	3.2257e-006
70.3125	4.86103e-006
70.7031	3.89442e-006
71.0938	3.60516e-006
71.4844	3.25243e-006
71.875	2.66381e-006
72.2656	8.44442e-006
72.6563	1.00362e-005
73.0469	9.22424e-006
73.4375	8.84156e-006
73.8281	6.90617e-006
74.2188	4.47935e-006
74.6094	6.07117e-006
75	3.59494e-006
75.3906	3.39309e-006
75.7813	3.16761e-006
76.1719	2.17255e-006
76.5625	4.28288e-006
76.9531	2.34066e-006
77.3438	6.44211e-006
77.7344	4.10787e-006
78.125	4.90295e-006
78.5156	7.61387e-006
78.9063	5.87791e-006
79.2969	6.80761e-007
79.6875	4.26909e-006
80.0781	1.96432e-006
80.4688	2.5285e-006
80.8594	3.21567e-006
81.25	7.05585e-006
81.6406	3.26564e-006
82.0313	6.4959e-006
82.4219	1.94429e-006
82.8125	1.90485e-006
83.2031	6.02515e-006
83.5938	4.55434e-006
83.9844	1.53181e-006
84.375	1.54787e-006
84.7656	2.63958e-006
85.1563	2.19199e-006
85.5469	6.27262e-007
85.9375	9.80625e-007
86.3281	5.53602e-006
86.7188	4.22118e-006
87.1094	3.28646e-006
87.5	3.21426e-006
87.8906	1.07475e-006
88.2813	3.33312e-006
88.6719	1.91192e-006
89.0625	2.46445e-006
89.4531	1.57235e-006
89.8438	2.44806e-006
90.2344	1.63142e-006
90.625	1.4748e-006
91.0156	3.2272e-006
91.4063	5.71848e-006
91.7969	7.15004e-006
92.1875	7.88474e-006
92.5781	3.92768e-006
92.9688	1.76239e-006
93.3594	4.84238e-006
93.75	7.15056e-006
94.1406	7.66219e-007
94.5313	7.23137e-006
94.9219	7.05645e-006
95.3125	3.25306e-006
95.7031	1.07632e-006
96.0938	2.83046e-006
96.4844	7.08548e-006
96.875	3.49566e-006
97.2656	7.59437e-007
97.6563	4.93366e-006
98.0469	2.09527e-005
98.4375	2.05018e-005
98.8281	5.66413e-005
99.2188	0.000178486
99.6094	0.00255909
100	0.00745434
100.391	0.00521723
100.781	0.000455267
101.172	8.18631e-005
101.563	3.13409e-005
101.953	2.23946e-005
102.344	8.21152e-006
102.734	6.58045e-006
103.125	2.7984e-006
103.516	2.09369e-006
103.906	2.14826e-006
104.297	6.03833e-006
104.688	3.96941e-006
105.078	5.062e-006
105.469	6.75152e-006
105.859	2.76065e-006
106.25	3.10206e-006
106.641	5.27177e-006
107.031	4.14485e-006
107.422	3.49213e-006
107.813	3.2349e-006
108.203	2.11156e-006
108.594	7.46355e-006
108.984	1.05336e-005
109.375	7.82648e-006
109.766	4.40395e-006
110.156	2.85507e-006
110.547	2.28481e-006
110.938	3.02495e-006
111.328	5.08589e-006
111.719	3.38682e-006
112.109	2.10089e-006
112.5	4.42567e-006
112.891	6.16254e-006
113.281	2.8905e-006
113.672	3.70814e-006
114.063	4.1075e-006
114.453	1.10953e-006
114.844	3.23818e-006
115.234	1.35457e-006
115.625	1.08623e-006
116.016	3.92524e-006
116.406	5.31508e-006
116.797	5.96912e-006
117.188	6.4128e-006
117.578	3.66625e-006
117.969	2.55226e-006
118.359	1.73776e-006
118.75	3.8074e-006
119.141	3.2739e-006
119.531	6.2559e-007
119.922	2.08015e-006
120.313	4.9308e-006
120.703	1.9749e-006
121.094	4.62788e-006
121.484	2.56602e-006
121.875	4.74536e-006
122.266	4.46047e-006
122.656	4.00989e-007
123.047	3.46487e-006
123.438	4.28978e-006
123.828	2.94291e-006
124.219	2.02898e-006
124.609	2.76012e-006
125	2.13143e-006
125.391	3.4446e-006
125.781	5.62023e-006
126.172	2.42549e-006
126.563	1.39194e-006
126.953	2.04443e-006
127.344	2.63956e-006
127.734	4.15386e-006
128.125	4.49959e-006
128.516	3.48688e-006
128.906	2.92068e-006
129.297	1.726e-006
129.688	1.91624e-006
130.078	2.21954e-006
130.469	4.70054e-006
130.859	7.4475e-006
131.25	4.69831e-006
131.641	3.60746e-006
132.031	6.95164e-006
132.422	5.38821e-006
132.813	3.21208e-006
133.203	4.67804e-006
133.594	6.92127e-006
133.984	5.7297e-006
134.375	2.39175e-006
134.766	8.25324e-007
135.156	7.10734e-007
135.547	1.59217e-006
135.938	3.98858e-006
136.328	5.94381e-006
136.719	4.52291e-006
137.109	3.21261e-006
137.5	3.19511e-006
137.891	3.59075e-006
138.281	2.81721e-006
138.672	2.10829e-006
139.063	8.21521e-007
139.453	3.35836e-006
139.844	2.38866e-006
140.234	6.14739e-007
140.625	3.67973e-006
141.016	2.24138e-006
141.406	2.22512e-006
141.797	1.63321e-006
142.188	2.5232e-006
142.578	1.72853e-006
142.969	1.77295e-006
143.359	5.88519e-007
143.75	3.50759e-006
144.141	5.2359e-006
144.531	7.20409e-006
144.922	5.08612e-006
145.313	3.52136e-006
145.703	1.71924e-006
146.094	4.08628e-006
146.484	6.84491e-006
146.875	8.63178e-006
147.266	5.62476e-006
147.656	5.69284e-006
148.047	7.19381e-006
148.438	3.72564e-006
148.828	6.28378e-006
149.219	9.54932e-006
149.609	9.48438e-005
150	0.000345474
150.391	0.000284738
150.781	3.88656e-005
151.172	4.66494e-006
151.563	6.71748e-006
151.953	2.82612e-006
152.344	1.85664e-006
152.734	2.70924e-006
153.125	4.0616e-006
153.516	5.43145e-006
153.906	3.13781e-006
154.297	2.88029e-006
154.688	2.29508e-006
155.078	2.60637e-006
155.469	4.60157e-006
155.859	2.25197e-006
156.25	3.27363e-006
156.641	2.83814e-006
157.031	2.89812e-006
157.422	1.85119e-006
157.813	3.36189e-006
158.203	3.40581e-006
158.594	3.86502e-006
158.984	7.66013e-006
159.375	5.14621e-006
159.766	6.26562e-006
160.156	8.64413e-006
160.547	4.86345e-006
160.938	4.16706e-007
161.328	1.10955e-006
161.719	3.97833e-006
162.109	4.7583e-006
162.5	3.2179e-006
162.891	7.48787e-006
163.281	8.70678e-006
163.672	7.14177e-006
164.063	2.53775e-006
164.453	1.26435e-006
164.844	4.2669e-006
165.234	3.38858e-006
165.625	2.6168e-006
166.016	1.63947e-006
166.406	2.58681e-006
166.797	3.12859e-006
167.188	2.41683e-006
167.578	3.46294e-006
167.969	5.09101e-006
168.359	3.18173e-006
168.75	3.28226e-006
169.141	2.34172e-006
169.531	1.38432e-006
169.922	1.77952e-006
170.313	1.07292e-006
170.703	7.19795e-007
171.094	1.70751e-006
171.484	3.99936e-006
171.875	2.23319e-006
172.266	3.37474e-006
172.656	6.83706e-006
173.047	5.94765e-006
173.438	1.78508e-006
173.828	3.36848e-006
174.219	1.03105e-006
174.609	1.83602e-006
175	2.19063e-006
175.391	1.2953e-006
175.781	2.98137e-006
176.172	5.07756e-006
176.563	1.37459e-006
176.953	5.40441e-006
177.344	1.00062e-006
177.734	3.23492e-006
178.125	3.47315e-006
178.516	1.57367e-006
178.906	2.46394e-006
179.297	1.81935e-006
179.688	2.75111e-006
180.078	2.2794e-006
180.469	2.43214e-006
180.859	1.25221e-006
181.25	4.79241e-006
181.641	4.1064e-006
182.031	9.09659e-007
182.422	3.25245e-006
182.813	4.88977e-007
183.203	2.0958e-006
183.594	2.85068e-006
183.984	1.37499e-006
184.375	3.12944e-006
184.766	4.45472e-006
185.156	3.8019e-006
185.547	4.06898e-006
185.938	3.40713e-006
186.328	1.15984e-006
186.719	2.35535e-006
187.109	6.27798e-006
187.5	7.86648e-006
187.891	7.9604e-006
188.281	6.10285e-006
188.672	4.77168e-006
189.063	4.64149e-006
189.453	2.07131e-006
189.844	2.03084e-006
190.234	3.75642e-006
190.625	2.2505e-006
191.016	2.10698e-006
191.406	1.359e-006
191.797	2.26333e-006
192.188	1.54186e-006
192.578	2.02783e-006
192.969	1.55864e-006
193.359	5.67222e-006
193.75	3.96553e-006
194.141	2.64927e-006
194.531	3.61218e-006
194.922	3.4796e-006
195.313	1.97396e-006
195.703	1.43247e-006
196.094	2.17887e-006
196.484	4.54766e-006
196.875	3.37489e-006
197.266	5.89859e-006
197.656	7.77092e-006
198.047	7.84613e-006
198.438	5.76978e-006
198.828	6.61397e-006
199.219	3.21051e-005
199.609	0.000216945
