	S:1
Hz	Magnitude, N
0	0.000392486
0.390625	0.000264793
0.78125	0.000135137
1.17188	7.29688e-005
1.5625	7.58305e-005
1.95313	3.87326e-005
2.34375	5.91389e-006
2.73438	1.69941e-005
3.125	2.53237e-005
3.51563	1.58004e-005
3.90625	7.48973e-006
4.29688	1.5897e-005
4.6875	3.62706e-006
5.07813	1.49366e-005
5.46875	3.28038e-006
5.85938	1.91207e-005
6.25	9.68903e-006
6.64063	1.43057e-005
7.03125	2.32832e-005
7.42188	2.14816e-005
7.8125	2.60695e-005
8.20313	1.32618e-005
8.59375	2.00767e-005
8.98438	2.19889e-005
9.375	3.46412e-006
9.76563	1.17361e-005
10.1563	2.03577e-005
10.5469	1.33762e-005
10.9375	9.15662e-006
11.3281	9.05222e-006
11.7188	6.57312e-006
12.1094	5.93031e-006
12.5	1.27589e-005
12.8906	1.39297e-005
13.2813	8.74031e-006
13.6719	2.37435e-006
14.0625	9.67467e-006
14.4531	8.27403e-006
14.8438	1.70623e-006
15.2344	4.16624e-006
15.625	3.35261e-006
16.0156	5.21218e-006
16.4063	7.0804e-006
16.7969	6.01762e-006
17.1875	8.1294e-006
17.5781	1.26435e-005
17.9688	1.01329e-005
18.3594	3.39098e-006
18.75	1.83683e-006
19.1406	3.61871e-006
19.5313	5.09315e-006
19.9219	6.16663e-006
20.3125	6.68253e-006
20.7031	4.16452e-006
21.0938	5.44093e-006
21.4844	8.7808e-006
21.875	2.10482e-005
22.2656	1.2413e-005
22.6563	7.75944e-006
23.0469	8.15392e-006
23.4375	3.40681e-006
23.8281	7.55896e-006
24.2188	6.72622e-006
24.6094	1.44988e-005
25	6.80587e-006
25.3906	1.30785e-005
25.7813	1.57268e-005
26.1719	1.13293e-005
26.5625	7.98318e-006
26.9531	6.06477e-006
27.3438	4.61181e-006
27.7344	5.67531e-006
28.125	6.16125e-006
28.5156	1.19661e-005
28.9063	2.22405e-005
29.2969	2.19765e-005
29.6875	1.71592e-005
30.0781	1.45983e-005
30.4688	8.04582e-006
30.8594	9.02425e-006
31.25	1.13284e-005
31.6406	1.42277e-005
32.0313	1.85791e-005
32.4219	2.15616e-005
32.8125	2.15771e-005
33.2031	1.51976e-005
33.5938	1.03081e-005
33.9844	1.41921e-005
34.375	1.36129e-005
34.7656	1.7519e-005
35.1563	2.50051e-005
35.5469	1.66672e-005
35.9375	1.48797e-005
36.3281	1.51499e-005
36.7188	4.75478e-006
37.1094	2.55718e-006
37.5	3.11185e-006
37.8906	4.86929e-006
38.2813	7.79573e-006
38.6719	8.57732e-006
39.0625	4.40746e-006
39.4531	3.38093e-006
39.8438	2.09874e-006
40.2344	8.66542e-007
40.625	3.46489e-006
41.0156	2.43027e-006
41.4063	4.20628e-006
41.7969	4.76353e-006
42.1875	7.62858e-006
42.5781	8.47112e-006
42.9688	1.93825e-006
43.3594	3.54133e-006
43.75	5.572e-006
44.1406	4.75856e-006
44.5313	1.09244e-005
