	S:1
Hz	Magnitude, N
0	0.000625619
0.390625	0.000565657
0.78125	0.000195651
1.17188	5.42324e-005
1.5625	7.88403e-006
1.95313	2.73554e-005
2.34375	1.81567e-005
2.73438	5.43569e-006
3.125	1.43373e-005
3.51563	1.87821e-005
3.90625	1.11868e-005
4.29688	8.09649e-006
4.6875	9.99189e-006
5.07813	1.73995e-006
5.46875	9.54419e-006
5.85938	1.08666e-005
6.25	1.14285e-005
6.64063	9.52507e-006
7.03125	1.13347e-005
7.42188	7.57398e-006
7.8125	5.50432e-006
8.20313	1.60486e-005
8.59375	1.07961e-005
8.98438	4.89651e-005
9.375	7.02813e-005
9.76563	3.06801e-005
10.1563	2.87114e-005
10.5469	2.69531e-005
10.9375	2.2973e-005
11.3281	9.19695e-006
11.7188	4.64869e-006
12.1094	3.5533e-006
12.5	9.0998e-006
12.8906	2.50787e-005
13.2813	9.73173e-006
13.6719	2.36127e-005
14.0625	1.91264e-005
14.4531	9.07535e-006
14.8438	7.96131e-006
15.2344	5.91769e-006
15.625	1.83354e-005
16.0156	1.15753e-005
16.4063	4.56324e-006
16.7969	8.93333e-006
17.1875	1.68421e-006
17.5781	3.76648e-006
17.9688	4.94938e-006
18.3594	8.72136e-006
18.75	1.16277e-005
19.1406	8.90092e-006
19.5313	2.19137e-006
19.9219	3.35205e-006
20.3125	2.27234e-006
20.7031	3.70545e-006
21.0938	2.81051e-006
21.4844	1.20479e-005
21.875	2.13136e-005
22.2656	1.15875e-005
22.6563	7.48272e-006
23.0469	7.12959e-006
23.4375	6.17352e-006
23.8281	1.36285e-005
24.2188	1.23328e-005
24.6094	9.74129e-006
25	1.44844e-005
25.3906	9.98814e-006
25.7813	4.4463e-006
26.1719	1.32033e-005
26.5625	1.46865e-005
26.9531	4.20604e-006
27.3438	3.8907e-006
27.7344	8.4547e-006
28.125	5.8394e-006
28.5156	6.88525e-006
28.9063	8.93752e-006
29.2969	2.84794e-006
29.6875	6.75651e-006
30.0781	1.3153e-005
30.4688	5.89946e-006
30.8594	6.48288e-006
31.25	9.02954e-006
31.6406	1.05361e-005
32.0313	8.76526e-006
32.4219	6.86007e-006
32.8125	7.27616e-006
33.2031	3.64626e-006
33.5938	7.00779e-006
33.9844	8.79525e-006
34.375	1.86192e-006
34.7656	4.40705e-006
35.1563	2.68727e-006
35.5469	3.41441e-006
35.9375	8.7386e-006
36.3281	3.0965e-006
36.7188	1.02433e-005
37.1094	7.27402e-006
37.5	4.71995e-006
37.8906	5.54974e-006
38.2813	1.09943e-006
38.6719	1.06958e-005
39.0625	8.12582e-006
39.4531	4.11213e-006
39.8438	5.40709e-006
40.2344	5.32415e-006
40.625	7.75277e-006
41.0156	7.66073e-006
41.4063	8.82946e-006
41.7969	8.61029e-006
42.1875	7.67515e-006
42.5781	6.26178e-006
42.9688	4.20931e-006
43.3594	4.4482e-006
43.75	2.299e-006
44.1406	5.63373e-006
44.5313	3.16168e-006
44.9219	4.16071e-006
45.3125	3.12441e-006
45.7031	1.67535e-006
46.0938	1.24598e-005
46.4844	1.09972e-005
46.875	3.44221e-006
47.2656	2.94863e-006
47.6563	4.44924e-006
48.0469	3.87463e-006
48.4375	6.93813e-006
48.8281	9.98567e-006
49.2188	1.53992e-005
49.6094	4.53521e-005
50	5.76195e-005
50.3906	2.31888e-005
50.7813	4.43439e-006
51.1719	4.14102e-006
51.5625	5.35249e-006
51.9531	7.69663e-006
52.3438	7.95827e-006
52.7344	8.79102e-006
53.125	5.87561e-006
53.5156	2.43532e-006
53.9063	5.1754e-006
54.2969	3.6732e-006
54.6875	2.05207e-006
55.0781	1.91465e-006
55.4688	6.09903e-006
55.8594	5.93641e-006
56.25	2.9695e-006
56.6406	2.43075e-006
57.0313	2.2695e-006
57.4219	3.36239e-006
57.8125	5.49488e-007
58.2031	9.07288e-007
58.5938	1.89177e-006
58.9844	1.66825e-006
59.375	2.84166e-006
59.7656	3.03736e-006
60.1563	3.21235e-006
60.5469	3.82944e-007
60.9375	2.23423e-006
61.3281	1.6365e-006
61.7188	3.44608e-006
62.1094	4.04077e-006
62.5	6.15775e-006
62.8906	3.99678e-006
63.2813	5.1836e-006
63.6719	1.93825e-006
64.0625	4.47439e-006
64.4531	8.32536e-006
64.8438	7.10703e-006
65.2344	4.64065e-006
65.625	9.43389e-007
66.0156	5.18226e-006
66.4063	9.59522e-006
66.7969	4.25111e-006
67.1875	2.66369e-006
67.5781	2.28687e-006
67.9688	4.17105e-006
68.3594	2.85605e-006
68.75	7.00365e-007
69.1406	1.80408e-006
69.5313	9.07488e-007
69.9219	8.77954e-006
70.3125	9.63358e-006
70.7031	3.43516e-006
71.0938	2.70753e-006
71.4844	3.85137e-006
71.875	1.63558e-006
72.2656	6.71989e-006
72.6563	5.10047e-006
73.0469	1.29472e-006
73.4375	1.73806e-006
73.8281	4.26546e-006
74.2188	4.50683e-006
74.6094	1.02944e-006
75	1.91819e-007
75.3906	1.50474e-006
75.7813	5.1671e-006
76.1719	5.01108e-006
76.5625	5.50604e-006
76.9531	5.07775e-006
77.3438	2.90807e-006
77.7344	7.83298e-007
78.125	5.03211e-006
78.5156	6.64214e-006
78.9063	5.91507e-006
79.2969	3.76043e-006
79.6875	2.20079e-006
80.0781	6.09989e-006
80.4688	4.89046e-006
80.8594	4.12552e-006
81.25	4.8891e-006
81.6406	6.70681e-006
82.0313	9.26894e-006
82.4219	9.40458e-006
82.8125	6.74676e-006
83.2031	5.82481e-006
83.5938	5.50197e-006
83.9844	6.4616e-006
84.375	6.70021e-006
84.7656	4.13697e-006
85.1563	4.09933e-006
85.5469	3.64641e-006
85.9375	1.75279e-006
86.3281	5.01981e-006
86.7188	4.83368e-006
87.1094	2.66693e-006
87.5	5.52308e-006
87.8906	1.71934e-006
88.2813	4.0882e-006
88.6719	1.3346e-006
89.0625	4.51604e-006
89.4531	2.67669e-006
89.8438	6.9794e-006
90.2344	1.03226e-005
90.625	9.33153e-006
91.0156	3.14064e-006
91.4063	6.42062e-006
91.7969	7.57022e-006
92.1875	4.17505e-006
92.5781	3.28073e-006
92.9688	1.43641e-006
93.3594	2.33451e-007
93.75	2.31386e-006
94.1406	7.62743e-006
94.5313	6.47506e-006
94.9219	5.62602e-006
95.3125	7.1424e-006
95.7031	2.62677e-006
96.0938	3.77445e-006
96.4844	4.60879e-006
96.875	4.67502e-006
97.2656	1.41748e-005
97.6563	9.08913e-006
98.0469	2.6558e-005
98.4375	5.94723e-005
98.8281	0.000151112
99.2188	0.000972227
99.6094	0.00628039
100	0.00718972
100.391	0.00180207
100.781	0.000212522
101.172	6.76176e-005
101.563	3.22577e-005
101.953	1.6554e-005
102.344	9.96123e-006
102.734	5.45155e-006
103.125	4.88872e-006
103.516	1.86534e-006
103.906	5.19014e-006
104.297	2.01489e-006
104.688	4.89257e-006
105.078	4.59457e-006
105.469	7.89776e-006
105.859	3.10803e-006
106.25	2.24694e-006
106.641	5.13733e-006
107.031	6.35706e-006
107.422	7.75045e-007
107.813	3.59516e-006
108.203	1.65564e-006
108.594	2.53667e-006
108.984	3.81663e-006
109.375	1.90617e-006
109.766	2.02292e-006
110.156	5.20097e-006
110.547	6.26745e-006
110.938	4.06421e-006
111.328	3.63603e-006
111.719	3.77551e-006
112.109	4.50756e-006
112.5	3.89922e-006
112.891	8.85217e-006
113.281	7.87494e-006
113.672	7.32597e-006
114.063	5.08777e-006
114.453	2.97893e-006
114.844	2.86457e-006
115.234	6.12278e-007
115.625	2.10351e-006
116.016	3.27055e-006
116.406	4.29258e-006
116.797	2.00279e-006
117.188	2.46823e-006
