	S:1
Hz	Magnitude, N
0	0.000282401
0.390625	0.000420204
0.78125	0.000150714
1.17188	1.45784e-005
1.5625	5.00272e-005
1.95313	3.19041e-005
2.34375	8.10229e-006
2.73438	1.29039e-005
3.125	1.37483e-005
3.51563	3.08074e-006
3.90625	2.19271e-005
4.29688	1.85613e-005
4.6875	8.44206e-006
5.07813	1.3639e-005
5.46875	1.9495e-005
5.85938	1.68647e-005
6.25	9.2313e-006
6.64063	8.1776e-006
7.03125	1.25797e-005
7.42188	2.09258e-006
7.8125	8.68853e-006
8.20313	3.56085e-006
8.59375	7.75156e-006
8.98438	8.74283e-006
9.375	1.63902e-005
9.76563	6.58488e-006
10.1563	6.45636e-006
10.5469	9.11283e-006
10.9375	1.03352e-005
11.3281	3.37339e-006
11.7188	9.75504e-006
12.1094	4.31938e-006
12.5	8.73097e-006
12.8906	2.06736e-005
13.2813	1.51499e-005
13.6719	5.51369e-006
14.0625	5.50519e-006
14.4531	6.77636e-006
14.8438	5.85053e-006
15.2344	2.96397e-006
15.625	3.50625e-006
16.0156	2.07664e-006
16.4063	2.64432e-006
16.7969	7.80193e-006
17.1875	9.57485e-006
17.5781	1.04005e-005
17.9688	3.84421e-006
18.3594	1.35041e-006
18.75	3.5351e-006
19.1406	8.40722e-006
19.5313	3.62297e-006
19.9219	4.03639e-006
20.3125	2.43688e-006
20.7031	2.54344e-006
21.0938	3.90721e-006
21.4844	1.05483e-005
21.875	1.48918e-005
22.2656	1.02953e-005
22.6563	1.03073e-005
23.0469	9.0205e-006
23.4375	5.98094e-006
23.8281	8.80939e-006
24.2188	1.43736e-005
24.6094	1.62221e-005
25	1.27584e-005
25.3906	9.0695e-006
25.7813	1.8273e-006
26.1719	7.72583e-006
26.5625	3.01368e-006
26.9531	5.23048e-006
27.3438	1.29219e-005
27.7344	1.7208e-005
28.125	9.15462e-006
28.5156	3.07124e-006
28.9063	7.77931e-006
29.2969	8.64919e-006
29.6875	5.65427e-006
30.0781	5.86134e-006
30.4688	6.83502e-006
30.8594	8.66121e-006
31.25	5.59059e-006
31.6406	6.5954e-006
32.0313	7.51212e-006
32.4219	6.4912e-006
32.8125	7.87942e-006
33.2031	1.59165e-005
33.5938	1.54025e-005
33.9844	1.4731e-005
34.375	1.30116e-005
34.7656	5.32983e-006
35.1563	1.6498e-006
35.5469	5.23203e-006
35.9375	5.68139e-006
36.3281	2.96467e-006
36.7188	2.79331e-006
37.1094	4.03637e-006
37.5	1.29163e-006
37.8906	1.53633e-006
38.2813	3.64869e-006
38.6719	6.75207e-006
39.0625	2.57686e-006
39.4531	7.59192e-006
39.8438	9.23994e-006
40.2344	4.42692e-006
40.625	5.64918e-006
41.0156	4.58398e-006
41.4063	3.52047e-006
41.7969	6.28947e-006
42.1875	5.76274e-006
42.5781	4.18601e-006
42.9688	3.39095e-006
43.3594	1.95275e-006
43.75	3.10096e-006
44.1406	5.32724e-006
44.5313	3.21677e-006
44.9219	4.96431e-006
45.3125	1.68032e-006
45.7031	1.09905e-005
46.0938	1.09054e-005
46.4844	3.50589e-006
46.875	4.37824e-006
47.2656	1.6403e-006
47.6563	1.52328e-006
48.0469	2.59323e-006
48.4375	5.06625e-006
48.8281	7.70192e-006
49.2188	2.83264e-006
49.6094	1.58041e-005
50	3.01337e-005
50.3906	1.92436e-005
50.7813	1.05609e-005
51.1719	1.06959e-005
51.5625	3.13996e-006
51.9531	6.4291e-006
52.3438	3.52886e-006
52.7344	5.7936e-006
53.125	7.29291e-006
53.5156	6.90161e-006
53.9063	7.67345e-006
54.2969	4.53561e-006
54.6875	5.90894e-006
55.0781	6.59794e-006
55.4688	2.20158e-006
55.8594	9.54438e-006
56.25	8.33296e-006
56.6406	3.54166e-006
57.0313	3.25516e-006
57.4219	2.97604e-006
57.8125	2.33279e-006
58.2031	4.49704e-006
58.5938	4.48335e-006
58.9844	3.47479e-006
59.375	5.07243e-007
59.7656	2.08587e-006
60.1563	3.81533e-006
60.5469	5.46888e-006
60.9375	7.73357e-006
61.3281	8.70692e-006
61.7188	6.19693e-006
62.1094	4.22525e-006
62.5	2.20329e-006
62.8906	1.9124e-006
63.2813	2.22427e-006
63.6719	4.41296e-006
64.0625	2.43205e-006
64.4531	3.54379e-006
64.8438	6.04758e-006
65.2344	4.47731e-006
65.625	1.56301e-006
66.0156	1.82188e-006
66.4063	4.75186e-006
66.7969	5.41983e-006
67.1875	5.39731e-006
67.5781	8.10416e-006
67.9688	6.32431e-006
68.3594	3.06959e-006
68.75	2.56069e-006
69.1406	2.29286e-006
69.5313	2.25762e-006
69.9219	1.22853e-006
70.3125	1.03809e-006
70.7031	4.68632e-006
71.0938	3.16449e-006
71.4844	1.26029e-006
71.875	4.39944e-006
72.2656	4.70866e-006
72.6563	4.37491e-006
73.0469	7.33052e-006
73.4375	4.6605e-006
73.8281	2.43578e-006
74.2188	3.69369e-006
74.6094	4.9449e-006
75	5.91349e-006
75.3906	4.45557e-006
75.7813	2.07025e-006
76.1719	1.43602e-006
76.5625	3.99915e-006
76.9531	3.20199e-006
77.3438	2.41716e-006
77.7344	2.45009e-006
78.125	2.37215e-006
78.5156	2.62572e-006
78.9063	1.77471e-006
79.2969	3.41415e-006
79.6875	1.38738e-006
80.0781	8.19537e-007
80.4688	2.82904e-006
80.8594	5.53918e-006
81.25	2.89527e-006
81.6406	9.72334e-007
82.0313	7.64981e-007
82.4219	2.25591e-006
82.8125	1.02326e-006
83.2031	9.82858e-007
83.5938	1.28604e-006
83.9844	3.6181e-007
84.375	1.99479e-006
84.7656	1.84963e-006
85.1563	1.72286e-006
85.5469	3.08417e-006
85.9375	3.63634e-006
86.3281	3.06479e-006
86.7188	3.17207e-006
87.1094	5.07293e-006
87.5	4.26743e-006
87.8906	7.63598e-006
88.2813	8.87525e-006
88.6719	5.87443e-006
89.0625	2.57648e-006
89.4531	8.2624e-007
89.8438	2.78277e-006
90.2344	1.9697e-006
90.625	2.62814e-006
91.0156	2.0204e-006
91.4063	2.88542e-006
91.7969	4.17344e-006
92.1875	4.5167e-006
92.5781	6.29539e-006
92.9688	5.47396e-006
93.3594	2.56566e-006
93.75	9.08823e-007
94.1406	1.09983e-006
94.5313	5.81437e-006
94.9219	5.8936e-006
95.3125	2.52717e-006
95.7031	2.35713e-006
96.0938	5.06543e-006
96.4844	2.83027e-006
96.875	1.1427e-006
97.2656	1.84903e-006
97.6563	4.58605e-006
98.0469	5.03217e-006
98.4375	2.29992e-006
98.8281	1.34231e-006
99.2188	5.12106e-007
99.6094	0.000125797
100	0.000257304
100.391	0.000129613
100.781	4.67655e-006
101.172	1.98294e-006
101.563	4.33379e-006
101.953	1.88407e-006
102.344	4.59982e-006
102.734	4.57528e-006
103.125	4.15213e-006
103.516	5.93505e-006
103.906	6.22488e-006
104.297	4.66834e-006
104.688	1.72672e-006
105.078	4.4546e-006
105.469	3.59292e-006
105.859	1.30505e-006
106.25	1.81105e-006
106.641	2.07099e-006
107.031	3.84751e-006
107.422	3.63812e-006
107.813	5.47107e-006
108.203	3.79765e-006
108.594	2.80688e-006
108.984	4.05213e-006
109.375	1.70489e-006
109.766	6.04603e-006
110.156	7.86758e-006
110.547	6.38048e-006
110.938	6.20814e-007
111.328	4.81903e-006
111.719	2.6096e-006
112.109	2.62438e-006
112.5	2.20517e-006
112.891	4.49264e-006
113.281	4.39211e-006
113.672	5.1023e-006
114.063	4.23488e-006
114.453	5.48077e-006
114.844	7.42584e-006
115.234	8.63788e-006
115.625	6.62586e-006
116.016	5.46746e-006
116.406	4.367e-006
116.797	1.25528e-006
117.188	5.31239e-006
117.578	4.62425e-006
117.969	2.66757e-006
118.359	2.26068e-007
118.75	8.08571e-007
119.141	7.56913e-007
119.531	2.78419e-006
119.922	3.38762e-006
120.313	4.30071e-006
120.703	5.92456e-006
121.094	5.47278e-006
121.484	4.4341e-006
121.875	1.04877e-006
122.266	1.03174e-006
122.656	1.3809e-006
123.047	2.76819e-006
123.438	1.76777e-006
123.828	1.41706e-006
124.219	2.09e-006
124.609	2.62702e-006
125	3.18368e-007
125.391	4.40312e-006
125.781	5.68626e-006
126.172	5.61139e-006
126.563	4.38148e-006
126.953	2.28495e-006
127.344	4.45026e-006
127.734	5.46112e-006
128.125	2.76087e-006
128.516	3.91951e-006
128.906	2.99102e-006
129.297	2.24797e-006
129.688	5.40007e-006
130.078	5.7969e-006
130.469	9.44384e-006
130.859	1.37607e-005
131.25	1.40798e-005
131.641	8.26373e-006
132.031	1.09183e-005
132.422	9.06719e-006
132.813	6.19996e-006
133.203	3.95126e-006
133.594	4.44158e-007
133.984	2.41312e-006
134.375	1.61727e-006
134.766	5.62126e-006
135.156	6.49467e-006
135.547	1.20052e-006
135.938	4.45494e-006
136.328	6.42561e-007
136.719	5.26497e-006
137.109	2.97391e-006
137.5	1.62444e-006
137.891	5.85565e-006
138.281	2.541e-006
138.672	5.94293e-006
139.063	6.0079e-006
139.453	4.14558e-006
139.844	5.02049e-006
140.234	8.5311e-006
140.625	8.68919e-006
141.016	3.59862e-006
141.406	5.24284e-007
141.797	2.94709e-006
142.188	6.12188e-006
142.578	5.84242e-006
142.969	3.04758e-006
143.359	2.03201e-006
143.75	2.45971e-006
144.141	6.0249e-006
144.531	3.40327e-006
144.922	1.66626e-006
145.313	9.54919e-007
145.703	4.92918e-006
146.094	3.5862e-006
146.484	6.22788e-006
146.875	5.97988e-006
147.266	1.70752e-006
147.656	2.75175e-006
148.047	3.1912e-006
148.438	1.83839e-006
148.828	2.2022e-006
149.219	2.4307e-006
149.609	7.31473e-006
150	1.65421e-005
150.391	9.30828e-006
150.781	3.56894e-006
151.172	4.92204e-006
151.563	4.39348e-006
151.953	1.74032e-006
152.344	3.46525e-006
152.734	4.12632e-006
153.125	2.45454e-006
153.516	3.15486e-006
153.906	4.27145e-006
154.297	6.06459e-006
154.688	5.0254e-006
155.078	3.21073e-006
155.469	4.14151e-006
155.859	2.12093e-006
156.25	1.39566e-006
156.641	4.43905e-006
157.031	6.31338e-006
157.422	3.87739e-006
157.813	2.24222e-006
158.203	6.23377e-006
158.594	5.51599e-006
158.984	2.86852e-006
159.375	4.8667e-006
159.766	7.55946e-006
160.156	7.89788e-006
160.547	1.93047e-006
160.938	6.0393e-006
161.328	7.43493e-006
161.719	5.38044e-006
162.109	3.08344e-006
162.5	5.26732e-007
162.891	2.85456e-006
163.281	3.5585e-006
163.672	3.84167e-006
164.063	1.84485e-006
164.453	2.93604e-006
164.844	3.48487e-006
