	S:1
Hz	Magnitude, N
0	0.000649198
0.390625	0.000708212
0.78125	8.97521e-005
1.17188	4.73368e-005
1.5625	1.08308e-005
1.95313	3.20143e-005
2.34375	2.30303e-005
2.73438	8.67115e-006
3.125	8.00399e-006
3.51563	1.342e-005
3.90625	1.01235e-005
4.29688	3.77853e-006
4.6875	4.89781e-006
5.07813	6.02493e-006
5.46875	1.07231e-005
5.85938	1.63834e-005
6.25	1.07591e-005
6.64063	1.14027e-005
7.03125	3.36434e-006
7.42188	7.62206e-006
7.8125	6.80172e-006
8.20313	2.1791e-005
8.59375	3.08094e-005
8.98438	3.12975e-005
9.375	1.49404e-005
9.76563	9.66477e-006
10.1563	1.40283e-005
10.5469	1.26255e-005
10.9375	9.43657e-006
11.3281	7.69342e-006
11.7188	6.4004e-006
12.1094	1.58808e-005
12.5	2.1082e-005
12.8906	1.45423e-005
13.2813	8.82569e-006
13.6719	9.53264e-006
14.0625	6.08912e-006
14.4531	2.15617e-006
14.8438	5.14992e-006
15.2344	5.79968e-006
15.625	7.02988e-006
16.0156	1.07037e-005
16.4063	1.06327e-005
16.7969	6.47513e-006
17.1875	1.05541e-005
17.5781	7.63604e-006
17.9688	1.42667e-005
18.3594	1.91817e-005
18.75	9.48453e-006
19.1406	3.55993e-006
19.5313	8.42562e-006
19.9219	7.22087e-006
20.3125	1.40303e-005
20.7031	1.38683e-005
21.0938	3.80639e-006
21.4844	7.10683e-006
21.875	2.0933e-005
22.2656	1.64611e-005
22.6563	1.10928e-005
23.0469	9.56009e-006
23.4375	6.21258e-006
23.8281	1.17518e-005
24.2188	2.16144e-005
24.6094	2.05435e-005
25	7.37776e-006
25.3906	3.82583e-006
25.7813	4.74091e-006
26.1719	1.0038e-005
26.5625	1.09741e-005
26.9531	4.81853e-006
27.3438	2.85919e-006
27.7344	1.3688e-005
28.125	1.43093e-005
28.5156	4.01862e-006
28.9063	2.75089e-006
29.2969	5.38761e-006
29.6875	6.70903e-006
30.0781	8.2562e-006
30.4688	7.44093e-006
30.8594	3.4808e-006
31.25	6.54013e-006
31.6406	1.49722e-005
32.0313	1.79914e-005
32.4219	2.68354e-005
32.8125	1.38737e-005
33.2031	9.43571e-006
33.5938	1.82304e-005
33.9844	1.61462e-005
34.375	4.37404e-006
34.7656	9.47903e-006
35.1563	1.63061e-005
35.5469	1.97917e-005
35.9375	8.61024e-006
36.3281	2.95133e-006
36.7188	4.67245e-006
37.1094	6.96976e-006
37.5	7.89978e-006
37.8906	3.0263e-006
38.2813	3.92748e-006
38.6719	6.87231e-006
39.0625	5.70029e-006
39.4531	2.71642e-006
39.8438	1.71427e-006
40.2344	1.24622e-006
40.625	2.78842e-006
