	X:1
sec	Real, N
0	-0.000318554
0.0003125	-0.00029037
0.000625	-0.000254433
0.0009375	-7.34077e-005
0.00125	0.000115164
0.0015625	0.000234205
0.001875	0.000195926
0.0021875	0.000254132
0.0025	0.000468965
0.0028125	4.36911e-005
0.003125	4.29306e-005
0.0034375	-3.84283e-005
0.00375	1.52455e-005
0.0040625	-0.000263567
0.004375	-7.64972e-005
0.0046875	-0.000187007
0.005	-0.000307145
0.0053125	-0.000427959
0.005625	-0.000321687
0.0059375	-0.00033683
0.00625	-0.000318405
0.0065625	-0.000399349
0.006875	-0.000474125
0.0071875	-0.000380517
0.0075	-0.000429183
0.0078125	-0.00026309
0.008125	-0.000329005
0.0084375	-0.000379939
0.00875	-0.000246602
0.0090625	-0.000422274
0.009375	-0.00015504
0.0096875	-0.000125478
0.01	6.77475e-005
0.0103125	0.000194746
0.010625	0.000246939
0.0109375	0.000280021
0.01125	0.000207162
0.0115625	0.000248073
0.011875	0.000269423
0.0121875	0.000429495
0.0125	0.000498252
0.0128125	0.000509993
0.013125	9.49718e-005
0.0134375	0.000380014
0.01375	0.000208089
0.0140625	-0.000285669
0.014375	0.000189538
0.0146875	-6.09553e-005
0.015	-5.52187e-005
0.0153125	-0.000250283
0.015625	-1.23124e-005
0.0159375	-0.000124169
0.01625	-0.000261843
0.0165625	-0.000208954
0.016875	-6.63543e-005
0.0171875	-0.000152713
0.0175	-0.000137313
0.0178125	-0.000239424
0.018125	-0.000351404
0.0184375	-6.92114e-005
0.01875	-0.000251347
0.0190625	-0.000190813
0.019375	-9.06037e-005
0.0196875	0.000162295
0.02	7.56639e-005
0.0203125	0.000193062
0.020625	1.49942e-005
0.0209375	0.000296372
0.02125	0.000113612
0.0215625	0.000456646
0.021875	0.000198651
0.0221875	0.000281064
0.0225	0.000363218
0.0228125	9.57641e-005
0.023125	9.42644e-005
0.0234375	-0.00020289
0.02375	0.00016011
0.0240625	-0.000134675
0.024375	-0.000244635
0.0246875	-0.00014337
0.025	-0.000145034
0.0253125	-7.6883e-005
0.025625	-0.000321041
0.0259375	-9.43161e-005
0.02625	-0.000141509
0.0265625	-8.94182e-005
0.026875	1.17801e-005
0.0271875	4.0353e-005
0.0275	-0.000215129
0.0278125	-0.000359984
0.028125	-0.000156751
0.0284375	-0.000319019
0.02875	-0.000560202
0.0290625	5.60492e-005
0.029375	-0.00035874
0.0296875	-0.000241597
0.03	0.000117013
0.0303125	-0.000152169
0.030625	1.66865e-005
0.0309375	0.000181212
0.03125	0.000402506
0.0315625	0.000189849
0.031875	0.000463676
0.0321875	0.000296277
0.0325	0.000268148
0.0328125	0.000212074
0.033125	2.784e-005
0.0334375	0.000237852
0.03375	1.33812e-005
0.0340625	0.000121254
0.034375	-0.000505298
0.0346875	-0.000129555
0.035	-0.00026441
0.0353125	-0.000322188
0.035625	-0.000242044
0.0359375	-9.58069e-005
0.03625	-0.000105042
0.0365625	-2.65415e-005
0.036875	-8.34524e-005
0.0371875	-0.000114237
0.0375	7.59898e-005
0.0378125	-0.000295747
0.038125	-0.000382095
0.0384375	-0.000400818
0.03875	-0.000281269
0.0390625	-0.000468709
0.039375	-0.000289459
0.0396875	-0.000385031
0.04	-0.000199174
0.0403125	-3.76814e-005
0.040625	-0.00018489
0.0409375	0.000255441
0.04125	0.000153946
0.0415625	0.000322972
0.041875	0.000452365
0.0421875	0.000389188
0.0425	0.000388664
0.0428125	-6.70989e-006
0.043125	-0.000284437
0.0434375	0.000216408
0.04375	3.15642e-005
0.0440625	-0.000118683
0.044375	-2.32611e-005
0.0446875	-0.000342705
0.045	-0.00040073
0.0453125	-0.000227851
0.045625	-0.000508696
0.0459375	-0.000340796
0.04625	-0.000192572
0.0465625	-0.000399068
0.046875	-0.000480243
0.0471875	-0.000307543
0.0475	-0.000257535
0.0478125	-0.000150833
0.048125	-0.000413875
0.0484375	-0.000584317
0.04875	-0.000777872
0.0490625	-0.00051439
0.049375	-0.000610501
0.0496875	-0.00053007
0.05	-0.000430543
0.0503125	-5.62487e-005
0.050625	-0.000197187
0.0509375	-4.16582e-005
