	X:1
sec	Real, N
0	6.72338e-005
0.0003125	8.84755e-005
0.000625	0.000135355
0.0009375	-0.000304538
0.00125	0.000121354
0.0015625	-5.04818e-005
0.001875	-1.09147e-005
0.0021875	-0.000201849
0.0025	-0.000190793
0.0028125	1.59366e-005
0.003125	-0.000129001
0.0034375	-0.000194124
0.00375	-0.000168459
0.0040625	-8.8237e-005
0.004375	-8.20272e-005
0.0046875	-0.000142753
0.005	0.000130054
0.0053125	0.000334603
0.005625	0.000470879
0.0059375	0.000393338
0.00625	0.00044856
0.0065625	0.000510066
0.006875	0.000692336
0.0071875	0.00053034
0.0075	0.000506707
0.0078125	0.000447257
0.008125	0.000377264
0.0084375	0.000182187
0.00875	0.000394972
0.0090625	5.07033e-005
0.009375	-9.38704e-005
0.0096875	-0.000142395
0.01	-5.64119e-005
0.0103125	-0.000148083
0.010625	-0.000138881
0.0109375	-8.86227e-005
0.01125	-3.57667e-005
0.0115625	0.000165165
0.011875	0.000156809
0.0121875	0.000130697
0.0125	0.000153985
0.0128125	-4.99708e-005
0.013125	0.000164723
0.0134375	-0.000135948
0.01375	-0.000349361
0.0140625	-0.000397701
0.014375	-0.000439231
0.0146875	-0.000243244
0.015	-0.000144738
0.0153125	-5.16532e-005
0.015625	5.77789e-005
0.0159375	-2.82524e-005
0.01625	0.00016987
0.0165625	0.00040776
0.016875	0.000229663
0.0171875	0.000483885
0.0175	0.000576472
0.0178125	0.000299679
0.018125	2.51675e-005
0.0184375	0.000356156
0.01875	3.25645e-005
0.0190625	-8.2211e-006
0.019375	0.000130556
0.0196875	2.56647e-005
0.02	-0.000160075
0.0203125	-0.000422478
0.020625	-0.00046874
0.0209375	-0.000225144
0.02125	-2.6095e-005
0.0215625	-3.93334e-005
0.021875	-0.00023272
0.0221875	-0.000273477
0.0225	-0.000226939
0.0228125	-0.000178518
0.023125	-0.000292345
0.0234375	-0.000135556
0.02375	-0.000283972
0.0240625	-0.000310283
0.024375	-7.68585e-005
0.0246875	-5.9548e-005
0.025	-7.68478e-005
0.0253125	-0.000139524
0.025625	0.000198821
0.0259375	0.000184442
0.02625	9.24191e-005
0.0265625	0.000469808
0.026875	0.000272144
0.0271875	0.000354784
0.0275	0.000258138
0.0278125	0.000305828
0.028125	0.000402692
0.0284375	0.00030157
0.02875	0.00012999
0.0290625	0.000126114
0.029375	7.90233e-006
0.0296875	-1.13236e-006
0.03	3.48661e-005
0.0303125	-5.69482e-006
0.030625	-6.80254e-005
0.0309375	-9.89833e-005
0.03125	-1.22008e-006
0.0315625	-0.00017995
0.031875	-9.47304e-005
0.0321875	-4.68519e-006
0.0325	7.06997e-005
0.0328125	-7.57269e-005
0.033125	9.01048e-006
0.0334375	-0.000117263
0.03375	5.27876e-005
0.0340625	-0.000207396
0.034375	-0.00054379
0.0346875	-9.47583e-005
0.035	-1.37398e-005
0.0353125	-1.74128e-005
0.035625	6.2754e-007
0.0359375	0.000143788
0.03625	0.000316138
0.0365625	0.000389052
0.036875	0.000260538
0.0371875	0.000256337
0.0375	0.000344535
0.0378125	0.000618589
0.038125	0.000115792
0.0384375	0.00022157
0.03875	-0.00015105
0.0390625	-0.000181611
0.039375	1.63024e-005
0.0396875	-0.000203829
0.04	1.16094e-005
0.0403125	9.72787e-005
0.040625	-4.62219e-005
0.0409375	3.01761e-005
0.04125	0.00012275
0.0415625	-0.000223053
0.041875	-6.0506e-005
0.0421875	-4.65275e-005
0.0425	0.000222154
0.0428125	8.99397e-005
0.043125	-0.00013754
0.0434375	-0.000201837
0.04375	-0.000311795
0.0440625	-0.000281417
0.044375	1.96579e-005
0.0446875	-1.5635e-005
0.045	-0.000195966
0.0453125	0.000160243
0.045625	5.29778e-005
0.0459375	-2.05074e-005
0.04625	0.000517359
0.0465625	0.000269218
0.046875	0.000573903
0.0471875	0.000702108
0.0475	0.000593655
0.0478125	0.000474807
0.048125	0.000467645
0.0484375	0.000317134
0.04875	0.000524551
0.0490625	0.000304153
0.049375	6.80465e-005
0.0496875	-5.11213e-005
0.05	0.000249854
0.0503125	0.000142818
0.050625	0.00022343
0.0509375	-8.06742e-006
0.05125	3.48778e-005
0.0515625	0.00025701
0.051875	-0.000131797
0.0521875	0.000410301
0.0525	7.15114e-005
0.0528125	3.58711e-005
0.053125	0.000141888
0.0534375	5.08e-005
0.05375	-0.000305953
0.0540625	-0.000315085
0.054375	-0.000145886
0.0546875	-0.000240471
0.055	4.09307e-005
0.0553125	0.000188464
0.055625	0.000208252
0.0559375	0.000278628
0.05625	0.000337256
0.0565625	0.000369304
0.056875	0.000426499
0.0571875	0.000205852
0.0575	0.000228367
0.0578125	0.000402759
0.058125	0.000259349
0.0584375	0.000255964
0.05875	0.00014132
0.0590625	0.000343661
0.059375	0.000132597
0.0596875	0.000256783
0.06	-0.000115872
0.0603125	-0.000230376
0.060625	7.49473e-005
0.0609375	-0.000363366
0.06125	-5.9717e-005
0.0615625	-0.000236911
0.061875	-0.000156601
0.0621875	-0.000169843
0.0625	-0.000310911
0.0628125	-0.00015824
0.063125	-0.000274973
0.0634375	-0.000204625
0.06375	-0.000424523
0.0640625	-0.000370148
0.064375	-1.4556e-006
0.0646875	-0.00026831
0.065	-5.84196e-005
0.0653125	2.64551e-005
0.065625	6.72132e-005
0.0659375	6.7954e-005
0.06625	0.000385673
0.0665625	0.000625491
0.066875	0.000308127
0.0671875	0.000442042
0.0675	0.000445991
0.0678125	0.000306964
0.068125	0.000241787
0.0684375	0.000267498
0.06875	0.000290113
0.0690625	1.82348e-005
0.069375	0.000217198
0.0696875	1.7978e-005
0.07	-0.000296171
0.0703125	3.19776e-005
0.070625	3.97181e-005
0.0709375	-0.000249972
0.07125	-0.000269274
0.0715625	5.27717e-005
0.071875	-8.74452e-005
0.0721875	-0.000100202
0.0725	-0.000146539
0.0728125	-0.000106473
0.073125	9.42168e-005
0.0734375	-0.000104764
0.07375	-0.0003329
0.0740625	-0.000197028
0.074375	-0.000283339
0.0746875	-0.000194346
0.075	-0.000209433
0.0753125	4.63856e-005
0.075625	3.10753e-005
0.0759375	-0.00014771
0.07625	0.000148337
0.0765625	0.000325336
0.076875	0.000236113
0.0771875	0.000656535
0.0775	0.000704995
0.0778125	0.000514073
0.078125	8.80631e-005
0.0784375	0.000273741
0.07875	0.000308573
0.0790625	-0.000229654
0.079375	8.5054e-005
0.0796875	-0.000112207
0.08	-0.000373944
0.0803125	-0.000169157
0.080625	-6.92058e-005
0.0809375	-0.000283159
0.08125	-0.000210533
0.0815625	-0.000181813
0.081875	-0.000152771
0.0821875	-0.00020514
0.0825	-0.000156298
0.0828125	-1.56484e-005
0.083125	-0.00033299
0.0834375	-0.000396911
0.08375	-0.000427836
0.0840625	-0.000197616
0.084375	6.96989e-006
0.0846875	-6.14848e-005
0.085	-8.84439e-005
0.0853125	0.000218041
0.085625	9.30471e-005
0.0859375	0.00017214
0.08625	0.000366011
0.0865625	0.000398471
0.086875	0.000344779
0.0871875	0.000520229
0.0875	0.000516525
0.0878125	0.000363218
0.088125	0.000195113
0.0884375	0.000389092
0.08875	0.000146298
0.0890625	0.000127865
0.089375	8.31693e-005
0.0896875	-0.000102513
0.09	-9.30791e-006
0.0903125	7.3572e-005
0.090625	7.65537e-005
0.0909375	-0.000197109
0.09125	-0.000182248
0.0915625	3.9993e-006
0.091875	4.59934e-005
0.0921875	5.46429e-005
0.0925	0.00015287
0.0928125	-8.97225e-005
0.093125	-0.000358318
0.0934375	-0.000190509
0.09375	-0.000498014
0.0940625	-0.000685906
0.094375	-0.000384311
0.0946875	-0.000398942
0.095	-0.000257117
0.0953125	-0.000289308
0.095625	-2.40697e-005
0.0959375	-5.66388e-005
0.09625	0.000282214
0.0965625	0.000437252
0.096875	0.000391507
0.0971875	0.00050066
0.0975	0.000540491
0.0978125	0.000565933
0.098125	0.000230312
0.0984375	4.64496e-005
0.09875	9.15114e-005
0.0990625	8.84557e-005
0.099375	-4.2479e-005
0.0996875	-6.53058e-005
0.1	-0.000271453
0.100313	-0.000194853
0.100625	4.08938e-005
0.100938	1.2784e-005
0.10125	-0.000204129
0.101563	-0.000180115
0.101875	-5.00145e-005
0.102188	-1.73055e-005
0.1025	-0.000195109
0.102813	-2.16456e-005
0.103125	-0.000125716
0.103438	-0.000402684
0.10375	-0.00013926
0.104063	-0.000343687
0.104375	-0.000116637
0.104688	-0.000407688
0.105	-0.000208992
0.105313	-0.00024676
0.105625	0.000112792
0.105938	0.000260733
0.10625	0.000376416
0.106563	0.00034399
0.106875	0.000201388
0.107188	0.000444757
0.1075	0.000254831
0.107813	0.00048937
0.108125	0.000654333
0.108438	0.000269505
0.10875	0.000209842
