	S:1
Hz	Magnitude, N
0	0.000687663
0.390625	0.000775763
0.78125	4.99299e-005
1.17188	8.65147e-005
1.5625	7.13093e-005
1.95313	1.44581e-005
2.34375	2.62702e-005
2.73438	1.94148e-005
3.125	1.12944e-005
3.51563	1.74412e-005
3.90625	1.62107e-005
4.29688	1.45181e-005
4.6875	1.31881e-005
5.07813	4.54638e-006
5.46875	1.05966e-005
5.85938	1.41147e-005
6.25	1.44522e-005
6.64063	1.11694e-005
7.03125	1.53969e-006
7.42188	1.0835e-005
7.8125	1.26493e-005
8.20313	9.1775e-006
8.59375	6.96566e-006
8.98438	2.13957e-005
9.375	2.4407e-005
9.76563	1.34247e-005
10.1563	3.00253e-006
10.5469	1.29018e-005
10.9375	1.79073e-005
11.3281	8.1456e-006
11.7188	1.56009e-005
12.1094	1.06707e-005
12.5	8.49135e-006
12.8906	8.94289e-006
13.2813	1.10306e-006
13.6719	6.88776e-006
14.0625	3.948e-006
14.4531	4.50414e-006
14.8438	2.14267e-006
15.2344	5.8196e-006
15.625	3.76396e-006
16.0156	1.05305e-005
16.4063	1.43308e-005
16.7969	5.85708e-006
17.1875	4.12835e-006
17.5781	4.44059e-006
17.9688	7.1717e-006
18.3594	7.93378e-006
18.75	3.87391e-006
19.1406	1.55658e-006
19.5313	7.14504e-006
19.9219	9.03887e-006
20.3125	6.93257e-006
20.7031	1.84499e-006
21.0938	2.65441e-006
21.4844	4.22708e-006
21.875	1.1318e-005
22.2656	8.18244e-006
22.6563	4.11201e-006
23.0469	4.27212e-006
23.4375	2.65558e-006
23.8281	6.41503e-006
24.2188	7.99353e-006
24.6094	1.0779e-005
25	1.04814e-005
25.3906	3.87856e-006
25.7813	1.97175e-006
26.1719	1.38462e-006
26.5625	1.73337e-006
26.9531	5.69342e-006
27.3438	4.2756e-006
27.7344	5.86743e-006
28.125	6.5799e-006
28.5156	3.80361e-006
28.9063	5.88277e-006
29.2969	4.63614e-006
29.6875	7.76412e-006
30.0781	6.11743e-006
30.4688	1.51745e-006
30.8594	2.45268e-006
31.25	4.98546e-006
31.6406	5.45626e-006
32.0313	1.67385e-005
32.4219	2.29519e-005
32.8125	1.53461e-005
33.2031	8.53731e-006
33.5938	7.31114e-006
33.9844	1.39232e-005
34.375	1.72727e-005
34.7656	1.92458e-005
35.1563	1.57474e-005
35.5469	5.29322e-006
35.9375	2.81138e-006
36.3281	6.62896e-006
36.7188	6.72907e-006
37.1094	6.44011e-006
37.5	7.36738e-006
37.8906	6.17609e-006
38.2813	4.19439e-006
38.6719	9.84248e-006
39.0625	1.24776e-005
39.4531	3.42892e-006
39.8438	4.4181e-006
40.2344	2.9323e-006
40.625	4.67475e-006
41.0156	1.04098e-005
41.4063	9.25254e-006
41.7969	4.20294e-007
42.1875	2.95728e-006
42.5781	5.94773e-006
42.9688	7.58325e-006
43.3594	6.4129e-006
43.75	2.64795e-006
44.1406	4.02074e-006
44.5313	7.23947e-006
44.9219	6.00036e-006
45.3125	9.08815e-006
45.7031	1.21702e-005
46.0938	1.27237e-005
46.4844	9.98335e-006
46.875	5.77659e-006
47.2656	7.08045e-006
47.6563	3.99508e-006
48.0469	5.57464e-006
48.4375	6.14482e-006
48.8281	7.38299e-006
49.2188	6.15345e-006
49.6094	2.12898e-005
50	4.44265e-005
50.3906	2.39731e-005
50.7813	4.00841e-006
51.1719	6.2928e-006
51.5625	1.52703e-006
51.9531	5.31074e-006
52.3438	5.10972e-006
52.7344	5.19635e-006
53.125	4.56241e-006
53.5156	5.91515e-006
53.9063	5.49291e-006
54.2969	2.85738e-006
54.6875	3.01553e-006
55.0781	4.21361e-006
55.4688	3.9604e-006
55.8594	5.04623e-006
56.25	4.33966e-006
56.6406	2.70664e-006
57.0313	5.65707e-006
57.4219	7.46822e-006
57.8125	5.57133e-006
58.2031	1.29137e-006
58.5938	1.80941e-006
58.9844	1.82296e-006
59.375	1.38091e-006
59.7656	2.27737e-006
60.1563	2.77102e-006
60.5469	5.61754e-006
60.9375	5.21553e-006
61.3281	1.39586e-006
61.7188	3.844e-006
62.1094	2.21177e-006
62.5	2.27665e-006
62.8906	3.76686e-006
63.2813	6.92199e-006
63.6719	7.71503e-006
64.0625	8.07392e-006
64.4531	6.40408e-006
64.8438	5.46292e-006
65.2344	6.49529e-006
65.625	6.82919e-006
66.0156	6.08488e-006
66.4063	5.00475e-006
66.7969	3.98443e-006
67.1875	1.46934e-006
67.5781	4.56198e-006
67.9688	1.1707e-006
68.3594	7.24832e-006
68.75	6.20514e-006
69.1406	2.24839e-006
69.5313	5.90601e-006
69.9219	6.27509e-006
70.3125	4.66811e-006
70.7031	7.61088e-007
71.0938	5.58392e-006
71.4844	7.42548e-006
71.875	5.52749e-006
72.2656	3.49824e-006
72.6563	4.20325e-006
73.0469	2.79404e-006
73.4375	5.6864e-006
73.8281	3.91943e-006
74.2188	2.48114e-006
74.6094	4.98771e-006
75	5.08043e-006
75.3906	2.97178e-006
75.7813	1.66068e-006
76.1719	2.73764e-006
76.5625	3.83462e-006
76.9531	3.31e-006
77.3438	1.48397e-006
77.7344	7.27285e-007
78.125	1.67126e-006
78.5156	6.30479e-006
78.9063	7.61866e-006
79.2969	2.92722e-006
79.6875	3.40135e-006
80.0781	9.45959e-007
80.4688	4.68687e-006
80.8594	4.64082e-006
81.25	5.163e-006
81.6406	7.15061e-006
82.0313	8.57808e-006
82.4219	7.36871e-006
82.8125	5.46397e-006
83.2031	2.42458e-006
83.5938	4.44529e-006
83.9844	1.28173e-006
84.375	2.92987e-006
84.7656	3.85244e-006
85.1563	3.60118e-006
85.5469	3.38877e-006
85.9375	1.38118e-006
86.3281	1.17049e-006
86.7188	1.02822e-006
87.1094	2.02026e-006
87.5	2.95514e-006
87.8906	5.05831e-006
88.2813	4.82561e-006
88.6719	5.29014e-006
89.0625	7.27437e-006
89.4531	3.02617e-006
89.8438	7.00581e-006
90.2344	9.67223e-006
90.625	5.44723e-006
91.0156	3.27201e-006
91.4063	4.24433e-006
91.7969	2.28396e-006
92.1875	1.55645e-006
92.5781	2.30758e-006
92.9688	3.97842e-006
93.3594	1.83226e-006
93.75	2.30291e-006
94.1406	2.21644e-006
94.5313	1.05894e-006
94.9219	2.53859e-006
95.3125	3.67754e-006
95.7031	6.21398e-006
96.0938	4.26344e-006
96.4844	3.48565e-006
96.875	5.57212e-007
97.2656	2.49862e-006
97.6563	2.55131e-006
98.0469	1.88671e-006
98.4375	7.36236e-007
98.8281	3.03748e-006
99.2188	3.97747e-006
99.6094	0.000128784
100	0.00025102
100.391	0.000125248
100.781	2.76525e-006
101.172	2.03691e-006
101.563	1.932e-006
101.953	2.09686e-006
102.344	2.02512e-006
102.734	4.09372e-006
103.125	7.304e-006
103.516	5.46933e-006
103.906	5.50492e-006
104.297	4.37953e-006
104.688	3.90754e-006
105.078	3.17659e-006
105.469	5.08908e-006
105.859	5.29903e-006
106.25	4.25389e-006
106.641	4.77852e-006
107.031	2.51443e-006
107.422	4.2118e-006
107.813	4.1309e-006
108.203	4.16174e-006
108.594	1.49586e-006
108.984	5.04748e-006
109.375	4.98667e-006
109.766	2.25662e-006
110.156	4.82252e-007
110.547	2.7421e-006
110.938	2.91909e-006
111.328	1.38501e-006
111.719	5.80594e-006
112.109	8.11278e-006
112.5	4.34023e-006
112.891	6.01499e-006
113.281	4.94974e-006
113.672	2.98883e-006
114.063	4.28465e-006
114.453	1.72068e-006
114.844	3.29972e-006
115.234	8.66167e-006
115.625	6.08119e-006
116.016	7.78861e-006
116.406	5.75357e-006
116.797	3.5829e-006
117.188	8.52589e-006
117.578	8.75966e-006
117.969	2.10745e-006
118.359	2.33921e-006
118.75	4.47081e-006
119.141	2.84063e-006
119.531	8.39818e-006
119.922	9.96673e-006
120.313	4.4995e-006
120.703	4.5214e-006
121.094	7.36861e-006
121.484	5.05064e-006
121.875	3.12755e-006
122.266	2.51297e-006
122.656	3.39057e-006
123.047	3.92516e-006
123.438	2.34946e-006
123.828	3.63337e-007
124.219	1.82223e-006
124.609	3.61093e-006
125	5.54234e-006
125.391	3.00203e-006
125.781	1.03143e-006
126.172	6.90614e-007
126.563	1.43699e-006
126.953	1.98564e-006
127.344	1.855e-006
127.734	4.80199e-006
128.125	5.87676e-006
128.516	7.65288e-006
128.906	6.23886e-006
129.297	2.17574e-006
129.688	2.33397e-006
130.078	5.16784e-006
130.469	5.61397e-006
130.859	5.71089e-006
131.25	6.02631e-006
131.641	3.73573e-006
