	S:1
Hz	Magnitude, N
0	0.000473984
0.390625	0.000375905
0.78125	0.000249176
1.17188	5.41164e-005
1.5625	2.10724e-005
1.95313	1.57942e-005
2.34375	9.16414e-006
2.73438	1.07708e-005
3.125	4.48399e-006
3.51563	1.61119e-005
3.90625	7.80313e-006
4.29688	5.75594e-006
4.6875	2.60639e-006
5.07813	1.9268e-005
5.46875	2.54871e-005
5.85938	1.85362e-005
6.25	1.66759e-005
6.64063	1.1258e-005
7.03125	1.49621e-005
7.42188	1.74584e-005
7.8125	1.84243e-006
8.20313	1.26412e-005
8.59375	9.53931e-006
8.98438	1.38928e-006
9.375	1.7328e-005
9.76563	1.22479e-005
10.1563	5.23375e-006
10.5469	1.28726e-005
10.9375	5.39924e-006
11.3281	1.28047e-005
11.7188	1.03981e-005
12.1094	5.12955e-006
12.5	9.34099e-006
12.8906	6.54278e-006
13.2813	5.10524e-006
13.6719	5.61928e-006
14.0625	1.1273e-005
14.4531	2.91082e-006
14.8438	9.06481e-006
15.2344	8.68887e-006
15.625	9.83482e-006
16.0156	9.78861e-006
16.4063	6.12931e-006
16.7969	3.7227e-006
17.1875	7.92585e-007
17.5781	3.70759e-006
17.9688	3.68226e-006
18.3594	6.25781e-006
18.75	5.25522e-006
19.1406	2.40074e-006
19.5313	5.80213e-007
19.9219	4.27569e-006
20.3125	1.1006e-005
20.7031	1.6395e-005
21.0938	1.06524e-005
21.4844	9.91776e-006
21.875	1.93672e-005
22.2656	1.19184e-005
22.6563	3.40373e-006
23.0469	5.55405e-006
23.4375	1.04116e-005
23.8281	6.96924e-006
24.2188	1.83863e-005
24.6094	2.82303e-005
25	1.62489e-005
25.3906	7.79554e-006
25.7813	1.42261e-006
26.1719	5.17194e-006
26.5625	9.78697e-006
26.9531	9.3695e-006
27.3438	6.23487e-006
27.7344	1.35464e-006
28.125	5.68027e-006
28.5156	9.06051e-006
28.9063	7.31314e-006
29.2969	6.08949e-006
29.6875	8.13861e-006
30.0781	6.38466e-006
30.4688	8.82287e-006
30.8594	3.40796e-006
31.25	3.22673e-006
31.6406	3.21323e-006
32.0313	8.46347e-006
32.4219	1.88943e-005
32.8125	1.38277e-005
33.2031	9.5439e-006
33.5938	9.75205e-006
33.9844	1.08072e-005
34.375	9.83253e-006
34.7656	4.95695e-006
35.1563	4.08778e-006
35.5469	4.22485e-006
35.9375	3.08049e-006
36.3281	6.37353e-006
36.7188	4.88831e-006
37.1094	9.28578e-006
37.5	1.78253e-006
37.8906	7.11806e-006
38.2813	5.90608e-006
38.6719	5.28044e-006
39.0625	5.37532e-006
39.4531	2.64248e-006
39.8438	3.27494e-006
40.2344	3.57718e-006
40.625	7.26422e-006
41.0156	3.76972e-006
41.4063	9.1425e-006
41.7969	5.83447e-006
42.1875	8.3197e-006
42.5781	6.433e-006
42.9688	3.55011e-006
43.3594	6.04815e-006
43.75	2.52033e-006
44.1406	3.01283e-006
44.5313	3.95681e-006
44.9219	5.44339e-006
45.3125	4.0214e-006
45.7031	7.81123e-006
46.0938	9.63233e-006
46.4844	4.00711e-006
46.875	1.42917e-006
47.2656	1.34756e-006
47.6563	4.61393e-007
48.0469	5.17217e-006
48.4375	8.63383e-006
48.8281	4.22233e-006
49.2188	6.56323e-006
49.6094	1.23139e-005
50	3.17807e-005
50.3906	1.45115e-005
50.7813	1.01995e-005
51.1719	6.88902e-006
51.5625	5.47926e-006
51.9531	6.60617e-006
52.3438	3.83631e-006
52.7344	3.76259e-006
53.125	6.15886e-006
53.5156	4.64028e-006
53.9063	2.45177e-006
54.2969	4.87756e-006
54.6875	5.80948e-006
55.0781	6.09559e-007
55.4688	6.52743e-006
55.8594	7.54814e-006
56.25	4.28639e-006
56.6406	3.58803e-006
57.0313	3.62177e-006
57.4219	1.18996e-006
57.8125	3.31822e-006
58.2031	3.92857e-006
58.5938	5.44595e-006
58.9844	5.73158e-006
59.375	3.62223e-006
59.7656	3.53079e-007
60.1563	3.40614e-006
60.5469	5.14028e-006
60.9375	6.88547e-006
61.3281	3.71161e-006
61.7188	1.95521e-006
62.1094	4.46586e-006
62.5	5.15005e-006
62.8906	2.16039e-006
63.2813	3.84225e-006
63.6719	6.06315e-006
64.0625	7.23294e-006
64.4531	5.81588e-006
64.8438	2.73425e-006
65.2344	6.66317e-006
65.625	4.80548e-006
66.0156	2.24857e-006
66.4063	3.91102e-006
66.7969	3.49707e-006
67.1875	1.82802e-006
67.5781	1.3266e-006
67.9688	2.07995e-006
68.3594	5.06305e-006
68.75	6.76445e-006
69.1406	2.85258e-006
69.5313	1.71782e-006
69.9219	5.32045e-006
70.3125	8.44176e-006
70.7031	6.74354e-006
71.0938	2.77469e-006
71.4844	5.00922e-006
71.875	3.92624e-006
72.2656	3.61601e-007
72.6563	3.45709e-006
73.0469	4.87436e-006
73.4375	3.35213e-006
73.8281	3.41975e-006
74.2188	4.07129e-006
74.6094	6.11685e-006
75	3.50196e-006
75.3906	6.43387e-006
75.7813	6.6129e-006
76.1719	8.84944e-006
76.5625	8.60606e-006
76.9531	5.60767e-006
77.3438	3.67238e-006
77.7344	3.35509e-006
78.125	3.61235e-006
78.5156	1.77782e-006
78.9063	3.65837e-006
79.2969	8.821e-006
79.6875	4.54883e-006
80.0781	4.93336e-006
80.4688	3.56794e-006
80.8594	2.52011e-006
81.25	3.09974e-006
81.6406	5.9464e-007
82.0313	2.40294e-006
82.4219	3.27617e-006
82.8125	4.93858e-006
83.2031	1.64141e-006
83.5938	2.81423e-006
83.9844	5.68888e-006
84.375	4.65156e-006
84.7656	4.27022e-006
85.1563	3.85438e-006
85.5469	3.38273e-006
85.9375	4.64243e-006
86.3281	7.4111e-006
86.7188	4.78183e-006
87.1094	4.83322e-006
87.5	1.97711e-006
87.8906	5.27936e-006
88.2813	5.4266e-006
88.6719	7.75602e-006
89.0625	6.59572e-006
89.4531	1.99414e-006
89.8438	4.17225e-006
90.2344	4.62704e-006
90.625	2.72244e-006
91.0156	8.74355e-007
91.4063	3.98908e-006
91.7969	5.59224e-006
92.1875	2.68716e-006
92.5781	2.65465e-006
92.9688	1.52722e-006
93.3594	1.99662e-006
93.75	1.54772e-006
94.1406	2.31852e-006
94.5313	2.42681e-006
94.9219	1.58715e-006
95.3125	3.91957e-006
95.7031	5.34284e-006
96.0938	8.72261e-006
96.4844	7.47387e-006
96.875	2.9006e-006
97.2656	3.56506e-006
97.6563	1.58262e-006
98.0469	8.76724e-006
98.4375	1.00565e-005
98.8281	1.11889e-005
99.2188	2.19633e-005
99.6094	0.00427066
100	0.00862871
100.391	0.00435698
100.781	2.11156e-005
101.172	6.5143e-006
101.563	1.07623e-005
101.953	7.44094e-006
102.344	4.38377e-006
102.734	1.51882e-006
103.125	5.55567e-006
103.516	3.01231e-006
103.906	2.30719e-006
104.297	1.85953e-006
104.688	2.76095e-006
105.078	3.04397e-006
105.469	2.47444e-006
105.859	1.30061e-006
106.25	5.628e-006
106.641	3.74445e-006
107.031	8.64069e-007
107.422	1.69551e-006
107.813	1.92161e-006
108.203	1.47984e-006
108.594	4.02809e-006
108.984	4.41125e-006
109.375	2.68145e-006
109.766	2.84564e-006
110.156	3.51461e-006
110.547	3.90445e-006
110.938	9.0056e-006
111.328	7.09932e-006
111.719	4.91745e-006
112.109	4.09836e-006
112.5	6.27034e-006
112.891	8.0061e-006
113.281	8.46043e-006
113.672	5.06019e-006
114.063	2.58247e-006
114.453	4.02665e-006
114.844	8.53527e-006
115.234	2.90179e-006
115.625	7.5107e-006
116.016	2.44828e-006
116.406	5.28385e-006
116.797	7.04058e-006
117.188	6.86824e-006
117.578	2.40299e-006
117.969	3.28265e-006
118.359	7.86224e-007
118.75	2.80031e-006
119.141	4.91127e-006
119.531	6.40509e-006
119.922	8.39154e-006
120.313	6.56018e-006
120.703	3.32079e-006
121.094	4.03287e-006
121.484	3.04843e-006
121.875	3.37966e-006
122.266	2.94749e-006
122.656	3.47383e-006
123.047	1.84836e-006
123.438	5.24016e-006
123.828	3.73083e-006
124.219	3.82374e-006
124.609	3.68108e-006
125	4.78706e-006
125.391	1.10515e-006
125.781	2.48798e-006
126.172	5.54114e-006
126.563	5.38375e-006
126.953	1.96878e-006
127.344	3.14649e-006
127.734	5.96059e-006
128.125	4.56868e-006
128.516	1.83763e-006
128.906	1.68486e-006
129.297	1.36328e-006
129.688	2.23116e-006
130.078	3.01958e-006
130.469	3.47616e-007
130.859	2.34162e-006
131.25	1.94967e-006
131.641	4.07527e-006
132.031	6.35443e-006
132.422	5.5624e-006
132.813	2.65893e-006
133.203	2.52215e-006
133.594	3.84061e-006
133.984	4.23445e-006
134.375	5.72743e-006
134.766	5.97331e-006
135.156	5.59166e-006
135.547	1.60499e-006
135.938	3.20436e-006
136.328	3.9544e-006
136.719	1.87781e-006
137.109	5.8899e-006
137.5	1.74795e-006
137.891	3.40859e-006
138.281	6.07832e-006
138.672	5.53661e-006
139.063	3.84015e-006
139.453	1.91995e-006
139.844	3.0458e-006
140.234	3.83536e-006
140.625	2.81734e-006
141.016	3.18638e-006
141.406	2.26218e-006
141.797	3.33935e-006
142.188	5.05306e-006
142.578	4.15777e-006
142.969	3.70796e-006
143.359	3.9809e-006
143.75	4.93311e-006
144.141	6.47634e-006
144.531	4.5433e-006
144.922	3.98856e-006
145.313	5.51479e-006
145.703	3.17248e-006
146.094	2.7498e-006
146.484	1.47968e-006
146.875	2.49383e-006
147.266	1.7261e-006
147.656	9.48574e-007
148.047	1.25777e-006
148.438	4.71175e-006
148.828	5.63563e-006
149.219	3.198e-006
149.609	7.52764e-006
150	2.07359e-005
150.391	1.15648e-005
150.781	4.36497e-006
151.172	6.63468e-006
151.563	4.774e-006
151.953	1.13153e-006
152.344	1.20138e-006
152.734	2.44728e-006
153.125	1.4573e-006
153.516	8.4574e-007
153.906	1.00335e-006
154.297	2.91979e-006
154.688	7.55194e-006
155.078	8.93087e-006
155.469	4.59042e-006
155.859	3.19037e-006
156.25	2.70905e-006
156.641	3.40223e-006
157.031	3.24645e-006
157.422	4.08086e-006
157.813	1.42109e-006
158.203	1.33704e-006
158.594	1.82116e-006
158.984	4.79006e-006
159.375	4.51019e-006
159.766	2.56007e-006
160.156	2.40312e-006
160.547	3.68056e-006
160.938	2.02124e-006
161.328	1.11084e-006
161.719	2.20637e-006
162.109	3.93065e-006
162.5	5.2234e-006
162.891	2.96065e-006
163.281	1.31581e-006
163.672	1.47432e-006
164.063	2.86325e-006
