	S:1
Hz	Magnitude, N
0	0.00351665
0.390625	0.00346283
0.78125	9.99872e-005
1.17188	5.08168e-005
1.5625	1.88532e-005
1.95313	2.95053e-006
2.34375	9.19757e-006
2.73438	2.36078e-005
3.125	9.99843e-006
3.51563	1.12905e-005
3.90625	5.09779e-006
4.29688	6.75975e-006
4.6875	9.31352e-006
5.07813	3.82637e-006
5.46875	1.35083e-006
5.85938	6.57711e-006
6.25	4.35719e-006
6.64063	4.62367e-006
7.03125	8.3825e-006
7.42188	5.6679e-006
7.8125	1.20627e-006
8.20313	4.63282e-007
8.59375	1.1638e-005
8.98438	1.05868e-005
9.375	1.7749e-005
9.76563	2.88388e-005
10.1563	2.00641e-005
10.5469	5.92104e-006
10.9375	7.92492e-006
11.3281	1.84458e-006
11.7188	1.27318e-005
12.1094	6.86914e-006
12.5	9.9006e-006
12.8906	6.61832e-006
13.2813	4.34206e-006
13.6719	6.72519e-006
14.0625	8.99677e-006
14.4531	9.96246e-006
14.8438	2.23445e-005
15.2344	1.27159e-005
15.625	1.52871e-006
16.0156	7.79359e-006
16.4063	5.40638e-006
16.7969	8.33907e-006
17.1875	1.47545e-005
17.5781	8.5629e-006
17.9688	1.83566e-006
18.3594	5.51634e-006
18.75	8.64056e-006
19.1406	1.00922e-005
19.5313	9.03368e-006
19.9219	1.02996e-005
20.3125	4.25359e-006
20.7031	5.89275e-006
21.0938	8.7645e-006
21.4844	8.04668e-006
21.875	2.16046e-005
22.2656	1.99676e-005
22.6563	8.12047e-006
23.0469	4.49259e-006
23.4375	3.20448e-006
23.8281	7.39949e-006
24.2188	5.82048e-006
24.6094	8.517e-006
25	1.29868e-005
25.3906	1.08699e-005
25.7813	6.1396e-006
26.1719	9.42577e-006
26.5625	1.22942e-005
26.9531	6.67698e-006
27.3438	5.65627e-006
27.7344	1.25341e-005
28.125	9.59447e-006
28.5156	4.60773e-006
28.9063	2.97266e-006
29.2969	1.40637e-006
29.6875	1.9696e-006
30.0781	7.57294e-006
30.4688	4.38861e-006
30.8594	6.73501e-006
31.25	7.79928e-006
31.6406	4.24533e-006
32.0313	1.41089e-005
32.4219	1.00188e-005
32.8125	1.13765e-006
33.2031	9.02946e-006
33.5938	1.46797e-005
33.9844	1.48052e-005
34.375	1.30472e-005
34.7656	7.71495e-006
35.1563	6.43056e-006
35.5469	7.74898e-006
35.9375	1.43858e-006
36.3281	3.43273e-006
36.7188	6.53223e-006
37.1094	1.0392e-005
37.5	9.63731e-006
37.8906	4.81406e-006
38.2813	6.25787e-006
38.6719	1.33183e-005
39.0625	1.10983e-005
39.4531	4.51657e-006
39.8438	1.1238e-005
40.2344	1.01411e-005
40.625	5.83153e-006
41.0156	1.26974e-005
41.4063	1.21185e-005
41.7969	1.05182e-005
42.1875	6.97544e-006
42.5781	9.36708e-007
42.9688	4.32297e-006
43.3594	4.38642e-006
43.75	3.40857e-006
44.1406	4.59613e-006
44.5313	5.20629e-006
44.9219	4.0974e-006
45.3125	6.26776e-006
45.7031	8.37202e-006
46.0938	1.97511e-005
46.4844	1.39797e-005
46.875	2.61005e-006
47.2656	8.88308e-006
47.6563	5.02668e-006
48.0469	4.92758e-006
48.4375	7.78227e-006
48.8281	7.48806e-006
49.2188	4.35142e-006
49.6094	1.73112e-005
50	3.81984e-005
50.3906	1.92877e-005
50.7813	4.25887e-006
51.1719	4.84549e-006
51.5625	5.56118e-006
51.9531	3.93984e-006
52.3438	1.39882e-006
52.7344	5.13525e-006
53.125	3.72571e-006
53.5156	1.02056e-006
53.9063	1.06715e-006
54.2969	1.3722e-006
54.6875	9.23461e-007
55.0781	3.92761e-006
55.4688	9.12682e-006
55.8594	6.28214e-006
56.25	1.91311e-006
56.6406	1.05097e-006
57.0313	3.72935e-006
57.4219	4.11663e-006
57.8125	6.01553e-006
58.2031	6.94185e-006
58.5938	7.68395e-006
58.9844	1.01057e-005
59.375	7.75464e-006
59.7656	5.92348e-007
60.1563	4.66028e-006
60.5469	3.72794e-006
60.9375	3.35181e-006
61.3281	3.32377e-006
61.7188	2.3007e-006
62.1094	4.17619e-006
62.5	6.52139e-006
62.8906	5.62075e-006
63.2813	2.32536e-006
63.6719	2.93531e-006
64.0625	4.26466e-006
64.4531	7.93621e-006
64.8438	5.2853e-006
65.2344	8.07855e-007
65.625	3.02145e-006
66.0156	1.01564e-006
66.4063	3.62073e-006
66.7969	5.24876e-006
67.1875	8.20731e-006
67.5781	5.47313e-006
67.9688	2.87497e-006
68.3594	3.03666e-006
68.75	2.36462e-006
69.1406	1.3584e-006
69.5313	1.35449e-006
69.9219	2.42011e-006
70.3125	3.29388e-007
70.7031	2.25603e-006
71.0938	5.81144e-006
71.4844	5.26984e-006
71.875	4.21377e-006
72.2656	4.41833e-006
72.6563	3.18903e-006
73.0469	2.17034e-006
73.4375	6.53082e-006
73.8281	1.05938e-006
74.2188	5.95493e-006
74.6094	8.69638e-006
75	8.3045e-006
75.3906	8.01912e-006
75.7813	9.31457e-006
76.1719	7.54889e-006
76.5625	7.29181e-006
76.9531	6.54728e-006
77.3438	3.09818e-006
77.7344	1.50434e-006
78.125	9.13172e-007
78.5156	1.35821e-006
78.9063	1.8404e-006
79.2969	1.07827e-006
79.6875	1.34351e-006
80.0781	4.54327e-006
80.4688	3.15234e-006
80.8594	4.86862e-006
81.25	4.4196e-006
81.6406	5.7696e-006
82.0313	5.81554e-006
82.4219	1.59841e-006
82.8125	3.00307e-006
83.2031	5.82463e-006
83.5938	5.0493e-006
83.9844	6.21232e-006
84.375	6.07061e-006
84.7656	2.70472e-006
85.1563	3.70759e-006
85.5469	2.81806e-006
85.9375	8.13404e-007
86.3281	5.1774e-007
86.7188	2.07576e-006
87.1094	3.02606e-006
87.5	4.25814e-006
87.8906	2.78282e-006
88.2813	1.53076e-006
88.6719	2.52387e-006
89.0625	2.20525e-006
89.4531	9.46479e-007
89.8438	5.47301e-006
90.2344	9.53041e-006
90.625	5.39368e-006
91.0156	3.08442e-006
91.4063	1.21943e-006
91.7969	9.07315e-007
92.1875	4.54891e-007
92.5781	3.35432e-006
92.9688	5.07169e-006
93.3594	3.29279e-006
93.75	1.07197e-005
94.1406	8.65182e-006
94.5313	3.76263e-006
94.9219	5.43345e-006
95.3125	2.4747e-006
95.7031	3.63778e-006
96.0938	3.62716e-006
96.4844	7.52153e-006
96.875	1.13574e-006
97.2656	4.88561e-006
97.6563	1.59024e-005
98.0469	1.14427e-005
98.4375	3.18953e-005
98.8281	7.2005e-005
99.2188	0.000233106
99.6094	0.00235981
100	0.00812537
100.391	0.00642278
100.781	0.000784823
