	S:1
Hz	Magnitude, N
0	0.000292937
0.390625	0.000418001
0.78125	0.000177204
1.17188	9.16027e-005
1.5625	4.39509e-005
1.95313	2.84643e-005
2.34375	2.39138e-005
2.73438	1.55949e-005
3.125	2.2943e-005
3.51563	1.65331e-005
3.90625	8.87853e-006
4.29688	5.22624e-006
4.6875	1.01645e-006
5.07813	2.68747e-006
5.46875	1.25619e-005
5.85938	1.12392e-005
6.25	6.92794e-006
6.64063	1.3151e-005
7.03125	7.97495e-006
7.42188	1.4774e-005
7.8125	6.62326e-006
8.20313	9.19583e-006
8.59375	1.55838e-005
8.98438	1.28874e-005
9.375	2.23512e-006
9.76563	9.43263e-006
10.1563	8.36076e-006
10.5469	5.91664e-006
10.9375	3.64782e-006
11.3281	7.29556e-006
11.7188	4.07733e-006
12.1094	1.49546e-005
12.5	1.00035e-005
12.8906	1.16527e-005
13.2813	1.45589e-005
13.6719	7.61113e-006
14.0625	6.00571e-006
14.4531	1.68497e-006
14.8438	5.55602e-006
15.2344	3.52482e-006
15.625	8.13353e-006
16.0156	7.93923e-006
16.4063	5.68595e-006
16.7969	1.07514e-005
17.1875	1.30792e-005
17.5781	1.41466e-005
17.9688	7.98817e-006
18.3594	4.33043e-006
18.75	8.5962e-006
19.1406	1.55062e-005
19.5313	1.22381e-005
19.9219	1.90457e-006
20.3125	1.11239e-005
20.7031	1.08917e-005
21.0938	3.41889e-006
21.4844	5.4611e-006
21.875	2.20709e-005
22.2656	2.05608e-005
22.6563	2.87234e-006
23.0469	1.58278e-005
23.4375	1.53237e-005
23.8281	3.58064e-006
24.2188	1.01499e-005
24.6094	8.02325e-006
25	4.11022e-006
25.3906	7.30983e-006
25.7813	8.37446e-006
26.1719	7.00414e-006
26.5625	8.79545e-006
26.9531	1.19457e-005
27.3438	1.23701e-005
27.7344	1.3752e-005
28.125	9.12048e-006
28.5156	3.37232e-006
28.9063	1.18841e-005
29.2969	1.6857e-005
29.6875	1.06932e-005
30.0781	9.9954e-006
30.4688	7.73584e-006
30.8594	1.31081e-006
31.25	5.10374e-006
31.6406	9.09762e-006
32.0313	1.30898e-005
32.4219	9.25202e-006
32.8125	2.98993e-006
