	S:1
Hz	Magnitude, N
0	0.000388847
0.390625	0.000427074
0.78125	0.000338385
1.17188	6.63413e-005
1.5625	1.37409e-005
1.95313	9.89472e-006
2.34375	1.00374e-005
2.73438	2.0137e-005
3.125	1.96039e-005
3.51563	1.31747e-005
3.90625	1.23436e-005
4.29688	2.13005e-005
4.6875	1.68308e-005
5.07813	1.66989e-005
5.46875	2.1204e-005
5.85938	1.82202e-005
6.25	1.21705e-005
6.64063	5.62096e-006
7.03125	2.8618e-006
7.42188	9.0043e-006
7.8125	1.2111e-005
8.20313	1.11263e-005
8.59375	1.88552e-006
8.98438	6.70731e-006
9.375	2.13864e-005
9.76563	1.67419e-005
10.1563	8.05079e-007
10.5469	6.85e-006
10.9375	5.9368e-006
11.3281	3.15692e-006
11.7188	7.05028e-006
12.1094	3.56199e-006
12.5	1.0124e-005
12.8906	1.26138e-005
13.2813	1.37365e-005
13.6719	1.44168e-005
14.0625	6.58678e-006
14.4531	1.06367e-005
14.8438	1.06463e-005
15.2344	5.64942e-006
15.625	4.79317e-006
16.0156	6.01955e-006
16.4063	5.86283e-006
16.7969	4.21991e-006
17.1875	3.82724e-006
17.5781	1.59724e-006
17.9688	1.99138e-006
18.3594	2.15982e-006
18.75	5.30825e-006
19.1406	7.29399e-006
19.5313	9.26943e-006
19.9219	7.74296e-006
20.3125	5.84971e-006
20.7031	5.98622e-006
21.0938	4.25728e-006
21.4844	1.12701e-005
21.875	1.60811e-005
22.2656	2.05528e-006
22.6563	1.23731e-005
23.0469	5.34776e-006
23.4375	2.06639e-006
23.8281	1.89362e-006
24.2188	3.63696e-006
24.6094	6.99379e-006
25	5.48189e-006
25.3906	4.44895e-006
25.7813	2.29806e-006
26.1719	1.26111e-006
26.5625	7.69569e-006
26.9531	8.44259e-006
27.3438	8.22976e-006
27.7344	1.42277e-005
28.125	1.22179e-005
28.5156	1.21863e-005
28.9063	6.06474e-006
29.2969	2.99139e-006
29.6875	3.15129e-006
30.0781	7.2713e-006
30.4688	4.5059e-006
30.8594	2.17749e-006
31.25	3.82639e-006
31.6406	7.90608e-006
32.0313	8.20683e-006
32.4219	6.09671e-006
32.8125	5.12717e-006
33.2031	5.91013e-006
33.5938	8.55237e-006
33.9844	8.91969e-006
34.375	2.47896e-006
34.7656	8.08666e-006
35.1563	7.09114e-006
35.5469	6.37148e-006
35.9375	9.23395e-006
36.3281	9.93813e-006
36.7188	1.05842e-005
37.1094	8.99513e-006
37.5	4.70355e-006
37.8906	4.9549e-006
38.2813	8.54902e-006
38.6719	1.23504e-005
39.0625	8.66923e-006
39.4531	6.76719e-006
39.8438	4.9914e-006
40.2344	2.0358e-006
40.625	4.68416e-006
41.0156	3.80383e-006
41.4063	1.68542e-006
41.7969	4.34106e-006
42.1875	8.1232e-006
42.5781	9.00696e-006
42.9688	8.69322e-006
43.3594	8.53598e-006
43.75	5.67854e-006
44.1406	3.33796e-006
44.5313	4.52964e-006
44.9219	1.89051e-006
45.3125	2.84701e-006
45.7031	7.93255e-006
46.0938	2.123e-005
46.4844	1.53239e-005
46.875	7.15539e-006
47.2656	5.93994e-006
47.6563	4.95912e-006
48.0469	5.98728e-006
48.4375	8.3295e-006
48.8281	8.2975e-006
49.2188	8.10076e-006
49.6094	1.24653e-005
50	2.43928e-005
50.3906	1.15987e-005
50.7813	5.008e-006
51.1719	8.25842e-006
51.5625	7.39672e-006
51.9531	5.96963e-006
52.3438	4.70883e-006
52.7344	6.98349e-006
53.125	8.16771e-006
53.5156	3.80452e-006
53.9063	8.63736e-007
54.2969	1.44111e-006
54.6875	2.89694e-006
55.0781	2.35701e-006
55.4688	2.37091e-006
55.8594	1.98425e-006
56.25	2.26609e-007
56.6406	4.8052e-006
57.0313	4.5835e-006
57.4219	1.12232e-006
57.8125	2.16549e-006
58.2031	2.86351e-006
58.5938	1.71837e-006
58.9844	4.01192e-006
59.375	3.32295e-006
59.7656	2.46801e-006
60.1563	2.34382e-006
60.5469	2.38912e-006
60.9375	3.18318e-006
61.3281	2.08538e-006
61.7188	4.95009e-006
62.1094	3.76984e-006
62.5	3.20244e-006
62.8906	1.40662e-006
63.2813	7.66367e-006
63.6719	6.41549e-006
64.0625	3.17714e-006
64.4531	2.20825e-006
64.8438	2.54073e-006
65.2344	4.80167e-006
65.625	7.46106e-006
66.0156	4.03352e-006
66.4063	2.48613e-006
66.7969	5.42387e-006
67.1875	6.55545e-006
67.5781	7.01416e-006
67.9688	3.69469e-006
68.3594	3.22019e-006
68.75	7.02398e-006
69.1406	6.52109e-006
69.5313	1.88194e-006
69.9219	4.39866e-006
70.3125	6.54529e-006
70.7031	6.74331e-006
71.0938	5.86529e-006
71.4844	2.73844e-006
71.875	2.4971e-006
72.2656	6.20196e-006
72.6563	6.51561e-006
73.0469	3.88354e-006
73.4375	8.58206e-006
73.8281	7.00567e-006
74.2188	4.26218e-006
74.6094	3.50811e-006
75	6.05898e-006
75.3906	6.0195e-006
75.7813	2.74096e-006
76.1719	1.03165e-006
76.5625	1.50273e-006
76.9531	3.58328e-006
77.3438	3.47118e-006
77.7344	7.97119e-007
78.125	2.69384e-006
78.5156	3.78521e-006
78.9063	5.62116e-006
79.2969	5.33263e-006
79.6875	2.98709e-006
80.0781	1.30203e-006
80.4688	1.40138e-006
80.8594	4.29298e-006
81.25	8.3272e-006
81.6406	4.81319e-006
82.0313	2.05921e-006
82.4219	2.82781e-006
82.8125	9.37854e-007
83.2031	1.61525e-006
83.5938	5.23005e-006
83.9844	5.08231e-006
84.375	1.15662e-006
84.7656	4.8903e-006
85.1563	3.72784e-006
85.5469	1.66868e-006
85.9375	4.44187e-006
86.3281	4.83509e-006
86.7188	6.8791e-006
87.1094	9.91054e-006
87.5	9.86417e-006
87.8906	6.03078e-006
88.2813	3.58879e-006
88.6719	8.58956e-006
89.0625	5.00567e-006
89.4531	4.52799e-006
89.8438	4.92275e-006
90.2344	3.3873e-006
90.625	2.48064e-006
91.0156	1.51076e-006
91.4063	4.24438e-006
91.7969	6.51795e-006
92.1875	4.26741e-006
92.5781	1.03768e-006
92.9688	5.03762e-006
93.3594	8.59557e-006
93.75	6.59947e-006
94.1406	7.18281e-006
94.5313	3.30544e-006
94.9219	2.7396e-006
95.3125	5.88957e-006
95.7031	3.73451e-006
96.0938	1.12464e-006
96.4844	4.81242e-006
96.875	4.70289e-006
97.2656	5.45296e-006
97.6563	4.84007e-006
98.0469	9.45173e-006
98.4375	4.79791e-006
98.8281	1.82987e-005
99.2188	9.84343e-005
99.6094	0.00458418
100	0.00862788
100.391	0.00405842
100.781	8.47322e-005
101.172	1.66508e-005
101.563	7.55031e-006
101.953	2.02993e-006
102.344	2.39139e-006
102.734	8.26976e-006
103.125	2.89334e-006
103.516	3.54968e-006
103.906	5.16784e-006
104.297	2.64204e-006
104.688	1.08595e-006
105.078	5.25836e-006
105.469	7.64791e-006
105.859	4.62629e-006
106.25	3.86291e-007
106.641	4.8846e-006
107.031	6.70787e-006
107.422	7.22256e-006
107.813	4.42739e-006
108.203	2.46144e-006
108.594	9.48181e-006
108.984	7.61982e-006
109.375	2.93001e-006
109.766	6.12189e-006
110.156	5.95389e-006
110.547	3.79358e-006
110.938	4.28436e-006
111.328	3.71751e-006
111.719	3.98154e-006
112.109	6.13431e-006
112.5	1.3747e-006
112.891	3.79913e-006
113.281	2.80905e-006
113.672	1.2048e-006
114.063	4.62451e-006
114.453	7.08335e-006
114.844	5.30881e-006
115.234	7.89505e-007
115.625	1.80978e-006
116.016	8.65892e-007
116.406	4.81984e-006
116.797	3.88862e-006
117.188	3.53151e-006
117.578	5.10786e-006
117.969	5.10278e-006
118.359	4.95168e-006
118.75	7.42484e-006
119.141	4.51612e-006
119.531	2.45168e-006
119.922	4.2949e-006
120.313	1.3952e-006
120.703	6.19906e-006
121.094	6.08606e-006
121.484	6.4919e-007
121.875	3.69124e-006
122.266	3.38636e-006
122.656	4.34662e-006
123.047	5.40529e-006
123.438	4.59391e-006
123.828	3.39769e-006
124.219	3.602e-006
124.609	4.71086e-006
125	3.53627e-006
125.391	6.13705e-006
125.781	4.17772e-006
126.172	4.56965e-006
126.563	2.516e-006
126.953	2.22808e-006
127.344	4.24943e-006
127.734	1.82582e-006
128.125	3.86283e-006
128.516	4.34459e-006
128.906	4.39346e-006
129.297	8.71259e-006
129.688	5.52862e-006
130.078	7.28496e-007
130.469	2.68885e-006
130.859	2.46975e-006
131.25	3.97865e-006
131.641	3.02983e-006
132.031	1.0851e-006
132.422	1.14463e-006
132.813	5.17065e-006
133.203	4.6106e-006
133.594	2.83741e-006
133.984	4.78567e-006
134.375	4.62912e-006
134.766	3.88025e-006
135.156	2.56964e-006
135.547	2.06173e-006
135.938	3.58095e-006
136.328	4.36286e-006
136.719	5.18397e-006
137.109	4.47223e-006
137.5	6.17966e-006
137.891	3.32401e-006
138.281	4.8633e-006
138.672	4.98681e-006
139.063	1.47519e-006
139.453	3.06525e-006
