	S:1
Hz	Magnitude, N
0	0.000501016
0.390625	0.000497456
0.78125	6.74262e-005
1.17188	9.65406e-005
1.5625	3.45109e-005
1.95313	1.02504e-005
2.34375	1.84769e-005
2.73438	3.14322e-005
3.125	1.68758e-005
3.51563	3.15593e-005
3.90625	1.4459e-005
4.29688	9.20195e-006
4.6875	8.26983e-006
5.07813	1.3327e-005
5.46875	1.64681e-005
5.85938	1.17144e-005
6.25	5.5328e-006
6.64063	9.93827e-006
7.03125	1.45736e-005
7.42188	1.51599e-005
7.8125	1.36238e-005
8.20313	1.32152e-005
8.59375	1.60814e-005
8.98438	1.27082e-005
9.375	3.09342e-005
9.76563	1.87149e-005
10.1563	1.94841e-005
10.5469	3.56664e-005
10.9375	2.69359e-005
11.3281	3.09143e-006
11.7188	1.1874e-005
12.1094	1.33083e-005
12.5	7.2953e-006
12.8906	4.82349e-006
13.2813	1.70333e-006
13.6719	4.2262e-006
14.0625	5.83936e-006
14.4531	2.08255e-006
14.8438	2.58214e-006
15.2344	6.24689e-006
15.625	9.85924e-006
16.0156	1.22743e-005
16.4063	8.34719e-006
16.7969	8.65835e-006
17.1875	9.52243e-006
17.5781	6.45465e-006
17.9688	4.89017e-006
18.3594	1.02723e-005
18.75	1.18293e-005
19.1406	5.53597e-006
19.5313	1.57084e-006
19.9219	1.14619e-005
20.3125	1.61365e-005
20.7031	8.58229e-006
21.0938	6.5405e-006
21.4844	6.03063e-006
21.875	2.19252e-005
22.2656	2.17418e-005
22.6563	8.06771e-006
23.0469	2.01843e-006
23.4375	4.26481e-006
23.8281	7.35952e-006
24.2188	1.8271e-005
24.6094	1.82054e-005
25	6.94897e-006
25.3906	4.15918e-006
25.7813	7.92337e-006
26.1719	9.48966e-007
26.5625	9.47653e-006
26.9531	8.98433e-006
27.3438	6.12022e-006
27.7344	8.31293e-006
28.125	1.34046e-006
28.5156	7.65857e-006
28.9063	5.2079e-006
29.2969	1.01849e-005
29.6875	1.21761e-005
30.0781	1.1556e-005
30.4688	3.0045e-006
30.8594	1.43476e-006
31.25	1.97446e-005
31.6406	2.56402e-005
32.0313	1.93571e-005
32.4219	1.80102e-005
32.8125	2.12906e-005
33.2031	2.36472e-005
33.5938	1.46819e-005
33.9844	2.55798e-006
34.375	9.13041e-006
34.7656	1.20273e-005
35.1563	1.18589e-005
35.5469	9.0494e-006
35.9375	8.86278e-006
36.3281	8.32006e-006
36.7188	9.11767e-006
37.1094	1.21225e-005
37.5	9.15541e-006
37.8906	7.71555e-006
38.2813	4.14592e-006
38.6719	2.41645e-006
39.0625	4.17425e-006
39.4531	5.02227e-006
39.8438	3.92127e-006
40.2344	5.03605e-006
40.625	9.49214e-007
41.0156	4.14529e-006
41.4063	3.05799e-006
41.7969	4.05732e-006
42.1875	2.28038e-006
42.5781	1.96224e-006
42.9688	5.49072e-006
43.3594	4.2316e-006
43.75	1.07324e-006
44.1406	8.65567e-007
44.5313	4.87784e-006
44.9219	3.6547e-006
45.3125	5.94203e-006
45.7031	6.16741e-006
46.0938	5.70701e-006
46.4844	2.66606e-006
46.875	3.69894e-006
47.2656	4.34592e-006
47.6563	9.4947e-007
48.0469	4.77729e-006
48.4375	4.80847e-006
48.8281	7.92199e-006
49.2188	1.05045e-005
49.6094	6.82293e-006
50	1.66857e-005
50.3906	1.03395e-005
50.7813	3.5631e-006
51.1719	1.63522e-006
51.5625	8.32893e-006
51.9531	5.13539e-006
52.3438	1.40505e-006
52.7344	1.09553e-006
53.125	2.73959e-006
53.5156	4.64034e-006
53.9063	1.86651e-006
54.2969	2.39914e-006
54.6875	3.06797e-006
55.0781	2.96988e-006
55.4688	3.57151e-006
55.8594	1.66712e-006
56.25	9.19916e-007
56.6406	5.62909e-007
57.0313	1.74678e-006
57.4219	9.84848e-007
57.8125	7.91523e-007
58.2031	1.82748e-006
58.5938	4.60962e-006
58.9844	2.80342e-006
59.375	1.20919e-006
59.7656	4.55951e-006
60.1563	5.08932e-006
60.5469	9.55667e-006
60.9375	1.07273e-005
61.3281	7.73139e-006
61.7188	3.832e-006
62.1094	4.19152e-006
62.5	4.55627e-006
62.8906	4.85094e-006
63.2813	1.23112e-006
63.6719	2.2706e-006
64.0625	3.1734e-006
64.4531	3.45333e-006
64.8438	2.37189e-006
65.2344	1.68161e-006
65.625	2.23701e-006
66.0156	3.46381e-006
66.4063	5.10053e-006
66.7969	7.17985e-006
67.1875	4.79541e-006
67.5781	3.25592e-006
67.9688	4.66903e-006
68.3594	2.72918e-006
68.75	6.59295e-006
69.1406	6.44452e-006
69.5313	1.93166e-006
69.9219	1.15143e-006
70.3125	9.74606e-007
70.7031	3.20947e-006
71.0938	5.90075e-006
71.4844	2.52962e-006
71.875	5.96799e-007
72.2656	2.24662e-006
72.6563	3.12887e-006
73.0469	3.19274e-006
73.4375	2.36674e-006
73.8281	9.14498e-007
74.2188	2.79223e-006
74.6094	6.14402e-006
75	8.3361e-006
75.3906	5.878e-006
75.7813	3.72942e-006
76.1719	5.27043e-006
