	S:1
Hz	Magnitude, N
0	0.000627512
0.390625	0.000798012
0.78125	0.000187127
1.17188	4.91377e-005
1.5625	2.52023e-005
1.95313	1.86901e-005
2.34375	1.35774e-005
2.73438	8.6705e-006
3.125	4.94458e-006
3.51563	2.30313e-005
3.90625	2.73846e-005
4.29688	1.4449e-005
4.6875	1.5749e-005
5.07813	8.13558e-006
5.46875	5.83916e-006
5.85938	1.08315e-005
6.25	7.91409e-006
6.64063	5.63075e-006
7.03125	9.55486e-006
7.42188	6.07583e-006
7.8125	7.4529e-006
8.20313	1.94624e-005
8.59375	2.37831e-005
8.98438	5.46318e-006
9.375	1.02442e-005
9.76563	9.24975e-006
10.1563	4.35865e-006
10.5469	3.42924e-006
10.9375	1.50677e-005
11.3281	1.93155e-005
11.7188	2.12016e-005
12.1094	1.88879e-005
12.5	1.31611e-005
12.8906	1.02575e-005
13.2813	7.64188e-006
13.6719	4.6506e-006
14.0625	8.64572e-006
14.4531	1.03092e-005
14.8438	2.06321e-005
15.2344	1.94235e-005
15.625	1.24009e-005
16.0156	1.10607e-005
16.4063	1.3842e-005
16.7969	1.51137e-005
17.1875	7.59793e-006
17.5781	3.16863e-006
17.9688	3.59557e-006
18.3594	1.98803e-006
18.75	2.21293e-006
19.1406	2.98951e-006
19.5313	3.05254e-006
19.9219	3.74821e-006
20.3125	4.74383e-006
20.7031	7.55742e-006
21.0938	6.65907e-006
21.4844	5.72369e-006
21.875	1.39964e-005
22.2656	1.40628e-005
22.6563	6.72954e-006
23.0469	4.14751e-006
23.4375	2.67381e-006
23.8281	5.20235e-006
24.2188	6.1638e-006
24.6094	4.83234e-006
25	4.94899e-006
25.3906	6.0896e-006
25.7813	2.40181e-006
26.1719	6.04635e-006
26.5625	1.79689e-006
26.9531	3.48572e-006
27.3438	1.2898e-005
27.7344	1.36596e-005
28.125	7.76878e-006
28.5156	3.40355e-006
28.9063	3.36287e-006
29.2969	5.70346e-006
29.6875	7.60414e-006
30.0781	6.16292e-006
30.4688	9.26063e-006
30.8594	3.78152e-006
31.25	8.88923e-006
31.6406	1.74915e-005
32.0313	2.61001e-005
32.4219	2.28428e-005
32.8125	1.15118e-005
33.2031	5.40502e-006
33.5938	1.81132e-005
33.9844	1.63672e-005
34.375	1.55065e-006
34.7656	5.32077e-006
35.1563	9.06599e-006
35.5469	1.27822e-005
35.9375	8.7424e-006
36.3281	4.99539e-006
36.7188	6.45959e-006
37.1094	4.60651e-006
37.5	4.64524e-006
37.8906	9.39586e-006
38.2813	8.62527e-006
38.6719	5.57353e-006
39.0625	1.7768e-006
39.4531	5.80859e-007
39.8438	1.50815e-006
40.2344	2.05885e-006
40.625	5.55556e-006
41.0156	7.22882e-006
41.4063	2.48247e-006
41.7969	2.62715e-006
42.1875	7.1351e-007
42.5781	6.82453e-006
42.9688	5.47898e-006
43.3594	8.54474e-007
43.75	4.68745e-006
44.1406	7.82078e-006
44.5313	8.15396e-006
44.9219	7.65323e-006
45.3125	3.48348e-006
45.7031	8.61058e-006
46.0938	1.40403e-005
46.4844	4.23004e-006
46.875	1.82366e-006
47.2656	5.26753e-006
47.6563	1.05981e-005
48.0469	7.90258e-006
48.4375	6.50129e-006
48.8281	9.07087e-006
49.2188	1.24907e-005
49.6094	1.75596e-005
50	2.52234e-005
50.3906	1.25961e-005
50.7813	2.34302e-006
51.1719	2.28274e-006
51.5625	2.85908e-006
51.9531	6.64542e-006
52.3438	1.05346e-005
52.7344	8.22452e-006
53.125	4.52964e-006
53.5156	3.29489e-006
53.9063	8.62601e-007
54.2969	4.45329e-006
54.6875	6.54857e-006
55.0781	2.11494e-006
55.4688	3.99988e-006
55.8594	6.52241e-006
56.25	4.586e-006
56.6406	3.50453e-006
57.0313	4.82974e-006
57.4219	4.34285e-006
57.8125	2.39751e-006
58.2031	6.92118e-007
58.5938	4.21562e-006
58.9844	4.03808e-006
59.375	3.53749e-006
59.7656	3.83772e-006
