	S:1
Hz	Magnitude, N
0	0.000729071
0.390625	0.00102091
0.78125	0.000180079
1.17188	7.64408e-005
1.5625	3.11305e-005
1.95313	2.57721e-005
2.34375	3.13718e-005
2.73438	2.05025e-005
3.125	8.61795e-006
3.51563	1.20479e-005
3.90625	1.12315e-005
4.29688	7.34911e-006
4.6875	1.48076e-005
5.07813	1.99596e-005
5.46875	2.00199e-005
5.85938	7.86848e-006
6.25	7.33388e-006
6.64063	6.5767e-006
7.03125	6.78557e-006
7.42188	1.04936e-005
7.8125	1.20035e-005
8.20313	1.34395e-005
8.59375	1.10474e-005
8.98438	3.3434e-006
9.375	6.1032e-006
9.76563	4.93152e-006
10.1563	2.11712e-006
10.5469	9.46127e-006
10.9375	1.40962e-005
11.3281	1.04905e-005
11.7188	9.97626e-006
12.1094	4.6616e-006
12.5	4.16839e-006
12.8906	6.06719e-006
13.2813	6.49508e-006
13.6719	1.61495e-005
14.0625	9.96097e-006
14.4531	1.36502e-005
14.8438	1.55944e-005
15.2344	8.45432e-006
15.625	5.91282e-006
16.0156	9.4195e-006
16.4063	7.25824e-006
16.7969	7.89438e-006
17.1875	1.2964e-005
17.5781	8.73918e-006
17.9688	9.24585e-006
18.3594	1.67113e-005
18.75	1.52694e-005
19.1406	5.81369e-006
19.5313	1.8224e-006
19.9219	3.56946e-006
20.3125	6.00981e-006
20.7031	4.03174e-006
21.0938	2.61072e-006
21.4844	1.98745e-006
21.875	1.29413e-005
22.2656	9.36017e-006
22.6563	1.0442e-005
23.0469	6.20764e-006
23.4375	3.21089e-006
23.8281	9.03349e-006
24.2188	1.03731e-005
24.6094	7.29583e-006
25	1.63907e-006
25.3906	6.88712e-006
25.7813	4.97023e-006
26.1719	1.68677e-006
26.5625	8.42252e-006
26.9531	7.49933e-006
27.3438	2.26175e-006
27.7344	9.82438e-006
28.125	9.16004e-006
28.5156	6.7937e-006
28.9063	1.13318e-005
29.2969	1.09862e-005
29.6875	5.86927e-006
30.0781	7.3061e-006
30.4688	6.69223e-006
30.8594	1.53416e-006
31.25	2.27251e-006
31.6406	6.00326e-006
32.0313	1.27558e-005
32.4219	1.8805e-005
32.8125	1.52316e-005
33.2031	8.67094e-006
33.5938	9.0183e-006
33.9844	8.58648e-006
34.375	4.83334e-006
34.7656	5.5547e-006
35.1563	4.72966e-006
35.5469	1.31918e-006
35.9375	1.20268e-006
36.3281	2.56535e-006
36.7188	7.40326e-006
37.1094	1.39552e-005
37.5	1.13798e-005
37.8906	3.25215e-006
38.2813	2.46481e-006
38.6719	5.48171e-006
39.0625	1.00502e-005
39.4531	8.99398e-006
39.8438	1.3609e-006
40.2344	7.10251e-006
40.625	9.32255e-006
41.0156	6.49576e-006
41.4063	6.82768e-006
41.7969	7.38154e-006
42.1875	4.56606e-006
42.5781	2.86031e-006
42.9688	2.09418e-006
43.3594	1.99499e-006
43.75	5.06726e-006
44.1406	6.22621e-006
44.5313	2.63893e-006
44.9219	4.20334e-006
45.3125	5.81698e-006
45.7031	7.4289e-006
46.0938	1.29084e-005
46.4844	5.18975e-006
