	S:1
Hz	Magnitude, N
0	7.23387e-005
0.390625	0.000147236
0.78125	0.000278785
1.17188	0.000152604
1.5625	4.79696e-005
1.95313	2.40676e-005
2.34375	1.53756e-005
2.73438	1.26557e-005
3.125	5.38675e-006
3.51563	1.27457e-005
3.90625	6.29028e-006
4.29688	5.22714e-006
4.6875	2.47397e-006
5.07813	8.08608e-006
5.46875	1.74433e-005
5.85938	1.94521e-005
6.25	1.382e-006
6.64063	1.21381e-005
7.03125	1.09004e-005
7.42188	4.56135e-006
7.8125	1.30807e-005
8.20313	1.43536e-005
8.59375	4.72987e-006
8.98438	1.23981e-005
9.375	2.0007e-005
9.76563	5.95066e-006
10.1563	2.19796e-005
10.5469	2.4894e-005
10.9375	1.1458e-005
11.3281	6.38955e-006
11.7188	9.50752e-006
12.1094	6.74311e-006
12.5	1.1766e-005
12.8906	6.22104e-006
13.2813	5.96144e-006
13.6719	8.06485e-006
14.0625	5.3363e-006
14.4531	7.71217e-006
14.8438	4.23646e-006
15.2344	1.00919e-005
15.625	9.31906e-006
16.0156	9.22103e-006
16.4063	1.08313e-005
16.7969	5.67908e-006
17.1875	4.76986e-006
17.5781	4.30582e-006
17.9688	4.61411e-006
18.3594	6.43521e-006
18.75	8.69949e-006
19.1406	5.95177e-006
19.5313	9.9517e-007
19.9219	8.2554e-006
20.3125	7.25064e-006
20.7031	5.57051e-006
21.0938	5.35561e-006
21.4844	1.07085e-005
21.875	2.09065e-005
22.2656	1.9249e-005
22.6563	8.44595e-006
23.0469	3.07015e-006
23.4375	5.35252e-006
23.8281	4.67657e-006
24.2188	1.47931e-005
24.6094	2.38327e-005
25	9.91272e-006
25.3906	4.22786e-006
25.7813	1.56047e-006
26.1719	4.29588e-006
26.5625	2.08407e-006
26.9531	1.70963e-006
27.3438	4.64937e-006
27.7344	5.31638e-006
28.125	4.54589e-006
28.5156	7.42227e-006
28.9063	7.80343e-006
29.2969	3.54329e-006
29.6875	3.85735e-006
30.0781	2.99672e-006
30.4688	3.18965e-006
30.8594	3.42519e-006
31.25	4.08878e-006
31.6406	6.5153e-006
32.0313	8.27758e-006
32.4219	9.57793e-006
32.8125	2.13954e-006
33.2031	9.06478e-006
33.5938	1.37842e-005
33.9844	6.55585e-006
34.375	5.38369e-006
34.7656	7.34865e-006
35.1563	5.51767e-006
35.5469	6.89797e-006
35.9375	3.32308e-006
36.3281	1.11459e-005
36.7188	1.08867e-005
37.1094	1.15206e-005
37.5	1.24225e-005
37.8906	3.65251e-006
38.2813	5.21379e-006
38.6719	9.15413e-006
39.0625	7.51405e-006
39.4531	4.26558e-006
39.8438	1.83707e-006
40.2344	1.66218e-006
40.625	7.00004e-006
41.0156	5.73258e-006
41.4063	4.57685e-006
41.7969	2.86938e-006
42.1875	6.14821e-006
42.5781	5.47074e-006
42.9688	7.27528e-006
43.3594	7.02168e-006
43.75	1.12989e-006
44.1406	8.79931e-007
44.5313	5.06596e-006
44.9219	3.74679e-006
45.3125	6.09322e-006
45.7031	3.85278e-006
46.0938	7.45532e-006
46.4844	7.27372e-006
46.875	6.85009e-006
47.2656	5.13736e-006
47.6563	9.7121e-007
48.0469	5.92741e-006
48.4375	8.69662e-006
48.8281	4.29754e-006
49.2188	3.99093e-006
49.6094	1.01072e-005
50	2.03528e-005
50.3906	1.68489e-005
50.7813	8.75067e-006
51.1719	2.81588e-006
51.5625	3.35826e-006
51.9531	1.84516e-006
52.3438	3.58495e-006
52.7344	3.9704e-006
53.125	6.61449e-006
53.5156	4.95876e-006
53.9063	4.81154e-006
54.2969	5.12975e-006
54.6875	3.15741e-006
55.0781	3.68175e-006
55.4688	4.61328e-006
55.8594	4.29913e-006
56.25	7.23277e-006
56.6406	7.29124e-006
57.0313	2.66553e-006
57.4219	2.86466e-006
57.8125	7.93579e-006
58.2031	7.11234e-006
58.5938	3.25306e-006
58.9844	9.29198e-007
59.375	4.48904e-006
59.7656	5.98611e-006
60.1563	5.45907e-006
60.5469	3.45014e-006
60.9375	3.65585e-006
61.3281	1.11332e-005
61.7188	1.25397e-005
62.1094	5.72518e-006
62.5	3.97258e-006
62.8906	2.08211e-006
63.2813	5.66241e-006
63.6719	5.75328e-006
64.0625	4.61577e-006
64.4531	4.951e-006
64.8438	4.28181e-006
65.2344	2.92125e-006
65.625	1.60142e-007
66.0156	2.80651e-006
66.4063	2.30375e-006
66.7969	4.84684e-006
67.1875	3.88078e-006
67.5781	2.63362e-006
67.9688	4.20365e-006
68.3594	2.15339e-006
68.75	5.43525e-006
69.1406	3.54921e-006
69.5313	1.42627e-006
69.9219	3.05261e-006
70.3125	4.15469e-006
70.7031	3.93601e-006
71.0938	9.38386e-007
71.4844	5.07515e-006
71.875	7.67719e-006
72.2656	6.59049e-006
72.6563	5.43745e-006
73.0469	4.42568e-006
73.4375	3.12121e-006
73.8281	3.34299e-007
74.2188	3.9987e-006
74.6094	4.90925e-006
75	4.83818e-006
75.3906	4.77632e-006
75.7813	2.90911e-006
76.1719	4.48423e-006
76.5625	2.74502e-006
76.9531	5.51701e-007
77.3438	2.7822e-006
77.7344	4.3764e-006
78.125	2.7601e-006
78.5156	6.57709e-006
78.9063	6.31813e-006
79.2969	5.58731e-006
79.6875	5.3518e-006
80.0781	2.0278e-006
80.4688	2.1416e-006
80.8594	1.13028e-007
81.25	2.51949e-006
81.6406	5.46461e-006
82.0313	6.10606e-006
82.4219	3.44033e-006
82.8125	6.71695e-006
83.2031	5.5722e-006
83.5938	1.26685e-006
83.9844	1.85158e-006
84.375	5.19401e-006
84.7656	3.58664e-006
85.1563	1.20187e-006
85.5469	2.20427e-006
85.9375	3.57811e-006
86.3281	5.75252e-006
86.7188	6.77078e-006
87.1094	6.37504e-006
87.5	2.36866e-006
87.8906	2.80796e-006
88.2813	4.55994e-006
88.6719	7.85732e-006
89.0625	6.92824e-006
89.4531	4.96709e-006
89.8438	5.03793e-006
90.2344	1.74024e-006
90.625	4.41357e-006
91.0156	3.76769e-006
91.4063	1.6524e-006
91.7969	3.21902e-006
92.1875	2.25554e-006
92.5781	1.51517e-006
92.9688	3.11652e-006
93.3594	3.02721e-006
93.75	2.44038e-006
94.1406	3.4476e-006
94.5313	2.7894e-006
94.9219	3.33135e-006
95.3125	5.15291e-006
95.7031	3.81717e-006
96.0938	2.67682e-006
96.4844	3.09018e-006
96.875	5.70815e-006
97.2656	1.60887e-005
97.6563	2.27475e-006
98.0469	6.29465e-006
98.4375	1.961e-005
98.8281	4.05668e-005
99.2188	0.000136439
99.6094	0.00308078
100	0.00770268
100.391	0.00474628
100.781	0.000241575
101.172	4.91836e-005
101.563	2.6897e-005
101.953	6.97706e-006
102.344	9.59288e-006
102.734	6.48752e-006
103.125	4.18594e-006
103.516	6.16783e-006
103.906	6.90642e-006
104.297	5.16805e-006
104.688	1.41758e-006
105.078	1.75955e-006
105.469	1.63008e-006
105.859	2.27553e-006
