	S:1
Hz	Magnitude, N
0	0.000449292
0.390625	0.00048049
0.78125	3.73708e-005
1.17188	2.01713e-005
1.5625	2.74193e-005
1.95313	1.41897e-005
2.34375	1.7124e-005
2.73438	1.26479e-005
3.125	3.65636e-006
3.51563	4.44406e-006
3.90625	1.37008e-005
4.29688	2.36601e-005
4.6875	2.79084e-005
5.07813	1.12909e-005
5.46875	1.22637e-005
5.85938	1.80202e-005
6.25	5.21723e-006
6.64063	1.56247e-005
7.03125	8.17716e-006
7.42188	6.39907e-006
7.8125	4.72115e-006
8.20313	5.15596e-006
8.59375	1.60242e-005
8.98438	1.68255e-005
9.375	2.07785e-005
9.76563	1.42013e-005
10.1563	9.43971e-006
10.5469	1.4816e-005
10.9375	9.7419e-006
11.3281	1.60656e-005
11.7188	1.14281e-005
12.1094	1.45956e-005
12.5	8.92124e-006
12.8906	3.86002e-006
13.2813	6.44745e-006
13.6719	8.429e-006
14.0625	5.4283e-006
14.4531	5.15106e-006
14.8438	1.21778e-005
15.2344	8.78684e-006
15.625	7.35924e-006
16.0156	1.04844e-005
16.4063	5.72092e-006
16.7969	5.08278e-006
17.1875	7.89383e-006
17.5781	1.09322e-005
17.9688	6.08623e-006
18.3594	7.33142e-006
18.75	8.17754e-006
19.1406	6.75554e-006
19.5313	6.17434e-006
19.9219	1.24554e-005
20.3125	2.00261e-005
20.7031	1.13518e-005
21.0938	6.31992e-006
21.4844	3.80289e-006
21.875	1.64795e-005
22.2656	1.43738e-005
22.6563	6.46203e-006
23.0469	1.13096e-005
23.4375	1.79422e-005
23.8281	1.68446e-005
24.2188	1.36311e-005
24.6094	8.07038e-006
25	1.75445e-006
25.3906	1.49254e-006
25.7813	1.55247e-006
26.1719	2.59602e-006
26.5625	8.45953e-006
26.9531	5.54067e-006
27.3438	7.58343e-006
27.7344	9.19685e-006
28.125	2.68288e-006
28.5156	1.79446e-006
28.9063	9.28884e-006
29.2969	1.64402e-005
29.6875	9.85866e-006
30.0781	2.82326e-006
30.4688	3.80185e-006
30.8594	5.45648e-006
31.25	3.07399e-006
31.6406	4.58539e-006
32.0313	5.80895e-006
32.4219	7.05998e-006
32.8125	6.94608e-006
33.2031	1.0012e-005
33.5938	1.05262e-005
33.9844	9.6139e-006
34.375	1.03977e-005
34.7656	1.01455e-005
35.1563	5.5555e-006
35.5469	4.38862e-006
35.9375	4.194e-006
36.3281	7.68715e-006
36.7188	1.0127e-005
37.1094	6.4076e-006
37.5	6.44676e-006
37.8906	6.00278e-006
38.2813	4.68301e-006
38.6719	4.34893e-006
39.0625	8.08749e-006
39.4531	1.24527e-005
39.8438	8.78296e-006
40.2344	5.72727e-006
40.625	6.00444e-006
41.0156	4.21997e-006
41.4063	3.14303e-006
41.7969	3.40721e-006
42.1875	5.3434e-006
42.5781	4.01233e-006
42.9688	4.62433e-006
43.3594	6.99991e-006
43.75	7.82935e-006
44.1406	6.39193e-006
44.5313	5.71167e-006
44.9219	2.84468e-006
45.3125	1.36226e-006
45.7031	7.18818e-006
46.0938	1.26651e-005
46.4844	1.08407e-005
46.875	8.74283e-006
47.2656	4.72922e-006
47.6563	4.04505e-006
48.0469	7.34177e-006
48.4375	7.62924e-006
48.8281	8.36636e-006
49.2188	1.21503e-005
49.6094	2.65617e-005
